CÓD. PROVINCIA;PROVINCIA;CÓD. MUNICIPIO;MUNICIPIO;DISTRITO;SECCIÓN;MESA;CENSO;TOTAL VOTOS;TOTAL ABSTENCIÓN;VOTOS EN BRANCO;VOTOS NULOS;VOTOS A CANDIDATURAS;VOTOS VÁLIDOS;AU.TO.NO.MO (PARTIDO DE LOS AUTÓNOMOS Y PROFESIONALES);BNG (BLOQUE NACIONALISTA GALEGO);CDS (CENTRO DEMOCRÁTICO Y SOCIAL);D.N. (DEMOCRACIA NACIONAL);D.O. (DEMOCRACIA OURENSANA);EU-IU (ESQUERDA UNIDA - IZQUIERDA UNIDA);FE de las JONS (FALANGE ESPAÑOLA DE LAS J.O.N.S.);FPG (FRENTE POPULAR GALEGA);IDEGA (IDENTIDADE GALEGA);IR-ERG (IZQUIERDA REPUBLICANA-ESQUERDA REPUBLICANA GALEGA);NÓS-UP (NÓS-UNIDADE POPULAR);PH (PARTIDO HUMANISTA);PP (PARTIDO POPULAR);PSdeG - PSOE (PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL);S.E.P. (PARTIDO SOCIAL ESPAÑOL POPULAR);SDD (PARTIDO SOCIAL Y DEMOCRÁTICO DE DERECHO)
15;A Coruña;44;Mañón;1;1;A;294;200;94;0;1;199;199;0;9;0;0;;1;0;0;0;;0;2;132;55;;
15;A Coruña;44;Mañón;1;1;B;217;161;56;0;1;160;160;0;10;0;0;;0;0;0;0;;0;0;87;63;;
15;A Coruña;44;Mañón;1;2;A;688;500;188;8;1;491;499;5;90;1;0;;5;2;0;1;;0;0;187;200;;
15;A Coruña;44;Mañón;1;2;B;218;176;42;2;1;173;175;1;8;0;0;;0;0;0;0;;0;0;95;69;;
15;A Coruña;44;Mañón;1;2;C;227;171;56;1;1;169;170;1;12;0;0;;0;1;1;0;;0;0;127;27;;
15;A Coruña;45;Mazaricos;1;1;A;531;326;205;3;2;321;324;0;76;0;0;;0;0;0;0;;0;1;166;78;;
15;A Coruña;45;Mazaricos;1;1;B;441;274;167;0;2;272;272;1;77;0;0;;0;0;0;0;;0;0;135;59;;
15;A Coruña;45;Mazaricos;1;2;U;661;400;261;3;1;396;399;0;88;0;0;;0;2;0;0;;0;0;229;77;;
15;A Coruña;45;Mazaricos;1;3;U;672;422;250;0;3;419;419;1;59;0;0;;0;0;0;0;;0;0;300;59;;
15;A Coruña;45;Mazaricos;1;4;U;711;370;341;4;3;363;367;0;68;0;0;;1;0;0;0;;0;1;208;85;;
15;A Coruña;45;Mazaricos;1;5;U;911;442;469;2;1;439;441;1;67;1;1;;0;0;1;0;;1;0;284;83;;
15;A Coruña;45;Mazaricos;1;6;A;378;221;157;1;0;220;221;0;41;0;1;;1;0;0;0;;0;0;98;79;;
15;A Coruña;45;Mazaricos;1;6;B;384;226;158;1;0;225;226;0;40;0;0;;0;0;0;0;;0;0;135;50;;
15;A Coruña;46;Melide;1;1;A;787;405;382;5;5;395;400;0;114;0;0;;0;0;0;0;;0;0;168;113;;
15;A Coruña;46;Melide;1;1;B;687;318;369;2;1;315;317;2;91;1;0;;1;0;0;0;;1;0;119;100;;
15;A Coruña;46;Melide;1;2;A;626;388;238;2;3;383;385;0;116;2;0;;0;1;0;0;;0;0;151;113;;
15;A Coruña;46;Melide;1;2;B;541;314;227;2;6;306;308;1;79;1;0;;0;0;0;0;;1;0;141;83;;
15;A Coruña;46;Melide;1;3;U;780;522;258;1;5;516;517;0;185;0;2;;2;1;0;1;;0;0;225;100;;
15;A Coruña;46;Melide;1;4;A;204;153;51;0;1;152;152;0;24;0;0;;0;0;0;0;;0;1;107;20;;
15;A Coruña;46;Melide;1;4;B;252;201;51;1;3;197;198;1;39;0;0;;0;0;0;0;;2;1;121;33;;
15;A Coruña;46;Melide;1;4;C;222;179;43;2;2;175;177;0;40;0;0;;1;0;0;1;;0;0;95;38;;
15;A Coruña;46;Melide;1;4;D;335;279;56;1;3;275;276;0;64;0;0;;0;0;0;0;;0;0;162;49;;
15;A Coruña;46;Melide;1;5;A;672;502;170;4;6;492;496;0;93;0;0;;2;0;1;0;;1;1;260;134;;
15;A Coruña;46;Melide;1;5;B;437;347;90;0;2;345;345;0;53;0;0;;0;0;1;0;;1;1;213;76;;
15;A Coruña;46;Melide;1;6;A;419;319;100;2;1;316;318;0;42;0;0;;0;0;0;0;;0;0;207;67;;
15;A Coruña;46;Melide;1;6;B;224;160;64;4;0;156;160;2;20;0;1;;0;0;0;0;;0;3;98;32;;
15;A Coruña;46;Melide;1;7;U;1077;654;423;5;1;648;653;0;198;0;1;;4;0;1;0;;0;1;262;181;;
15;A Coruña;47;Mesía;1;1;A;333;240;93;2;0;238;240;0;45;0;0;;0;0;0;0;;1;0;94;98;;
15;A Coruña;47;Mesía;1;1;B;357;241;116;4;1;236;240;2;62;0;0;;1;0;0;0;;1;0;94;76;;
15;A Coruña;47;Mesía;1;2;A;346;200;146;2;0;198;200;0;37;1;0;;0;0;0;0;;0;0;43;117;;
15;A Coruña;47;Mesía;1;2;B;476;283;193;7;0;276;283;0;81;0;0;;0;1;0;0;;0;0;97;97;;
15;A Coruña;47;Mesía;1;3;A;408;238;170;2;1;235;237;1;69;0;0;;1;1;0;0;;1;0;90;72;;
15;A Coruña;47;Mesía;1;3;B;299;237;62;2;1;234;236;1;46;0;0;;1;0;1;0;;0;0;141;44;;
15;A Coruña;47;Mesía;1;4;U;596;410;186;5;1;404;409;0;141;4;0;;0;0;0;0;;0;0;150;109;;
15;A Coruña;48;Miño;1;1;A;1014;703;311;12;6;685;697;0;141;0;0;;4;0;0;0;;1;0;320;219;;
15;A Coruña;48;Miño;1;1;B;910;635;275;8;5;622;630;1;126;2;2;;0;1;0;1;;0;2;275;212;;
15;A Coruña;48;Miño;1;2;A;510;368;142;5;4;359;364;1;59;0;0;;1;2;1;0;;0;0;204;91;;
15;A Coruña;48;Miño;1;2;B;208;159;49;4;0;155;159;0;32;0;0;;1;1;0;1;;0;0;86;34;;
15;A Coruña;48;Miño;2;1;A;386;283;103;8;3;272;280;0;41;1;0;;1;1;0;0;;1;0;149;78;;
15;A Coruña;48;Miño;2;1;B;389;281;108;9;0;272;281;0;44;0;0;;1;0;0;0;;0;0;149;78;;
15;A Coruña;48;Miño;2;2;A;534;396;138;6;1;389;395;1;62;1;0;;5;0;0;0;;0;0;243;77;;
15;A Coruña;48;Miño;2;2;B;424;281;143;6;2;273;279;0;48;1;2;;3;0;1;0;;0;0;140;78;;
15;A Coruña;49;Moeche;1;1;A;237;157;80;0;0;157;157;0;45;0;0;;0;0;0;0;;0;0;87;25;;
15;A Coruña;49;Moeche;1;1;B;366;255;111;2;0;253;255;0;53;0;0;;0;0;0;0;;0;0;143;57;;
15;A Coruña;49;Moeche;1;2;A;453;306;147;0;1;305;305;0;63;0;0;;1;0;1;0;;1;0;200;39;;
15;A Coruña;49;Moeche;1;2;B;258;161;97;1;0;160;161;0;31;0;0;;1;0;0;0;;0;0;110;18;;
15;A Coruña;50;Monfero;1;1;A;550;371;179;3;3;365;368;0;57;0;0;;1;0;0;0;;0;0;116;191;;
15;A Coruña;50;Monfero;1;1;B;222;105;117;0;0;105;105;0;9;0;0;;0;0;0;0;;0;0;46;50;;
15;A Coruña;50;Monfero;1;2;A;373;196;177;1;2;193;194;0;29;0;0;;0;0;0;0;;0;0;79;85;;
15;A Coruña;50;Monfero;1;2;B;224;125;99;2;0;123;125;0;23;0;0;;0;0;0;0;;0;0;53;47;;
15;A Coruña;50;Monfero;1;3;A;508;265;243;1;1;263;264;1;39;1;1;;0;0;0;0;;0;0;91;130;;
15;A Coruña;50;Monfero;1;3;B;313;185;128;3;0;182;185;0;29;1;0;;0;0;0;0;;0;0;65;87;;
15;A Coruña;51;Mugardos;1;1;A;577;404;173;8;1;395;403;1;98;0;1;;16;0;0;1;;0;0;154;124;;
15;A Coruña;51;Mugardos;1;1;B;568;380;188;4;4;372;376;0;93;0;0;;20;0;2;0;;0;0;137;120;;
15;A Coruña;51;Mugardos;1;2;A;701;455;246;7;1;447;454;0;131;2;0;;23;0;0;0;;1;0;163;127;;
15;A Coruña;51;Mugardos;1;2;B;749;506;243;7;2;497;504;2;131;0;0;;17;0;0;0;;0;0;173;174;;
15;A Coruña;51;Mugardos;1;3;U;575;358;217;6;1;351;357;0;111;0;0;;14;0;0;0;;0;0;127;99;;
15;A Coruña;51;Mugardos;2;1;A;642;416;226;2;5;409;411;0;105;0;0;;7;0;1;0;;1;0;168;127;;
15;A Coruña;51;Mugardos;2;1;B;487;328;159;3;1;324;327;0;70;0;1;;8;0;0;0;;0;1;122;122;;
15;A Coruña;51;Mugardos;2;2;U;705;480;225;6;2;472;478;0;131;0;1;;10;1;0;3;;0;0;173;153;;
15;A Coruña;52;Muxía;1;1;A;457;359;98;1;2;356;357;1;47;0;0;;0;0;0;0;;0;0;196;112;;
15;A Coruña;52;Muxía;1;1;B;520;415;105;6;6;403;409;1;76;0;0;;0;0;0;0;;0;1;192;133;;
15;A Coruña;52;Muxía;1;1;C;372;306;66;1;2;303;304;0;65;0;0;;0;0;0;0;;0;0;122;116;;
15;A Coruña;52;Muxía;1;2;A;434;327;107;2;2;323;325;0;54;1;0;;0;0;1;0;;0;0;141;126;;
15;A Coruña;52;Muxía;1;2;B;404;309;95;1;1;307;308;1;55;0;0;;0;0;0;0;;0;0;147;104;;
15;A Coruña;52;Muxía;1;3;A;334;264;70;1;1;262;263;0;39;2;0;;1;0;0;0;;1;0;113;106;;
15;A Coruña;52;Muxía;1;3;B;426;332;94;2;3;327;329;0;36;0;0;;0;0;1;0;;1;0;137;152;;
15;A Coruña;52;Muxía;1;3;C;292;217;75;0;1;216;216;0;39;0;1;;0;0;0;0;;0;0;111;65;;
15;A Coruña;52;Muxía;1;4;A;460;375;85;1;3;371;372;0;41;0;0;;0;0;1;0;;0;0;160;169;;
15;A Coruña;52;Muxía;1;4;B;431;326;105;1;1;324;325;0;66;0;0;;0;0;0;0;;0;0;151;107;;
15;A Coruña;52;Muxía;1;5;A;413;289;124;4;1;284;288;1;40;0;0;;0;0;0;0;;0;0;153;90;;
15;A Coruña;52;Muxía;1;5;B;368;260;108;0;1;259;259;1;31;0;0;;0;0;0;0;;0;0;150;77;;
15;A Coruña;53;Muros;1;1;A;417;298;119;5;2;291;296;0;59;0;0;;0;0;1;0;;0;1;147;83;;
15;A Coruña;53;Muros;1;1;B;503;357;146;2;0;355;357;0;61;0;0;;0;0;0;0;;0;2;177;115;;
15;A Coruña;53;Muros;1;1;C;439;298;141;2;0;296;298;2;94;2;1;;1;0;0;2;;0;2;129;63;;
15;A Coruña;53;Muros;1;2;A;306;212;94;2;0;210;212;1;45;0;0;;0;0;1;0;;0;0;109;54;;
15;A Coruña;53;Muros;1;2;B;358;252;106;4;0;248;252;0;46;2;0;;1;0;1;0;;1;0;146;51;;
15;A Coruña;53;Muros;1;2;C;232;152;80;3;1;148;151;0;29;0;0;;0;0;0;0;;0;0;61;58;;
15;A Coruña;53;Muros;1;3;A;421;288;133;4;0;284;288;0;73;0;1;;1;0;1;0;;2;0;112;94;;
15;A Coruña;53;Muros;1;3;B;656;458;198;5;3;450;455;0;116;2;1;;0;0;1;0;;1;1;170;158;;
15;A Coruña;53;Muros;1;4;A;430;282;148;6;1;275;281;2;57;1;1;;0;0;0;1;;0;0;113;100;;
15;A Coruña;53;Muros;1;4;B;493;322;171;3;3;316;319;0;69;0;2;;1;0;1;0;;0;1;157;85;;
15;A Coruña;53;Muros;1;5;A;778;554;224;6;1;547;553;1;153;2;0;;2;0;1;0;;0;0;185;203;;
15;A Coruña;53;Muros;1;5;B;254;165;89;0;0;165;165;0;20;0;0;;1;0;0;0;;0;0;66;78;;
15;A Coruña;53;Muros;1;6;A;495;327;168;1;0;326;327;0;123;1;0;;3;0;0;0;;0;1;122;76;;
15;A Coruña;53;Muros;1;6;B;362;172;190;2;0;170;172;0;41;0;0;;0;0;0;0;;1;1;92;35;;
15;A Coruña;53;Muros;1;7;A;606;414;192;2;0;412;414;0;129;0;1;;1;0;2;0;;0;0;126;153;;
15;A Coruña;53;Muros;1;7;B;569;402;167;6;1;395;401;1;137;2;1;;3;0;0;0;;1;0;107;143;;
15;A Coruña;53;Muros;1;8;A;702;433;269;2;0;431;433;0;92;0;1;;2;0;0;1;;0;0;195;140;;
15;A Coruña;53;Muros;1;8;B;387;228;159;2;0;226;228;0;84;0;0;;1;0;0;2;;0;0;69;70;;
15;A Coruña;54;Narón;1;1;A;540;340;200;7;1;332;339;0;58;0;1;;14;1;1;0;;1;0;148;108;;
15;A Coruña;54;Narón;1;1;B;551;324;227;7;2;315;322;1;69;0;0;;7;0;0;0;;5;0;127;106;;
15;A Coruña;54;Narón;1;1;C;703;420;283;10;4;406;416;0;75;0;1;;14;0;1;1;;0;1;172;141;;
15;A Coruña;54;Narón;1;2;U;892;469;423;6;2;461;467;2;91;0;0;;16;1;1;0;;0;0;204;146;;
15;A Coruña;54;Narón;2;1;U;745;433;312;6;3;424;430;1;69;1;0;;18;0;0;0;;0;1;173;161;;
15;A Coruña;54;Narón;2;2;U;684;341;343;4;1;336;340;1;64;0;1;;4;0;0;1;;2;1;131;131;;
15;A Coruña;54;Narón;2;3;A;674;330;344;4;0;326;330;1;97;0;0;;8;0;0;0;;0;0;140;80;;
15;A Coruña;54;Narón;2;3;B;816;404;412;5;0;399;404;1;134;0;0;;9;0;0;1;;0;0;153;101;;
15;A Coruña;54;Narón;3;1;A;401;214;187;4;1;209;213;2;32;0;1;;2;2;0;0;;1;0;99;70;;
15;A Coruña;54;Narón;3;1;B;710;368;342;8;2;358;366;0;77;0;0;;4;0;0;3;;2;1;160;111;;
15;A Coruña;54;Narón;3;2;A;401;203;198;4;0;199;203;0;38;0;0;;4;0;1;0;;0;0;106;50;;
15;A Coruña;54;Narón;3;2;B;460;227;233;4;0;223;227;0;31;0;2;;1;0;0;2;;3;1;128;55;;
15;A Coruña;54;Narón;4;1;A;629;317;312;2;2;313;315;0;58;0;1;;10;0;0;0;;0;0;151;93;;
15;A Coruña;54;Narón;4;1;B;757;422;335;5;1;416;421;1;93;0;0;;7;1;0;0;;1;0;190;123;;
15;A Coruña;54;Narón;4;2;A;521;261;260;2;2;257;259;1;55;0;0;;3;0;1;0;;0;0;117;80;;
15;A Coruña;54;Narón;4;2;B;417;225;192;3;1;221;224;0;42;1;0;;3;0;0;0;;0;0;104;71;;
15;A Coruña;54;Narón;4;2;C;631;330;301;6;0;324;330;2;81;0;3;;6;0;0;0;;0;0;136;96;;
15;A Coruña;54;Narón;4;3;A;608;353;255;7;0;346;353;0;65;0;0;;20;0;0;1;;0;0;143;117;;
15;A Coruña;54;Narón;4;3;B;711;427;284;3;1;423;426;2;89;1;0;;11;0;0;0;;0;0;161;159;;
15;A Coruña;54;Narón;4;4;A;680;385;295;5;1;379;384;0;61;0;0;;13;0;0;1;;3;0;148;153;;
15;A Coruña;54;Narón;4;4;B;838;453;385;14;2;437;451;1;90;2;0;;12;0;0;0;;2;1;177;152;;
15;A Coruña;54;Narón;4;5;A;714;367;347;4;2;361;365;3;72;1;0;;11;1;0;0;;1;1;147;124;;
15;A Coruña;54;Narón;4;5;B;903;501;402;1;0;500;501;1;98;2;0;;8;0;2;0;;2;0;213;174;;
15;A Coruña;54;Narón;4;6;A;454;247;207;4;1;242;246;5;49;0;0;;6;0;0;0;;0;0;90;92;;
15;A Coruña;54;Narón;4;6;B;529;308;221;4;2;302;306;2;70;0;1;;2;0;0;0;;1;2;119;105;;
15;A Coruña;54;Narón;4;7;A;556;273;283;4;0;269;273;0;53;2;0;;11;0;1;0;;0;0;119;83;;
15;A Coruña;54;Narón;4;7;B;432;221;211;4;0;217;221;2;43;1;0;;8;0;0;0;;0;0;95;68;;
15;A Coruña;54;Narón;4;7;C;606;323;283;5;1;317;322;0;75;2;0;;3;0;0;0;;0;2;149;86;;
15;A Coruña;54;Narón;4;8;A;420;212;208;3;1;208;211;0;35;0;0;;7;1;0;0;;0;0;106;59;;
15;A Coruña;54;Narón;4;8;B;596;302;294;8;0;294;302;1;61;0;0;;5;1;1;0;;0;0;137;88;;
15;A Coruña;54;Narón;4;9;A;373;180;193;2;1;177;179;0;36;0;0;;4;0;0;0;;0;1;66;70;;
15;A Coruña;54;Narón;4;9;B;554;281;273;5;1;275;280;0;57;1;0;;0;0;0;1;;0;0;119;97;;
15;A Coruña;54;Narón;4;10;A;582;296;286;11;2;283;294;1;43;0;0;;4;0;0;0;;0;0;125;110;;
15;A Coruña;54;Narón;4;10;B;478;270;208;5;0;265;270;1;63;1;0;;1;0;0;0;;1;0;109;89;;
15;A Coruña;54;Narón;4;10;C;664;355;309;5;0;350;355;1;64;0;2;;11;0;0;0;;0;1;156;115;;
15;A Coruña;54;Narón;4;11;A;827;367;460;8;2;357;365;2;61;1;0;;10;0;2;1;;1;1;173;105;;
15;A Coruña;54;Narón;4;11;B;1006;477;529;9;0;468;477;0;106;2;0;;6;0;1;0;;1;0;196;156;;
15;A Coruña;54;Narón;4;12;A;597;311;286;6;0;305;311;2;60;1;4;;4;0;1;0;;0;0;139;94;;
15;A Coruña;54;Narón;4;12;B;705;374;331;10;0;364;374;6;85;2;0;;11;0;1;0;;3;0;143;113;;
15;A Coruña;54;Narón;4;13;A;980;506;474;12;1;493;505;1;112;1;0;;11;1;0;0;;1;0;183;183;;
15;A Coruña;54;Narón;4;13;B;930;494;436;8;1;485;493;3;115;1;0;;10;0;3;0;;0;1;203;149;;
15;A Coruña;54;Narón;4;14;A;469;231;238;1;0;230;231;2;41;0;0;;5;0;0;0;;0;1;91;90;;
15;A Coruña;54;Narón;4;14;B;543;276;267;3;2;271;274;1;56;0;0;;7;0;0;1;;0;0;91;115;;
15;A Coruña;54;Narón;4;15;A;554;335;219;4;2;329;333;1;83;4;0;;6;0;2;0;;0;1;134;98;;
15;A Coruña;54;Narón;4;15;B;716;430;286;5;3;422;427;6;82;0;1;;12;0;0;0;;0;2;173;146;;
15;A Coruña;54;Narón;4;16;A;536;295;241;5;0;290;295;1;70;2;0;;3;0;0;0;;1;0;102;111;;
15;A Coruña;54;Narón;4;16;B;653;371;282;7;1;363;370;0;85;0;0;;12;0;1;0;;1;0;133;131;;
15;A Coruña;55;Neda;1;1;A;585;356;229;3;5;348;351;0;72;1;0;;13;0;0;0;;2;1;147;112;;
15;A Coruña;55;Neda;1;1;B;746;452;294;4;4;444;448;4;116;1;1;;23;0;0;0;;2;0;160;137;;
15;A Coruña;55;Neda;1;2;U;890;550;340;7;1;542;549;2;109;1;0;;20;0;0;0;;3;0;201;206;;
15;A Coruña;55;Neda;1;3;A;622;365;257;5;4;356;361;1;67;0;0;;10;0;0;1;;0;0;136;141;;
15;A Coruña;55;Neda;1;3;B;383;239;144;4;1;234;238;1;65;0;1;;9;0;0;0;;0;1;72;85;;
15;A Coruña;55;Neda;1;4;U;574;348;226;5;4;339;344;0;99;1;0;;7;0;0;0;;0;1;89;142;;
15;A Coruña;55;Neda;1;5;U;675;402;273;4;1;397;401;0;85;0;1;;26;0;0;1;;0;1;133;150;;
15;A Coruña;55;Neda;1;6;A;423;233;190;0;0;233;233;0;53;1;0;;6;0;0;0;;0;0;92;81;;
15;A Coruña;55;Neda;1;6;B;220;101;119;2;1;98;100;0;23;1;0;;6;0;0;0;;0;0;38;30;;
15;A Coruña;56;Negreira;1;1;A;554;397;157;5;1;391;396;0;57;0;1;;3;0;0;0;;0;0;204;126;;
15;A Coruña;56;Negreira;1;1;B;529;378;151;3;2;373;376;1;68;3;1;;1;0;0;0;;0;0;184;115;;
15;A Coruña;56;Negreira;1;2;A;282;224;58;3;1;220;223;0;15;0;0;;1;0;0;0;;0;0;108;96;;
15;A Coruña;56;Negreira;1;2;B;386;302;84;5;1;296;301;1;55;1;0;;1;0;0;2;;0;0;136;100;;
15;A Coruña;56;Negreira;1;3;A;540;395;145;4;1;390;394;1;59;1;1;;1;0;0;1;;0;2;188;136;;
15;A Coruña;56;Negreira;1;3;B;487;339;148;3;2;334;337;2;57;0;0;;0;0;1;0;;0;0;171;103;;
15;A Coruña;56;Negreira;2;1;A;307;233;74;0;2;231;231;0;30;0;0;;0;0;0;0;;0;0;152;49;;
15;A Coruña;56;Negreira;2;1;B;239;190;49;3;0;187;190;0;19;0;0;;2;0;0;0;;0;0;102;64;;
15;A Coruña;56;Negreira;2;2;A;342;250;92;2;0;248;250;0;39;0;0;;0;0;2;0;;0;0;122;85;;
15;A Coruña;56;Negreira;2;2;B;426;310;116;2;0;308;310;0;50;0;0;;1;0;0;0;;1;0;173;83;;
15;A Coruña;56;Negreira;2;3;A;252;170;82;2;3;165;167;0;33;0;0;;0;0;0;0;;0;0;92;40;;
15;A Coruña;56;Negreira;2;3;B;427;323;104;5;2;316;321;0;23;0;0;;3;0;2;0;;0;0;214;74;;
15;A Coruña;56;Negreira;3;1;A;285;232;53;0;0;232;232;0;11;0;1;;0;0;0;0;;0;0;123;97;;
15;A Coruña;56;Negreira;3;1;B;212;173;39;1;1;171;172;0;27;0;0;;0;0;0;0;;4;0;88;52;;
15;A Coruña;56;Negreira;3;1;C;391;280;111;2;2;276;278;0;26;0;0;;0;0;0;0;;1;0;177;72;;
15;A Coruña;57;Noia;1;1;A;788;582;206;6;0;576;582;0;117;2;0;;2;1;0;0;;1;2;293;158;;
15;A Coruña;57;Noia;1;1;B;494;367;127;1;3;363;364;0;70;0;0;;2;0;0;0;;2;0;167;122;;
15;A Coruña;57;Noia;1;1;C;513;374;139;0;2;372;372;0;56;2;0;;1;0;0;0;;0;0;204;109;;
15;A Coruña;57;Noia;1;2;A;724;560;164;5;3;552;557;3;107;1;0;;1;0;1;0;;1;1;225;212;;
15;A Coruña;57;Noia;1;2;B;416;329;87;4;0;325;329;1;75;1;0;;2;0;0;0;;1;0;155;90;;
15;A Coruña;57;Noia;2;1;A;684;494;190;3;1;490;493;1;119;1;0;;2;0;1;0;;0;1;203;162;;
15;A Coruña;57;Noia;2;1;B;733;524;209;10;1;513;523;1;120;0;1;;4;1;0;0;;1;4;228;153;;
15;A Coruña;57;Noia;2;2;U;810;597;213;7;6;584;591;2;133;0;1;;4;0;1;1;;1;0;282;159;;
15;A Coruña;57;Noia;2;3;U;647;503;144;3;4;496;499;0;103;1;0;;1;0;0;0;;0;1;277;113;;
15;A Coruña;57;Noia;2;4;A;692;501;191;3;1;497;500;2;98;2;0;;7;0;1;0;;0;0;211;176;;
15;A Coruña;57;Noia;2;4;B;684;465;219;4;3;458;462;1;99;0;0;;6;0;0;0;;0;0;189;163;;
15;A Coruña;57;Noia;2;6;A;737;510;227;13;1;496;509;0;116;1;0;;3;0;0;0;;0;0;221;155;;
15;A Coruña;57;Noia;2;6;B;877;596;281;9;2;585;594;0;133;0;0;;4;0;1;0;;0;1;262;184;;
15;A Coruña;57;Noia;3;1;A;597;461;136;3;3;455;458;0;108;0;0;;1;2;0;0;;0;0;230;114;;
15;A Coruña;57;Noia;3;1;B;666;504;162;4;4;496;500;1;133;0;0;;3;0;1;0;;0;0;222;136;;
15;A Coruña;57;Noia;3;2;A;531;401;130;2;4;395;397;1;105;1;2;;2;0;2;0;;1;0;149;132;;
15;A Coruña;57;Noia;3;2;B;517;374;143;2;1;371;373;1;95;1;0;;1;0;0;0;;0;1;170;102;;
15;A Coruña;57;Noia;3;3;A;675;486;189;12;1;473;485;0;92;0;0;;0;0;0;0;;0;1;250;130;;
15;A Coruña;57;Noia;3;3;B;514;364;150;2;1;361;363;1;45;0;0;;0;0;1;0;;0;0;220;94;;
15;A Coruña;58;Oleiros;1;1;A;530;346;184;6;2;338;344;1;54;1;0;;3;0;0;0;;0;0;165;114;;
15;A Coruña;58;Oleiros;1;1;B;488;329;159;3;1;325;328;1;43;0;0;;4;0;0;0;;1;0;146;130;;
15;A Coruña;58;Oleiros;1;2;A;503;364;139;3;2;359;362;2;70;0;0;;4;0;1;0;;0;1;168;113;;
15;A Coruña;58;Oleiros;1;2;B;484;326;158;4;1;321;325;0;68;0;0;;2;0;0;0;;0;0;137;114;;
15;A Coruña;58;Oleiros;1;3;U;787;551;236;18;3;530;548;1;78;2;0;;5;0;1;0;;0;0;249;194;;
15;A Coruña;58;Oleiros;1;4;A;555;378;177;9;2;367;376;0;69;0;0;;2;0;0;0;;1;1;131;163;;
15;A Coruña;58;Oleiros;1;4;B;475;317;158;7;2;308;315;2;78;0;1;;2;0;0;0;;0;0;107;118;;
15;A Coruña;58;Oleiros;1;5;A;766;529;237;19;1;509;528;2;92;1;0;;4;1;0;1;;0;0;227;181;;
15;A Coruña;58;Oleiros;1;5;B;750;516;234;9;4;503;512;0;97;2;0;;9;0;0;1;;2;0;187;205;;
15;A Coruña;58;Oleiros;1;6;A;513;350;163;10;0;340;350;2;58;2;1;;7;1;2;0;;1;0;166;100;;
15;A Coruña;58;Oleiros;1;6;B;494;347;147;4;0;343;347;2;60;1;0;;1;1;0;0;;1;0;141;136;;
15;A Coruña;58;Oleiros;2;1;A;828;584;244;17;1;566;583;1;157;2;0;;6;0;0;0;;0;2;181;217;;
15;A Coruña;58;Oleiros;2;1;B;843;571;272;14;2;555;569;0;167;0;0;;4;0;0;0;;0;0;183;201;;
15;A Coruña;58;Oleiros;2;2;A;764;502;262;12;6;484;496;0;109;2;0;;4;1;0;0;;1;0;201;166;;
15;A Coruña;58;Oleiros;2;2;B;717;475;242;12;3;460;472;2;102;0;1;;10;0;0;0;;2;1;195;147;;
15;A Coruña;58;Oleiros;2;3;A;749;495;254;7;1;487;494;1;118;0;0;;9;0;0;0;;0;0;163;196;;
15;A Coruña;58;Oleiros;2;3;B;750;508;242;10;2;496;506;1;155;0;0;;6;0;1;0;;0;1;157;175;;
15;A Coruña;58;Oleiros;2;4;A;634;451;183;12;2;437;449;2;89;1;1;;2;0;0;0;;0;1;175;166;;
15;A Coruña;58;Oleiros;2;4;B;647;436;211;12;0;424;436;3;103;0;0;;2;0;1;0;;2;0;148;165;;
15;A Coruña;58;Oleiros;2;5;A;719;463;256;6;1;456;462;0;111;0;0;;7;0;0;0;;0;0;174;164;;
15;A Coruña;58;Oleiros;2;5;B;914;591;323;7;2;582;589;1;180;0;1;;5;1;1;0;;0;0;179;214;;
15;A Coruña;58;Oleiros;2;6;A;816;506;310;6;2;498;504;0;163;0;4;;2;0;1;0;;0;1;153;174;;
15;A Coruña;58;Oleiros;2;6;B;694;439;255;14;3;422;436;1;113;4;2;;7;1;0;0;;0;1;124;169;;
15;A Coruña;58;Oleiros;2;7;A;559;313;246;10;1;302;312;1;61;1;0;;2;0;0;0;;0;0;134;103;;
15;A Coruña;58;Oleiros;2;7;B;473;285;188;9;1;275;284;0;60;0;1;;1;0;2;0;;0;1;114;96;;
15;A Coruña;58;Oleiros;2;8;A;541;347;194;4;2;341;345;1;91;0;1;;2;0;0;0;;1;1;127;117;;
15;A Coruña;58;Oleiros;2;8;B;446;292;154;5;0;287;292;0;68;1;0;;1;0;0;0;;0;0;112;105;;
15;A Coruña;58;Oleiros;2;9;A;581;370;211;8;0;362;370;0;82;1;0;;5;0;0;0;;0;2;128;144;;
15;A Coruña;58;Oleiros;2;9;B;548;363;185;9;2;352;361;1;97;0;0;;2;0;0;0;;0;0;122;130;;
15;A Coruña;58;Oleiros;2;10;A;444;309;135;12;1;296;308;0;67;0;0;;6;0;0;0;;1;0;108;114;;
15;A Coruña;58;Oleiros;2;10;B;426;288;138;2;2;284;286;0;62;0;0;;4;0;0;0;;0;3;107;108;;
15;A Coruña;58;Oleiros;2;11;U;858;573;285;10;4;559;569;1;110;2;0;;3;1;0;0;;0;2;278;162;;
15;A Coruña;58;Oleiros;2;12;A;595;434;161;9;2;423;432;0;79;0;0;;2;0;0;0;;1;1;196;144;;
