Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
15;007;A Baña;01-001-A;449;0;449;333;3;4;116;330;326;92;0;0;0;1;184;46;0;2;1
15;007;A Baña;01-001-B;460;0;460;301;2;2;159;299;297;98;0;0;0;0;173;18;0;2;6
15;007;A Baña;01-002-A;397;0;397;274;0;0;123;274;274;54;0;0;1;0;157;57;1;0;4
15;007;A Baña;01-002-B;418;0;418;296;2;2;122;294;292;79;0;1;1;0;145;63;0;2;1
15;007;A Baña;01-002-C;321;0;321;243;2;2;78;241;239;54;1;0;1;0;120;56;0;1;6
15;007;A Baña;02-001-A;365;0;365;291;2;2;74;289;287;70;0;0;1;1;136;69;0;4;6
15;007;A Baña;02-001-B;252;0;252;181;1;1;71;180;179;35;0;3;0;0;111;27;0;1;2
15;007;A Baña;02-001-C;313;0;313;207;0;1;106;207;206;58;0;0;0;0;122;21;0;3;2
15;018;A Capela;01-001-A;699;0;699;461;5;7;238;456;449;160;1;0;0;1;158;105;0;11;13
15;018;A Capela;01-001-B;353;0;353;219;1;7;134;218;211;52;0;2;0;0;95;54;0;4;4
15;030;A Coruña;01-001-U;780;0;780;558;2;11;222;556;545;118;0;0;4;1;334;52;1;11;24
15;030;A Coruña;01-002-U;658;0;658;463;1;9;195;462;453;113;0;1;1;0;261;54;1;14;8
15;030;A Coruña;01-003-A;544;0;544;379;2;7;165;377;370;124;0;1;2;2;156;58;1;15;11
15;030;A Coruña;01-003-B;496;0;496;326;1;4;170;325;321;131;0;0;0;0;140;37;0;8;5
15;030;A Coruña;01-004-A;688;0;688;470;2;6;218;468;462;124;0;2;4;5;247;47;1;21;11
15;030;A Coruña;01-004-B;601;0;601;399;5;6;202;394;388;114;1;1;1;4;201;44;0;14;8
15;030;A Coruña;01-005-A;572;0;572;389;1;3;183;388;385;92;0;0;1;2;232;34;1;9;14
15;030;A Coruña;01-005-B;535;0;535;370;0;2;165;370;368;104;0;3;0;2;201;34;1;11;12
15;030;A Coruña;01-006-U;780;0;780;558;5;5;222;553;548;200;0;1;2;6;222;88;1;14;14
15;030;A Coruña;01-007-A;784;0;784;372;2;3;412;370;367;105;2;1;2;0;187;44;1;8;17
15;030;A Coruña;01-007-B;901;0;901;438;3;2;463;435;433;159;0;0;2;1;191;57;0;11;12
15;030;A Coruña;01-008-A;621;0;621;436;1;3;185;435;432;122;0;1;2;1;232;46;0;17;11
15;030;A Coruña;01-008-B;553;1;554;384;0;3;170;384;381;131;0;0;2;3;184;36;2;11;12
15;030;A Coruña;01-009-A;546;0;546;358;1;0;188;357;357;109;0;0;2;1;186;46;0;6;7
15;030;A Coruña;01-009-B;646;0;646;430;5;6;216;425;419;127;0;1;2;4;204;56;1;14;10
15;030;A Coruña;01-012-U;999;0;999;718;2;10;281;716;706;148;0;1;5;3;451;65;0;14;19
15;030;A Coruña;02-001-U;854;0;854;599;3;8;255;596;588;232;1;2;4;5;240;70;2;21;11
15;030;A Coruña;02-002-U;635;0;635;435;1;3;200;434;431;189;0;0;3;4;166;54;1;11;3
15;030;A Coruña;02-003-A;730;0;730;554;3;6;176;551;545;160;0;0;1;1;288;67;2;17;9
15;030;A Coruña;02-003-B;680;0;680;522;2;2;158;520;518;132;0;0;0;0;293;70;2;11;10
15;030;A Coruña;02-004-U;658;0;658;466;2;3;192;464;461;165;0;0;1;2;192;76;1;12;12
15;030;A Coruña;02-005-U;891;0;891;580;5;2;311;575;573;226;2;2;7;3;226;78;1;21;7
15;030;A Coruña;02-006-A;577;0;577;375;2;3;202;373;370;154;0;0;1;1;149;55;0;5;5
15;030;A Coruña;02-006-B;594;0;594;412;5;7;182;407;400;135;0;2;3;2;175;62;0;13;8
15;030;A Coruña;02-007-A;741;0;741;525;3;6;216;522;516;188;0;0;4;2;213;80;1;19;9
15;030;A Coruña;02-007-B;685;0;685;495;3;3;190;492;489;202;0;3;5;1;176;77;0;14;11
15;030;A Coruña;02-008-A;773;0;773;505;0;3;268;505;502;195;0;0;1;2;192;86;0;10;16
15;030;A Coruña;02-008-B;814;0;814;572;5;3;242;567;564;231;0;0;5;0;204;87;1;21;15
15;030;A Coruña;02-009-A;685;0;685;466;0;1;219;466;465;199;0;0;3;1;177;61;0;15;9
15;030;A Coruña;02-009-B;818;0;818;533;3;6;285;530;524;215;0;1;3;1;190;76;1;26;11
15;030;A Coruña;02-010-A;578;0;578;370;2;3;208;368;365;139;0;1;4;1;139;61;0;13;7
15;030;A Coruña;02-010-B;525;0;525;354;2;3;171;352;349;141;0;2;4;3;127;62;0;7;3
15;030;A Coruña;02-011-U;886;0;886;615;6;6;271;609;603;206;0;2;11;3;252;101;1;11;16
15;030;A Coruña;02-012-U;824;0;824;526;3;5;298;523;518;225;0;0;3;3;174;84;4;13;12
15;030;A Coruña;02-013-U;850;0;850;551;8;6;299;543;537;266;0;0;3;3;166;66;1;20;12
15;030;A Coruña;02-014-U;787;0;787;499;5;5;288;494;489;166;0;4;4;3;217;70;1;15;9
15;030;A Coruña;02-015-A;572;0;572;331;1;2;241;330;328;142;0;1;2;3;111;50;2;7;10
15;030;A Coruña;02-015-B;578;0;578;333;0;4;245;333;329;145;0;1;2;4;112;49;0;11;5
15;030;A Coruña;02-016-U;848;0;848;512;3;6;336;509;503;192;0;0;11;6;176;83;1;22;12
15;030;A Coruña;02-017-A;707;0;707;447;2;6;260;445;439;190;1;1;4;2;134;87;0;9;11
15;030;A Coruña;02-017-B;634;0;634;410;1;2;224;409;407;166;0;2;5;4;139;59;3;16;13
15;030;A Coruña;02-018-A;715;0;715;440;3;4;275;437;433;187;0;5;3;0;144;79;1;9;5
15;030;A Coruña;02-018-B;686;0;686;432;6;3;254;426;423;174;0;0;5;1;144;74;2;15;8
15;030;A Coruña;02-019-U;632;0;632;368;1;1;264;367;366;156;0;0;2;2;125;64;1;11;5
15;030;A Coruña;02-020-A;520;0;520;350;3;1;170;347;346;161;0;0;2;3;117;49;0;7;7
15;030;A Coruña;02-020-B;497;0;497;322;1;4;175;321;317;140;0;0;1;3;98;55;0;10;10
15;030;A Coruña;02-021-A;675;0;675;448;2;5;227;446;441;186;0;1;1;3;161;68;0;10;11
15;030;A Coruña;02-021-B;837;0;837;573;5;12;264;568;556;235;1;0;1;2;204;75;0;28;10
15;030;A Coruña;02-022-A;785;0;785;575;2;4;210;573;569;219;0;2;6;6;202;99;1;21;13
15;030;A Coruña;02-022-B;726;0;726;542;4;7;184;538;531;213;0;1;3;2;206;72;0;20;14
15;030;A Coruña;02-023-U;849;0;849;547;0;8;302;547;539;174;0;1;1;6;207;118;1;24;7
15;030;A Coruña;03-001-U;724;0;724;560;4;9;164;556;547;79;0;1;0;3;405;39;1;12;7
15;030;A Coruña;03-002-A;553;0;553;423;3;6;130;420;414;57;0;0;2;0;310;31;0;3;11
15;030;A Coruña;03-002-B;530;0;530;393;1;6;137;392;386;66;0;2;1;0;283;26;0;2;6
15;030;A Coruña;03-003-A;595;0;595;418;5;4;177;413;409;69;0;1;0;2;259;56;0;10;12
15;030;A Coruña;03-003-B;616;0;616;446;0;11;170;446;435;70;1;0;2;0;295;47;0;4;16
15;030;A Coruña;03-004-U;761;0;761;514;4;7;247;510;503;152;0;1;3;0;240;82;0;11;14
15;030;A Coruña;03-005-A;587;0;587;449;0;2;138;449;447;87;0;0;1;0;302;41;3;7;6
15;030;A Coruña;03-005-B;529;0;529;414;2;7;115;412;405;72;0;0;0;0;295;26;0;4;8
15;030;A Coruña;03-006-A;510;0;510;358;0;6;152;358;352;67;2;1;3;0;228;33;0;7;11
15;030;A Coruña;03-006-B;486;0;486;341;1;6;145;340;334;54;0;1;2;0;238;31;0;4;4
15;030;A Coruña;03-007-A;607;0;607;470;3;9;137;467;458;62;1;0;0;1;328;41;1;11;13
15;030;A Coruña;03-007-B;551;0;551;409;2;5;142;407;402;50;0;0;0;2;314;26;0;5;5
15;030;A Coruña;03-009-A;543;0;543;395;0;4;148;395;391;56;0;0;1;3;269;45;0;7;10
15;030;A Coruña;03-009-B;481;0;481;358;1;1;123;357;356;56;0;1;2;0;239;43;0;8;7
15;030;A Coruña;03-010-A;486;0;486;340;1;5;146;339;334;110;0;0;1;1;162;44;0;8;8
15;030;A Coruña;03-010-B;488;0;488;336;3;10;152;333;323;106;0;1;1;2;157;38;1;11;6
15;030;A Coruña;03-011-U;772;0;772;578;4;8;194;574;566;137;0;1;2;0;343;54;2;11;16
15;030;A Coruña;03-012-U;714;0;714;481;1;5;233;480;475;196;0;1;1;4;197;51;0;9;16
15;030;A Coruña;03-013-A;608;0;608;387;1;5;221;386;381;148;0;1;1;3;146;69;0;9;4
15;030;A Coruña;03-013-B;541;0;541;361;1;2;180;360;358;117;0;1;2;3;150;55;0;19;11
15;030;A Coruña;03-014-U;913;0;913;650;5;5;263;645;640;179;0;0;2;1;353;73;1;15;16
15;030;A Coruña;03-015-U;917;4;921;686;0;12;235;686;674;148;0;0;2;2;420;72;0;12;18
15;030;A Coruña;03-016-A;822;0;822;601;2;7;221;599;592;141;2;2;1;3;320;82;2;16;23
15;030;A Coruña;03-016-B;783;0;783;591;4;5;192;587;582;154;2;1;1;2;310;84;1;8;19
15;030;A Coruña;03-017-A;600;0;600;407;0;0;193;407;407;122;1;0;0;1;213;48;1;6;15
15;030;A Coruña;03-017-B;571;0;571;418;5;5;153;413;408;107;0;2;1;1;215;66;0;11;5
15;030;A Coruña;03-018-A;597;0;597;437;1;10;160;436;426;132;0;1;1;0;212;58;1;12;9
15;030;A Coruña;03-018-B;546;0;546;390;3;5;156;387;382;124;0;0;1;2;186;60;0;7;2
15;030;A Coruña;03-020-A;677;0;677;470;2;7;207;468;461;121;1;1;0;1;247;61;1;17;11
15;030;A Coruña;03-020-B;785;0;785;570;2;12;215;568;556;163;1;1;2;1;272;87;1;11;17
15;030;A Coruña;03-021-U;684;0;684;509;2;12;175;507;495;143;0;0;3;4;268;62;0;8;7
15;030;A Coruña;03-022-U;838;0;838;597;1;7;241;596;589;168;0;1;1;3;309;86;1;5;15
15;030;A Coruña;03-023-U;565;0;565;422;3;6;143;419;413;100;0;1;3;1;231;54;1;11;11
15;030;A Coruña;04-001-U;735;0;735;506;3;5;229;503;498;158;0;1;3;2;240;72;0;10;12
15;030;A Coruña;04-002-A;504;0;504;358;4;6;146;354;348;113;0;3;0;0;168;48;0;9;7
15;030;A Coruña;04-002-B;453;0;453;311;0;6;142;311;305;96;0;1;0;0;139;51;1;5;12
15;030;A Coruña;04-003-U;858;0;858;514;2;1;344;512;511;201;0;0;1;0;190;82;1;22;14
15;030;A Coruña;04-004-U;880;0;880;454;0;4;426;454;450;176;2;0;3;3;177;84;0;4;1
15;030;A Coruña;04-005-U;932;0;932;518;3;3;414;515;512;158;0;0;4;2;244;78;0;9;17
15;030;A Coruña;04-006-U;914;0;914;506;6;12;408;500;488;159;0;2;3;4;197;84;1;16;22
15;030;A Coruña;04-007-A;785;0;785;514;5;4;271;509;505;194;0;0;3;2;200;87;1;8;10
15;030;A Coruña;04-007-B;704;0;704;478;5;12;226;473;461;172;0;0;0;4;175;84;2;8;16
15;030;A Coruña;04-008-U;937;0;937;628;5;6;309;623;617;224;1;0;2;4;243;122;0;13;8
15;030;A Coruña;04-009-U;896;0;896;573;2;6;323;571;565;194;0;3;1;0;254;95;2;12;4
15;030;A Coruña;04-010-A;648;0;648;428;2;5;220;426;421;155;0;0;1;0;177;68;0;13;7
15;030;A Coruña;04-010-B;608;0;608;378;0;3;230;378;375;132;0;1;1;2;154;64;0;10;11
15;030;A Coruña;04-011-U;907;0;907;551;3;2;356;548;546;195;0;2;2;1;221;91;0;18;16
15;030;A Coruña;04-012-U;888;0;888;553;2;8;335;551;543;182;0;0;3;3;233;93;2;15;12
15;030;A Coruña;04-013-A;628;0;628;391;0;2;237;391;389;152;0;0;3;2;135;78;0;10;9
15;030;A Coruña;04-013-B;582;0;582;372;1;4;210;371;367;117;0;0;2;6;168;56;0;6;12
15;030;A Coruña;04-014-U;663;0;663;380;1;3;283;379;376;145;0;0;6;2;145;64;0;9;5
15;030;A Coruña;04-015-A;570;1;571;349;2;7;222;347;340;123;0;0;5;4;120;62;1;12;13
15;030;A Coruña;04-015-B;598;0;598;353;1;1;245;352;351;125;0;2;4;2;126;71;1;10;10
15;030;A Coruña;04-018-U;792;0;792;467;3;2;325;464;462;146;0;3;2;2;201;71;2;16;19
15;030;A Coruña;04-019-U;651;0;651;337;1;5;314;336;331;122;1;1;4;3;126;64;3;4;3
15;030;A Coruña;04-020-A;535;0;535;302;2;0;233;300;300;94;0;0;0;0;139;53;0;7;7
15;030;A Coruña;04-020-B;477;0;477;301;1;4;176;300;296;91;0;0;3;1;132;55;0;0;14
15;030;A Coruña;04-021-U;554;0;554;276;2;6;278;274;268;105;0;0;4;0;104;36;0;9;10
15;030;A Coruña;04-022-U;790;0;790;403;4;3;387;399;396;144;0;0;2;2;143;77;0;11;17
15;030;A Coruña;04-023-A;771;0;771;490;2;6;281;488;482;172;0;0;3;2;204;84;0;10;7
15;030;A Coruña;04-023-B;709;0;709;440;2;4;269;438;434;180;0;1;1;1;178;64;0;2;7
15;030;A Coruña;04-024-U;700;0;700;435;4;2;265;431;429;148;0;2;4;3;182;67;1;11;11
15;030;A Coruña;04-025-U;781;0;781;436;4;4;345;432;428;141;0;2;1;0;187;73;0;15;9
15;030;A Coruña;04-026-U;679;0;679;361;3;3;318;358;355;115;0;0;4;2;161;54;0;9;10
15;030;A Coruña;04-028-A;513;0;513;306;0;1;207;306;305;106;1;1;0;2;116;59;1;10;9
15;030;A Coruña;04-028-B;448;0;448;284;1;5;164;283;278;88;0;0;1;1;122;49;1;10;6
15;030;A Coruña;04-029-U;836;0;836;474;2;1;362;472;471;144;1;1;1;0;213;85;1;11;14
15;030;A Coruña;05-001-A;681;0;681;513;1;5;168;512;507;92;0;1;0;1;350;47;1;7;8
15;030;A Coruña;05-001-B;630;0;630;453;1;2;177;452;450;77;1;3;0;2;308;34;2;3;20
15;030;A Coruña;05-002-U;869;0;869;671;0;9;198;671;662;115;2;4;0;2;426;83;2;17;11
15;030;A Coruña;05-003-A;600;0;600;431;2;4;169;429;425;76;1;0;3;0;294;41;0;4;6
15;030;A Coruña;05-003-B;593;0;593;452;0;2;141;452;450;99;0;1;1;0;274;47;2;14;12
15;030;A Coruña;05-004-A;807;0;807;604;1;16;203;603;587;115;0;1;1;1;361;69;2;12;25
15;030;A Coruña;05-004-B;678;0;678;522;0;9;156;522;513;118;0;0;3;0;300;59;0;16;17
15;030;A Coruña;05-005-A;547;0;547;359;1;3;188;358;355;90;1;1;0;2;206;40;1;3;11
15;030;A Coruña;05-005-B;481;0;481;327;3;3;154;324;321;86;0;0;2;1;184;33;1;6;8
15;030;A Coruña;05-006-A;670;0;670;456;2;11;214;454;443;145;0;2;1;1;213;64;1;8;8
15;030;A Coruña;05-006-B;667;0;667;473;8;6;194;465;459;157;0;1;1;2;214;63;2;10;9
15;030;A Coruña;05-007-A;600;0;600;445;2;3;155;443;440;156;1;0;2;1;190;72;0;10;8
15;030;A Coruña;05-007-B;762;0;762;561;6;0;201;555;555;191;0;0;2;3;240;94;1;13;11
15;030;A Coruña;05-008-A;948;0;948;492;3;6;456;489;483;177;0;1;5;2;172;93;2;12;19
15;030;A Coruña;05-008-B;812;0;812;439;2;7;373;437;430;138;1;1;2;2;175;84;1;10;16
15;030;A Coruña;05-009-A;580;0;580;393;2;5;187;391;386;141;0;0;2;2;158;62;1;6;14
15;030;A Coruña;05-009-B;558;0;558;366;1;4;192;365;361;132;0;0;4;1;152;56;0;6;10
15;030;A Coruña;05-010-U;601;0;601;317;1;5;284;316;311;135;0;0;4;3;116;37;0;11;5
15;030;A Coruña;05-011-A;699;0;699;315;4;1;384;311;310;112;0;0;6;2;110;50;2;11;17
15;030;A Coruña;05-011-B;380;0;380;168;0;1;212;168;167;41;0;1;1;1;66;44;0;7;6
15;030;A Coruña;05-012-A;209;0;209;133;0;4;76;133;129;52;0;0;3;3;44;20;0;1;6
15;030;A Coruña;05-012-B;604;0;604;413;0;6;191;413;407;177;1;0;3;4;141;49;1;19;12
15;030;A Coruña;05-012-C;606;0;606;419;1;6;187;418;412;169;0;0;5;4;161;46;1;15;11
15;030;A Coruña;05-013-U;917;0;917;679;0;7;238;679;672;142;0;1;0;1;416;85;0;13;14
15;030;A Coruña;05-014-A;926;0;926;658;6;8;268;652;644;167;0;1;1;1;358;83;1;10;22
15;030;A Coruña;05-014-B;804;0;804;582;1;7;222;581;574;160;0;2;1;2;303;70;1;17;18
15;030;A Coruña;05-015-A;597;0;597;406;7;1;191;399;398;139;0;1;1;2;162;63;1;15;14
15;030;A Coruña;05-015-B;517;0;517;354;2;2;163;352;350;127;0;0;6;2;136;59;0;13;7
15;030;A Coruña;05-016-A;514;0;514;334;5;6;180;329;323;115;0;1;2;0;133;60;1;10;1
15;030;A Coruña;05-016-B;499;0;499;312;1;1;187;311;310;127;0;0;1;0;130;36;0;5;11
15;030;A Coruña;05-017-A;762;0;762;563;3;8;199;560;552;223;0;0;7;1;228;70;0;13;10
15;030;A Coruña;05-017-B;672;0;672;506;4;7;166;502;495;198;0;0;2;0;205;70;0;13;7
15;030;A Coruña;05-018-A;880;0;880;606;4;5;274;602;597;266;0;0;1;3;206;81;1;23;16
15;030;A Coruña;05-018-B;872;0;872;619;2;11;253;617;606;256;0;3;1;0;234;86;1;11;14
15;030;A Coruña;05-019-A;562;0;562;413;2;4;149;411;407;156;0;0;2;1;151;65;1;14;17
15;030;A Coruña;05-019-B;546;0;546;371;2;4;175;369;365;131;1;0;5;1;155;49;0;9;14
15;030;A Coruña;05-020-U;928;0;928;665;7;5;263;658;653;245;1;4;7;0;275;93;0;18;10
15;030;A Coruña;05-021-A;656;1;657;468;6;11;189;462;451;136;0;5;1;5;208;70;0;17;9
15;030;A Coruña;05-021-B;597;0;597;441;3;7;156;438;431;162;0;0;3;1;184;53;2;17;9
15;030;A Coruña;05-022-A;919;0;919;632;1;5;287;631;626;265;0;2;4;2;220;101;1;21;10
15;030;A Coruña;05-022-B;893;0;893;599;5;2;294;594;592;232;0;0;2;0;242;82;2;17;15
15;030;A Coruña;06-001-A;623;0;623;425;7;4;198;418;414;119;0;0;1;1;205;60;1;10;17
15;030;A Coruña;06-001-B;545;0;545;376;0;2;169;376;374;116;0;2;1;2;199;45;1;4;4
15;030;A Coruña;06-002-A;630;0;630;354;5;4;276;349;345;129;0;0;0;0;153;44;0;9;10
15;030;A Coruña;06-002-B;601;0;601;333;7;3;268;326;323;108;0;0;0;4;145;51;1;5;9
15;030;A Coruña;06-003-U;814;0;814;460;6;5;354;454;449;156;1;0;3;2;195;74;1;7;10
15;030;A Coruña;06-004-U;637;1;638;346;0;1;292;346;345;94;0;0;2;0;175;50;1;12;11
15;030;A Coruña;06-005-U;878;0;878;489;2;4;389;487;483;174;0;0;1;1;215;76;1;5;10
15;030;A Coruña;06-006-U;625;0;625;367;3;4;258;364;360;130;0;0;4;0;147;71;0;4;4
15;030;A Coruña;06-007-U;744;0;744;453;3;4;291;450;446;139;0;2;4;0;193;89;1;4;14
15;030;A Coruña;06-008-U;714;1;715;420;2;2;295;418;416;141;0;2;2;1;167;82;1;6;14
15;030;A Coruña;06-009-A;550;0;550;320;2;0;230;318;318;103;0;0;0;4;132;59;0;8;12
15;030;A Coruña;06-009-B;576;0;576;350;1;2;226;349;347;126;0;0;2;0;150;56;0;8;5
15;030;A Coruña;06-010-U;862;0;862;427;3;3;435;424;421;163;0;0;3;8;156;63;1;12;15
15;030;A Coruña;06-011-U;548;0;548;281;0;0;267;281;281;113;0;0;2;2;104;54;0;2;4
15;030;A Coruña;06-012-A;637;14;651;408;6;3;243;402;399;142;0;0;4;3;161;75;1;7;6
15;030;A Coruña;06-012-B;621;0;621;400;1;2;221;399;397;132;0;0;4;3;166;77;0;8;7
15;030;A Coruña;06-013-U;836;0;836;503;2;4;333;501;497;184;0;2;2;3;187;91;1;16;11
15;030;A Coruña;06-014-A;522;0;522;288;0;6;234;288;282;101;0;2;1;1;122;40;0;7;8
15;030;A Coruña;06-014-B;482;0;482;258;4;3;224;254;251;96;0;0;0;1;93;54;0;4;3
15;030;A Coruña;06-015-A;572;0;572;318;3;2;254;315;313;110;0;1;4;1;118;69;0;7;3
15;030;A Coruña;06-015-B;472;0;472;261;0;0;211;261;261;94;0;0;2;3;104;44;0;7;7
15;030;A Coruña;06-016-A;546;0;546;319;2;1;227;317;316;129;0;1;2;2;109;54;1;9;9
15;030;A Coruña;06-016-B;510;3;513;298;1;3;215;297;294;120;0;1;0;0;113;46;1;9;4
15;030;A Coruña;06-017-A;555;0;555;314;2;4;241;312;308;106;0;0;1;4;119;55;0;12;11
15;030;A Coruña;06-017-B;533;0;533;282;2;4;251;280;276;103;0;1;1;2;110;42;1;10;6
15;030;A Coruña;06-018-U;845;0;845;534;3;0;311;531;531;192;2;1;1;3;239;68;0;9;16
15;030;A Coruña;06-019-U;840;0;840;488;1;1;352;487;486;144;0;1;2;2;200;106;0;14;17
15;030;A Coruña;06-020-U;631;0;631;341;2;10;290;339;329;112;0;1;1;0;143;66;0;3;3
15;030;A Coruña;06-021-U;697;0;697;409;3;3;288;406;403;142;0;3;1;0;176;62;1;6;12
15;030;A Coruña;06-022-U;525;0;525;299;2;2;226;297;295;80;0;0;3;6;119;75;0;8;4
15;030;A Coruña;06-023-A;509;0;509;304;0;1;205;304;303;94;0;0;2;1;134;60;0;8;4
15;030;A Coruña;06-023-B;450;0;450;283;2;2;167;281;279;85;0;0;0;1;114;58;3;10;8
15;030;A Coruña;07-001-A;542;0;542;333;1;2;209;332;330;114;0;1;0;2;155;45;0;6;7
15;030;A Coruña;07-001-B;467;0;467;295;1;3;172;294;291;90;0;0;4;0;130;46;0;12;9
15;030;A Coruña;07-002-A;690;0;690;444;5;5;246;439;434;142;1;0;0;0;197;68;0;9;17
15;030;A Coruña;07-002-B;668;0;668;426;5;3;242;421;418;146;1;0;0;1;199;55;0;6;10
15;030;A Coruña;07-003-U;667;0;667;414;6;3;253;408;405;166;0;0;2;2;151;62;0;10;12
15;030;A Coruña;07-004-A;541;0;541;387;3;4;154;384;380;131;0;0;1;2;176;50;1;9;10
15;030;A Coruña;07-004-B;610;0;610;415;3;1;195;412;411;150;0;1;2;1;189;52;0;7;9
15;030;A Coruña;07-005-U;886;0;886;542;5;17;344;537;520;172;1;1;2;8;228;85;4;7;12
15;030;A Coruña;07-006-A;680;0;680;414;1;3;266;413;410;149;0;1;3;1;159;70;0;12;15
15;030;A Coruña;07-006-B;780;0;780;565;8;6;215;557;551;217;0;2;4;2;228;82;1;8;7
15;030;A Coruña;07-007-A;674;0;674;427;5;5;247;422;417;177;1;0;3;1;149;60;0;16;10
15;030;A Coruña;07-007-B;609;1;610;412;2;6;198;410;404;160;0;2;1;0;173;41;1;14;12
15;030;A Coruña;07-008-A;681;0;681;415;2;2;266;413;411;172;0;0;2;1;150;60;1;16;9
15;030;A Coruña;07-008-B;659;0;659;391;1;9;268;390;381;164;0;0;0;0;149;45;0;8;15
15;030;A Coruña;07-009-A;719;0;719;464;1;6;255;463;457;138;2;2;2;1;203;79;1;18;11
15;030;A Coruña;07-009-B;642;0;642;441;1;2;201;440;438;153;1;1;1;2;198;65;0;6;11
15;030;A Coruña;07-010-A;554;0;554;335;1;4;219;334;330;83;0;0;2;2;166;55;1;8;13
15;030;A Coruña;07-010-B;455;0;455;299;0;1;156;299;298;78;0;1;1;3;148;55;0;9;3
15;030;A Coruña;07-011-A;640;0;640;422;7;5;218;415;410;167;1;0;6;2;142;72;0;10;10
15;030;A Coruña;07-011-B;566;0;566;379;9;5;187;370;365;129;1;0;3;1;151;56;1;14;9
15;030;A Coruña;07-012-A;692;0;692;451;1;6;241;450;444;152;0;0;1;0;208;68;2;8;5
15;030;A Coruña;07-012-B;600;0;600;409;3;8;191;406;398;122;0;2;2;0;203;55;0;9;5
15;030;A Coruña;07-013-A;832;0;832;524;0;3;308;524;521;162;1;0;2;0;238;90;0;18;10
15;030;A Coruña;07-013-B;796;0;796;533;13;11;263;520;509;158;1;0;3;1;222;97;0;13;14
15;030;A Coruña;07-014-A;654;0;654;427;0;2;227;427;425;161;0;0;6;0;173;71;0;11;3
15;030;A Coruña;07-014-B;722;0;722;433;3;9;289;430;421;155;0;0;2;1;173;74;0;8;8
15;030;A Coruña;07-015-A;667;0;667;462;3;5;205;459;454;128;0;0;2;3;226;69;1;7;18
15;030;A Coruña;07-015-B;693;0;693;484;0;6;209;484;478;165;0;3;2;0;225;65;0;6;12
15;030;A Coruña;07-016-U;910;0;910;585;6;2;325;579;577;185;0;0;4;2;240;115;1;16;14
15;030;A Coruña;07-017-U;576;11;587;401;5;4;186;396;392;115;0;0;2;1;178;78;0;9;9
15;030;A Coruña;07-018-A;496;0;496;356;2;3;140;354;351;110;0;0;2;2;135;75;1;13;13
15;030;A Coruña;07-018-B;446;0;446;311;1;0;135;310;310;103;0;0;0;1;128;67;0;7;4
15;030;A Coruña;07-019-U;845;0;845;562;2;6;283;560;554;189;1;2;1;5;231;103;0;13;9
15;030;A Coruña;07-020-A;634;0;634;468;4;11;166;464;453;151;0;0;3;0;208;63;0;16;12
15;030;A Coruña;07-020-B;604;0;604;447;5;9;157;442;433;124;0;0;1;3;206;75;1;9;14
15;030;A Coruña;07-021-A;624;0;624;420;1;6;204;419;413;148;1;3;3;1;186;54;0;12;5
15;030;A Coruña;07-021-B;566;0;566;366;5;6;200;361;355;116;0;0;1;2;165;48;1;10;12
15;030;A Coruña;07-022-A;527;0;527;321;1;2;206;320;318;103;0;0;2;0;144;53;1;6;9
15;030;A Coruña;07-022-B;526;0;526;327;3;1;199;324;323;87;0;0;1;5;168;43;0;7;12
15;030;A Coruña;07-023-A;542;0;542;330;4;4;212;326;322;128;0;1;3;2;110;55;0;14;9
15;030;A Coruña;07-023-B;527;0;527;316;1;3;211;315;312;125;0;1;9;0;96;58;0;12;11
15;030;A Coruña;07-025-U;618;0;618;372;2;4;246;370;366;151;0;1;2;0;135;55;1;7;14
15;030;A Coruña;07-026-U;647;0;647;420;0;4;227;420;416;205;0;0;7;3;122;63;1;3;12
15;030;A Coruña;07-027-U;882;0;882;583;2;6;299;581;575;217;0;0;2;0;226;95;0;16;19
15;030;A Coruña;07-028-A;540;0;540;350;2;3;190;348;345;124;1;0;2;1;123;76;0;9;9
15;030;A Coruña;07-028-B;589;0;589;358;3;1;231;355;354;121;0;0;2;3;128;83;0;6;11
15;030;A Coruña;07-029-U;828;0;828;585;3;4;243;582;578;168;1;0;3;1;303;78;1;9;14
15;030;A Coruña;07-030-A;596;0;596;360;3;6;236;357;351;139;0;0;2;1;132;60;1;6;10
15;030;A Coruña;07-030-B;561;0;561;373;1;6;188;372;366;124;0;1;3;3;154;69;0;8;4
15;030;A Coruña;07-031-A;642;0;642;346;0;0;296;346;346;111;0;0;3;1;175;39;0;9;8
15;030;A Coruña;07-031-B;546;0;546;314;1;4;232;313;309;112;0;0;3;1;137;38;1;6;11
15;030;A Coruña;07-033-U;783;0;783;557;4;5;226;553;548;183;0;1;6;0;218;108;2;21;9
15;030;A Coruña;07-034-U;705;0;705;508;3;4;197;505;501;176;0;1;1;4;222;81;0;6;10
15;030;A Coruña;07-035-A;646;0;646;434;1;1;212;433;432;156;0;0;4;1;187;65;2;5;12
15;030;A Coruña;07-035-B;586;0;586;381;5;3;205;376;373;129;0;1;1;2;154;63;0;13;10
