C¢d. Cir.;C¢d. Con.;Concello;Mesa;Censo;Certif. Alta;Certif. Correc.;Censo Total;Votos electores;Votos interventores;Votos Totais;Votos nulos;Votos brancos;PCTG;PUM+J;PACMA;B.N.G.;PODEMOS-ESQUERDA UNIDA-ANOVA;PP;CCD-AU.TO.NO.MO;PSdeG-PSOE;EQUO;VOX;EN MAREA-COMPROMISO POR GALICIA-PARTIDO GALEGUISTA;RECORTES CERO-ESCO-OV-M;Cs;P-LIB
15;78;Santiago de Compostela;5-016 -B;671;0;0;671;398;0;398;6;4;0;0;2;103;27;180;0;64;1;7;2;0;1;1
15;78;Santiago de Compostela;5-017 -U;780;0;0;780;456;0;456;1;2;0;2;4;85;12;277;0;58;0;11;1;0;3;0
15;78;Santiago de Compostela;5-018 -A;589;0;0;589;371;0;371;1;3;0;0;2;69;11;220;0;49;0;10;1;2;2;1
15;78;Santiago de Compostela;5-018 -B;510;0;0;510;320;0;320;4;2;0;0;2;64;17;174;0;44;0;7;1;1;4;0
15;78;Santiago de Compostela;5-019 -U;868;0;0;868;538;0;538;4;8;0;0;3;99;28;294;1;87;0;6;5;0;3;0
15;78;Santiago de Compostela;5-020 -A;769;0;0;769;452;0;452;4;5;0;2;3;151;19;191;0;63;0;9;1;1;3;0
15;78;Santiago de Compostela;5-020 -B;632;0;0;632;377;0;377;6;0;0;0;1;124;21;162;0;50;1;6;3;0;3;0
15;78;Santiago de Compostela;5-020 -C;584;0;0;584;337;0;337;2;6;0;0;1;117;10;150;0;44;0;5;1;1;0;0
15;78;Santiago de Compostela;5-021 -U;762;0;0;762;487;0;487;8;4;0;3;2;120;26;210;0;97;0;6;3;1;7;0
15;78;Santiago de Compostela;5-022 -U;548;0;0;548;357;0;357;1;6;0;0;1;80;13;191;0;52;0;9;1;0;3;0
15;78;Santiago de Compostela;5-023 -A;740;0;0;740;555;0;555;3;11;0;0;2;161;30;244;1;93;0;6;0;0;4;0
15;78;Santiago de Compostela;5-023 -B;615;0;0;615;445;0;445;6;4;1;2;2;141;14;194;0;64;0;10;2;0;5;0
15;78;Santiago de Compostela;6-001 -U;761;0;0;761;424;0;424;5;4;0;0;1;106;9;226;0;63;0;7;1;0;2;0
15;78;Santiago de Compostela;6-002 -U;722;0;0;722;451;0;451;5;7;0;0;1;80;9;304;0;34;0;7;1;0;2;1
15;78;Santiago de Compostela;6-003 -U;639;0;0;639;346;0;346;3;3;1;0;1;76;6;214;0;36;0;4;0;0;2;0
15;78;Santiago de Compostela;6-004 -U;598;0;0;598;341;0;341;0;1;1;1;0;72;14;204;0;45;0;2;0;0;1;0
15;78;Santiago de Compostela;6-005 -U;838;0;0;838;490;0;490;3;3;0;0;0;106;25;274;0;55;1;16;0;0;7;0
15;79;Santiso;1-001 -U;635;0;0;635;334;1;335;2;4;1;0;2;100;4;169;0;49;1;1;0;0;1;1
15;79;Santiso;2-001 -A;429;0;0;429;278;0;278;4;1;1;0;0;41;5;186;1;37;0;1;0;1;0;0
15;79;Santiso;2-001 -B;357;0;0;357;213;1;214;4;1;0;0;0;31;8;138;0;28;0;2;1;0;1;0
15;80;Sobrado;1-001 -A;376;0;0;376;186;0;186;4;1;0;0;0;23;2;134;0;20;0;2;0;0;0;0
15;80;Sobrado;1-001 -B;411;0;0;411;259;0;259;1;5;0;1;0;54;0;140;0;51;0;5;1;0;1;0
15;80;Sobrado;2-001 -A;315;0;0;315;188;0;188;0;1;0;0;0;30;2;107;0;46;0;2;0;0;0;0
15;80;Sobrado;2-001 -B;283;0;0;283;204;0;204;3;3;0;0;0;15;0;153;0;25;0;4;0;0;1;0
15;80;Sobrado;2-001 -C;227;0;0;227;137;0;137;1;0;0;0;0;13;4;84;0;34;0;1;0;0;0;0
15;82;Teo;1-001 -A;567;0;0;567;317;0;317;1;3;0;0;3;79;24;150;0;43;1;9;0;1;3;0
15;82;Teo;1-001 -B;508;0;0;508;282;0;282;2;1;0;1;1;84;11;134;0;36;0;4;1;1;5;1
15;82;Teo;1-002 -A;737;0;0;737;480;0;480;4;2;0;0;2;108;21;266;0;59;1;11;2;0;4;0
15;82;Teo;1-002 -B;707;0;0;707;423;0;423;5;5;0;1;4;123;22;218;0;34;3;4;0;2;2;0
15;82;Teo;1-003 -U;980;0;0;980;640;0;640;4;5;0;1;4;182;40;305;1;76;1;13;1;2;4;1
15;82;Teo;1-004 -A;940;0;0;940;536;0;536;1;4;1;0;2;173;34;244;1;64;0;7;0;0;4;1
15;82;Teo;1-004 -B;850;0;0;850;517;0;517;3;5;0;0;3;146;33;243;0;73;0;7;0;1;3;0
15;82;Teo;1-005 -A;578;0;0;578;368;0;368;2;2;0;0;1;116;37;137;0;67;0;3;1;0;2;0
15;82;Teo;1-005 -B;603;0;0;603;399;0;399;2;1;0;0;1;103;26;187;0;74;1;3;0;0;1;0
15;82;Teo;1-006 -A;864;0;0;864;531;0;531;3;8;2;0;1;169;46;184;0;86;1;22;3;0;6;0
15;82;Teo;1-006 -B;848;0;0;848;575;0;575;2;3;1;2;4;198;56;191;0;99;4;10;0;2;2;1
15;82;Teo;1-007 -U;868;1;0;869;603;0;603;5;7;0;0;2;145;39;269;0;108;1;19;0;0;8;0
15;82;Teo;1-008 -U;883;0;0;883;523;0;523;3;2;1;0;0;157;18;247;0;72;0;13;0;3;7;0
15;82;Teo;1-009 -A;518;0;0;518;302;0;302;0;7;0;1;3;90;16;136;0;42;0;3;1;1;2;0
15;82;Teo;1-009 -B;522;0;0;522;275;0;275;4;3;0;0;4;90;19;107;0;39;0;4;0;1;4;0
15;82;Teo;2-001 -A;246;0;0;246;162;0;162;2;1;1;2;0;41;5;102;0;3;0;3;0;1;1;0
15;82;Teo;2-001 -B;804;0;0;804;524;0;524;10;8;1;0;2;108;29;290;0;55;0;17;0;1;3;0
15;82;Teo;2-002 -A;522;0;0;522;330;0;330;2;4;0;0;1;61;16;198;0;37;2;2;3;0;3;1
15;82;Teo;2-002 -B;716;0;0;716;402;0;402;7;4;0;0;1;78;14;250;0;43;0;4;0;0;1;0
15;82;Teo;3-001 -U;595;0;0;595;357;0;357;3;0;2;0;1;83;22;195;0;41;0;6;0;1;2;1
15;82;Teo;3-002 -A;827;0;0;827;562;0;562;4;3;0;0;3;123;32;314;0;65;2;11;3;0;2;0
15;82;Teo;3-002 -B;775;0;0;775;480;0;480;3;4;0;0;5;122;28;252;0;55;0;6;2;1;2;0
15;83;Toques;1-001 -A;352;0;0;352;224;0;224;1;2;0;0;0;51;3;138;0;23;0;6;0;0;0;0
15;83;Toques;1-001 -B;294;0;0;294;213;0;213;2;0;0;0;0;29;4;146;0;28;0;2;1;1;0;0
15;83;Toques;1-001 -C;368;0;0;368;241;0;241;1;0;0;0;0;28;0;183;0;26;0;2;1;0;0;0
15;84;Tordoia;1-001 -A;727;0;0;727;476;0;476;6;4;0;0;1;77;4;327;1;51;0;5;0;0;0;0
15;84;Tordoia;1-001 -B;246;0;0;246;195;0;195;1;0;0;1;0;17;1;163;0;12;0;0;0;0;0;0
15;84;Tordoia;1-002 -A;369;0;0;369;242;0;242;3;1;0;1;2;48;2;153;0;30;0;2;0;0;0;0
15;84;Tordoia;1-002 -B;352;0;0;352;238;0;238;3;0;0;0;0;30;1;179;0;20;0;4;0;1;0;0
15;84;Tordoia;2-001 -A;400;0;0;400;261;0;261;3;3;0;0;0;39;5;177;0;26;0;7;0;0;1;0
15;84;Tordoia;2-001 -B;404;0;0;404;298;0;298;1;5;0;0;0;36;0;232;0;16;0;1;0;6;1;0
15;84;Tordoia;2-002 -A;296;0;0;296;216;0;216;1;1;0;0;0;14;9;161;0;16;0;11;0;3;0;0
15;84;Tordoia;2-002 -B;215;0;0;215;140;0;140;0;3;0;0;0;29;5;88;0;12;0;3;0;0;0;0
15;85;Touro;1-001 -A;800;0;0;800;481;0;481;5;1;0;0;0;102;16;281;0;60;0;11;1;1;2;1
15;85;Touro;1-001 -B;495;0;0;495;323;0;323;2;2;0;1;1;90;2;194;0;29;0;2;0;0;0;0
15;85;Touro;2-001 -A;318;0;0;318;218;0;218;1;2;0;0;2;39;4;144;0;20;0;6;0;0;0;0
15;85;Touro;2-001 -B;316;0;0;316;170;0;170;1;1;0;1;0;28;4;103;0;29;0;3;0;0;0;0
15;85;Touro;2-001 -C;340;0;0;340;220;0;220;2;5;0;0;0;38;2;142;0;27;0;3;0;0;1;0
15;85;Touro;3-001 -A;230;0;0;230;166;0;166;0;0;0;0;1;41;6;85;0;30;0;1;0;0;2;0
15;85;Touro;3-001 -B;229;0;0;229;143;0;143;1;1;0;0;0;40;1;65;0;30;0;4;0;1;0;0
15;85;Touro;3-001 -C;436;0;0;436;242;0;242;4;1;1;0;1;59;5;145;0;24;0;0;0;0;2;0
15;86;Trazo;1-001 -U;607;0;0;607;405;0;405;5;2;0;0;1;60;4;268;0;54;0;10;0;0;1;0
15;86;Trazo;1-002 -A;409;0;0;409;276;0;276;0;0;0;0;2;50;4;183;0;29;0;6;1;1;0;0
15;86;Trazo;1-002 -B;550;0;0;550;368;0;368;5;2;0;1;2;82;5;220;0;41;0;7;0;0;3;0
15;86;Trazo;1-004 -U;561;0;0;561;378;0;378;1;1;0;1;0;53;6;247;0;62;0;6;0;0;1;0
15;86;Trazo;1-005 -U;608;0;0;608;376;0;376;2;3;0;0;1;31;2;282;0;49;0;5;0;0;1;0
15;88;Val do Dubra;1-001 -A;938;0;0;938;563;0;563;6;9;0;0;3;96;23;329;0;83;0;10;0;1;3;0
15;88;Val do Dubra;1-001 -B;516;0;0;516;318;0;318;2;5;0;0;0;27;16;213;0;47;0;8;0;0;0;0
15;88;Val do Dubra;1-002 -A;521;0;0;521;316;0;316;3;1;0;0;0;36;5;238;0;29;0;4;0;0;0;0
15;88;Val do Dubra;1-002 -B;321;0;0;321;200;0;200;1;0;0;0;0;20;2;165;0;11;0;1;0;0;0;0
15;88;Val do Dubra;1-003 -A;647;0;0;647;349;0;349;0;1;0;0;1;62;8;211;0;61;0;4;0;0;1;0
15;88;Val do Dubra;1-003 -B;438;0;0;438;236;0;236;1;2;0;0;0;31;5;161;0;33;0;3;0;0;0;0
15;87;Valdovi¤o;1-001 -A;779;0;0;779;445;0;445;5;4;2;0;1;78;15;250;1;81;0;6;1;0;0;1
15;87;Valdovi¤o;1-001 -B;733;0;0;733;397;0;397;1;6;0;0;0;95;16;194;0;76;0;6;1;1;1;0
15;87;Valdovi¤o;1-001 -C;413;0;0;413;220;0;220;0;2;0;0;2;67;10;92;0;43;0;3;0;0;1;0
15;87;Valdovi¤o;1-002 -U;957;0;0;957;506;0;506;5;5;0;2;5;121;18;198;0;144;2;6;0;0;0;0
15;87;Valdovi¤o;1-003 -A;511;0;0;511;305;0;305;1;0;2;0;2;101;14;131;0;46;1;6;0;0;1;0
15;87;Valdovi¤o;1-003 -B;633;0;0;633;358;0;358;1;2;0;0;2;83;21;181;0;64;0;3;0;1;0;0
15;87;Valdovi¤o;1-004 -U;566;0;0;566;327;0;327;2;3;0;0;1;59;16;156;0;84;0;3;1;0;2;0
15;87;Valdovi¤o;2-001 -A;326;0;0;326;149;0;149;1;0;0;0;0;18;5;98;0;24;0;3;0;0;0;0
15;87;Valdovi¤o;2-001 -B;264;0;0;264;145;0;145;1;1;2;0;0;18;4;62;0;51;0;4;0;0;2;0
15;87;Valdovi¤o;2-001 -C;495;0;0;495;258;0;258;1;4;0;0;0;35;16;115;0;80;0;3;1;1;1;1
15;89;Vedra;1-001 -A;840;0;0;840;530;0;530;9;5;2;0;0;90;17;317;0;73;0;9;3;1;4;0
15;89;Vedra;1-001 -B;414;0;0;414;257;0;257;4;1;0;0;1;46;6;159;1;33;0;4;2;0;0;0
15;89;Vedra;1-002 -A;561;0;0;561;344;0;344;2;1;0;0;3;96;10;176;1;47;0;6;0;0;2;0
15;89;Vedra;1-002 -B;515;0;0;515;301;0;301;6;3;0;0;1;80;15;139;0;52;0;3;1;0;1;0
15;89;Vedra;2-001 -A;620;0;0;620;405;0;405;3;1;0;0;3;91;9;251;0;39;2;2;0;0;4;0
15;89;Vedra;2-001 -B;280;0;0;280;179;0;179;5;0;0;0;1;40;9;98;1;21;0;2;0;0;2;0
15;89;Vedra;2-001 -C;280;0;0;280;193;0;193;4;2;0;1;1;41;2;106;0;30;0;6;0;0;0;0
15;89;Vedra;2-002 -A;417;0;0;417;289;0;289;3;7;2;0;0;84;4;148;1;35;0;4;1;0;0;0
15;89;Vedra;2-002 -B;372;0;0;372;240;0;240;1;3;0;0;0;52;3;138;0;32;1;9;1;0;0;0
15;91;Vilarmaior;1-001 -A;421;0;0;421;266;0;266;6;3;0;0;4;44;5;188;0;14;0;2;0;0;0;0
15;91;Vilarmaior;1-001 -B;304;0;0;304;210;0;210;5;2;0;0;1;34;5;126;0;27;0;4;5;0;1;0
15;91;Vilarmaior;1-001 -C;361;0;0;361;243;0;243;0;2;0;0;1;39;15;144;0;35;0;2;2;0;3;0
15;90;Vilasantar;1-001 -U;520;0;0;520;331;0;331;4;4;0;0;2;82;2;211;0;22;0;4;0;0;0;0
15;90;Vilasantar;1-002 -U;583;0;0;583;388;0;388;2;4;0;0;0;89;3;275;0;13;0;2;0;0;0;0
15;92;Vimianzo;1-001 -A;801;0;0;801;470;2;472;1;1;0;0;2;108;5;241;2;99;2;7;2;0;2;0
15;92;Vimianzo;1-001 -B;821;0;0;821;471;1;472;6;2;1;1;1;98;8;246;2;102;0;5;0;0;0;0
15;92;Vimianzo;1-002 -A;288;0;0;288;183;0;183;0;1;0;0;2;25;1;119;0;33;0;2;0;0;0;0
15;92;Vimianzo;1-002 -B;424;0;0;424;248;0;248;2;1;0;0;1;24;3;150;0;63;0;2;1;0;1;0
15;92;Vimianzo;1-003 -A;238;0;0;238;134;1;135;0;1;0;0;0;12;0;94;0;22;0;6;0;0;0;0
15;92;Vimianzo;1-003 -B;617;0;0;617;372;0;372;3;0;0;0;0;44;6;257;0;57;0;3;0;0;2;0
15;92;Vimianzo;2-001 -A;343;0;0;343;215;0;215;2;1;1;0;0;49;1;109;0;47;0;5;0;0;0;0
15;92;Vimianzo;2-001 -B;420;0;0;420;221;0;221;1;1;0;0;0;31;3;124;0;60;0;1;0;0;0;0
15;92;Vimianzo;2-001 -C;462;0;0;462;261;0;261;1;2;0;0;0;43;4;146;0;58;1;4;0;0;2;0
15;92;Vimianzo;3-001 -A;469;0;0;469;252;1;253;1;1;0;0;0;36;4;126;0;83;0;2;0;0;0;0
15;92;Vimianzo;3-001 -B;426;0;0;426;234;0;234;0;2;0;1;0;14;1;126;0;81;0;8;0;0;1;0
15;92;Vimianzo;3-003 -A;324;0;0;324;193;0;193;3;0;0;0;0;37;4;72;0;71;0;1;1;0;4;0
15;92;Vimianzo;3-003 -B;508;0;0;508;275;1;276;4;2;0;0;0;36;2;176;0;53;0;3;0;0;0;0
15;93;Zas;1-001 -A;644;0;0;644;380;0;380;9;3;0;0;0;83;1;256;0;17;0;10;0;0;1;0
15;93;Zas;1-001 -B;403;2;0;405;215;0;215;0;1;0;0;0;57;1;139;0;13;0;4;0;0;0;0
15;93;Zas;1-003 -A;399;0;0;399;202;0;202;0;0;0;0;0;32;0;148;0;18;0;3;1;0;0;0
15;93;Zas;1-003 -B;212;0;0;212;147;0;147;3;2;0;0;0;20;2;112;0;7;0;0;0;0;1;0
15;93;Zas;1-003 -C;273;0;0;273;154;0;154;0;0;0;0;0;25;0;105;0;22;0;2;0;0;0;0
15;93;Zas;2-001 -A;479;0;0;479;306;0;306;6;5;0;0;0;53;4;204;0;31;0;3;0;0;0;0
15;93;Zas;2-001 -B;551;0;0;551;274;0;274;1;1;0;0;0;75;2;162;0;28;0;5;0;0;0;0
15;93;Zas;3-001 -A;570;0;0;570;357;0;357;1;1;0;0;0;150;6;162;0;35;0;2;0;0;0;0
15;93;Zas;3-001 -B;457;0;0;457;266;0;266;1;3;0;0;0;102;8;121;0;29;0;2;0;0;0;0
15;990;Residentes Ausentes A Coru¤a;99-001 -U;160.101;0;0;160.101;2.030;0;2.030;3;18;1;6;22;428;202;799;4;353;21;107;12;16;34;4
Total;;;;1.088.035;29;0;1.088.064;539.758;238;539.996;4.321;5.352;364;353;2.503;133.144;23.757;263.293;266;89.767;505;11.359;1.289;468;2.943;312
