ANIO_ELECTORAL;CODIGO_MUNICIPIO;MUNICIPIO;DISTRITO;SECCION;MESA;DIRECCION_MESA;DESCRIPCION_MESA;CENSO;VOTOS_EMITIDOS;VOTOS_NULOS;VOTOS_EN_BLANCO;VOTOS_VALIDOS;PORC_PARTICIPACION;PORC_ESCRUTADO;CENSO_ESCRUTADO
2015;170;El Villar de Arnedo;01;001;U;P/ CONSTITUCIÓN (DE LA), 1;AYUNTAMIENTO;454;337;8;6;329;74.23;100.0;454
2015;171;Villar de Torre;01;001;U;P/ AYUNTAMIENTO, 1;ESCUELA DE PARVULOS;181;143;4;4;139;79.01;100.0;181
2015;172;Villarejo;01;001;U;C/ MAYOR, 1;ESCUELAS;30;27;0;0;27;90.0;100.0;30
2015;173;Villarroya;01;001;U;C/ IGLESIA, 2;AYUNTAMIENTO;9;9;3;0;6;100.0;100.0;9
2015;174;Villarta-Quintana;01;001;A;P/ IGLESIA (LA) -VILLARTA-, 3;HOGAR TERCERA EDAD;122;92;1;1;91;75.41;100.0;122
2015;174;Villarta-Quintana;01;001;B;C/ REAL -QUINTANAR DE RIOJA-,;OFICINA JUNTA ADM DE LA ELM;29;29;0;1;29;100.0;100.0;29
2015;175;Villavelayo;01;001;U;P/ MAYOR, 5;AYUNTAMIENTO;52;47;0;2;47;90.38;100.0;52
2015;176;Villaverde de Rioja;01;001;U;C/ GENERAL AZOFRA, 1;AYUNTAMIENTO;58;48;0;1;48;82.76;100.0;58
2015;177;Villoslada de Cameros;01;001;U;C/ FRANCISCO ZABALA, 2;AYUNTAMIENTO;320;277;5;3;272;86.56;100.0;320
2015;178;Viniegra de Abajo;01;001;U;P/ REPÚBLICA ARGENTINA, 1;ESCUELAS;80;61;1;0;60;76.25;100.0;80
2015;179;Viniegra de Arriba;01;001;U;P/ MAYOR, 1;AYUNTAMIENTO;43;37;1;0;36;86.05;100.0;43
2015;180;Zarratón;01;001;U;P/ ELISEO PINEDO, 1;AYUNTAMIENTO;229;168;10;1;158;73.36;100.0;229
2015;181;Zarzosa;01;001;U;LUGAR P/, 1;AYUNTAMIENTO;15;14;0;0;14;93.33;100.0;15
2015;183;Zorraquín;01;001;U;CTRA EZCARAY VALGAÑÓN, 70;AYUNTAMIENTO;62;39;0;0;39;62.9;100.0;62
2015;200;Residentes Ausentes;01;001;U;;MESA CERA;13941;382;2;2;380;2.74;100.0;13941
2019;1;Ábalos;01;001;U;PLAZA MARTÍNEZ FERNÁNDEZ DE NAVARRETE NUM: 1;AYUNTAMIENTO;198;152;3;4;149;76.77;100.0;198
2019;2;Agoncillo;01;001;A;PLAZA CASTILLO (DEL) NUM: 15;AYUNTAMIENTO -CASTILLO-;371;293;5;3;288;78.98;100.0;371
2019;2;Agoncillo;01;001;B;PLAZA CASTILLO (DEL) NUM: 15;AYUNTAMIENTO -CASTILLO-;457;358;1;1;357;78.34;100.0;457
2019;3;Aguilar del Río Alhama;01;001;U;CALLE JIMÉNEZ MONTERO NUM: 15;ESCUELAS MUNICIPALES;381;327;2;2;325;85.83;100.0;381
2019;4;Ajamil de Cameros;01;001;U;PLAZA EUSEBIO PABLO MUELA NUM: 1;AYUNTAMIENTO;70;65;0;0;65;92.86;100.0;70
2019;5;Albelda de Iregua;01;001;A;PLAZA MAYOR NUM: 9;GUARDERÍA MUNICIPAL INFANTIL;707;446;5;3;441;63.08;100.0;707
2019;5;Albelda de Iregua;01;001;B;PLAZA MAYOR NUM: 9;GUARDERÍA MUNICIPAL INFANTIL;671;436;4;6;432;64.98;100.0;671
2019;5;Albelda de Iregua;02;001;A;PLAZA MAYOR NUM: 9;GUARDERÍA MUNICIPAL INFANTIL;555;401;5;4;396;72.25;100.0;555
2019;5;Albelda de Iregua;02;001;B;PLAZA MAYOR NUM: 9;GUARDERÍA MUNICIPAL INFANTIL;552;389;5;3;384;70.47;100.0;552
2019;6;Alberite;01;001;A;CALLE MANUEL NAVARRO DÍAZ NUM: 3;C.P. DÑA. AVELINA CORTAZAR;656;501;4;6;497;76.37;100.0;656
2019;6;Alberite;01;001;B;CALLE MANUEL NAVARRO DÍAZ NUM: 3;C.P. DÑA. AVELINA CORTAZAR;529;406;1;2;405;76.75;100.0;529
2019;6;Alberite;01;001;C;CALLE MANUEL NAVARRO DÍAZ NUM: 3;C.P. DÑA. AVELINA CORTAZAR;635;513;6;4;507;80.79;100.0;635
2019;7;Alcanadre;01;001;U;PLAZA PUEBLO (DEL) NUM:1;AYUNTAMIENTO. PLANTA BAJA;482;359;4;3;355;74.48;100.0;482
2019;8;Aldeanueva de Ebro;01;001;U;CALLE PRESIDENTE ADOLFO SUÁREZ NUM: 8;CEIP MIGUEL ANGEL SÁINZ;908;594;8;6;586;65.42;100.0;908
2019;8;Aldeanueva de Ebro;02;001;U;CALLE PRESIDENTE ADOLFO SUÁREZ NUM: 8;CEIP MIGUEL ANGEL SÁINZ;914;620;2;6;618;67.83;100.0;914
2019;9;Alesanco;01;001;U;CALLE ESCUELAS NUM: 5;SALÓN CULTURAL;389;318;2;3;316;81.75;100.0;389
2019;10;Alesón;01;001;U;CALLE MAYOR NUM: 5;LOCAL DE LA JUVENTUD;85;75;0;1;75;88.24;100.0;85
2019;11;Alfaro;01;001;A;PASEO FLORIDA NUM:25;INSTITUTO GONZALO DE BERCEO. NAVE 1;682;463;5;8;458;67.89;100.0;682
2019;11;Alfaro;01;001;B;PASEO FLORIDA NUM:25;INSTITUTO GONZALO DE BERCEO. NAVE 1;638;423;6;1;417;66.3;100.0;638
2019;11;Alfaro;01;002;A;PASEO FLORIDA NUM: 25;INSTITUTO GONZALO DE BERCEO;596;374;5;9;369;62.75;100.0;596
2019;11;Alfaro;01;002;B;PASEO FLORIDA NUM: 25;INSTITUTO GONZALO DE BERCEO;651;407;4;2;403;62.52;100.0;651
2019;11;Alfaro;01;003;A;CALLE POZAS (LAS) NUM: 14;PALACIO ABACIAL;385;247;0;1;247;64.16;100.0;385
2019;11;Alfaro;01;003;B;CALLE POZAS (LAS) NUM: 14;PALACIO ABACIAL;421;289;2;3;287;68.65;100.0;421
2019;11;Alfaro;02;001;A;PASEO FLORIDA NUM: 27;COLEGIO OBISPO EZEQUIEL MORENO;562;411;5;2;406;73.13;100.0;562
2019;11;Alfaro;02;001;B;PASEO FLORIDA NUM: 27;COLEGIO OBISPO EZEQUIEL MORENO;513;357;2;3;355;69.59;100.0;513
2019;11;Alfaro;02;002;A;PLAZA ESPERANZA NUM: 4;LUDOTECA MUNICIPAL;470;292;4;2;288;62.13;100.0;470
2019;11;Alfaro;02;002;B;PLAZA ESPERANZA NUM: 4;LUDOTECA MUNICIPAL;570;374;4;4;370;65.61;100.0;570
2019;11;Alfaro;02;003;A;PLAZA ESPERANZA NUM: 3;CENTRO JOVEN;501;329;3;2;326;65.67;100.0;501
2019;11;Alfaro;02;003;B;PLAZA ESPERANZA NUM: 3;CENTRO JOVEN;678;485;3;11;482;71.53;100.0;678
2019;11;Alfaro;02;003;C;PLAZA ESPERANZA NUM: 3;CENTRO JOVEN;564;395;8;5;387;70.04;100.0;564
2019;12;Almarza de Cameros;01;001;U;PLAZA ALCALDE D. JESÚS ANGEL ARNEDO VICENTE (DEL) ;AYUNTAMIENTO;35;31;0;0;31;88.57;100.0;35
2019;13;Anguciana;01;001;U;PLAZA CONSTITUCIÓN NUM: 1;AYUNTAMIENTO;324;255;4;3;251;78.7;100.0;324
2019;14;Anguiano;01;001;U;PLAZA MAYOR NUM: 5;ESCUELAS MUNICIPALES;453;310;5;8;305;68.43;100.0;453
2019;15;Arenzana de Abajo;01;001;U;CALLE IGLESIA (LA) NUM: 1;AYUNTAMIENTO;181;143;1;2;142;79.01;100.0;181
2019;16;Arenzana de Arriba;01;001;U;CALLE CUESTA (LA) NUM: 3;AYUNTAMIENTO;28;26;1;0;25;92.86;100.0;28
2019;17;Arnedillo;01;001;U;PLAZA FÉLIX MERINO NUM: 6;AYUNTAMIENTO;356;250;2;2;248;70.22;100.0;356
2019;18;Arnedo;01;001;U;CALLE ISIDORO GIL DE MURO NUM: 1;CASA ROSA PARROQUIA;702;459;3;7;456;65.38;100.0;702
2019;18;Arnedo;01;002;A;PLAZA NUESTRA SEÑORA DE VICO NUM: 14;AYUNTAMIENTO: BAJOS;483;288;1;0;287;59.63;100.0;483
2019;18;Arnedo;01;002;B;PLAZA NUESTRA SEÑORA DE VICO NUM: 14;AYUNTAMIENTO: BAJOS;519;322;4;1;318;62.04;100.0;519
2019;18;Arnedo;01;004;A;PASEO CONSTITUCIÓN DE (LA) NUM: 60;EDIFICIO CENTRO JOVEN;379;263;0;11;263;69.39;100.0;379
2019;18;Arnedo;01;004;B;PASEO CONSTITUCIÓN DE (LA) NUM: 60;EDIFICIO CENTRO JOVEN;399;277;4;2;273;69.42;100.0;399
2019;18;Arnedo;02;001;A;CALLE PLANOS (LOS) NUM: 7;LUDOTECA MUNICIPAL;492;364;5;9;359;73.98;100.0;492
2019;18;Arnedo;02;001;B;CALLE PLANOS (LOS) NUM: 7;LUDOTECA MUNICIPAL;486;366;3;8;363;75.31;100.0;486
2019;18;Arnedo;02;002;A;CALLE ESTACIÓN (LA) NUM: 1;NUEVO COLEGIO LA ESTACIÓN;666;490;4;5;486;73.57;100.0;666
2019;18;Arnedo;02;002;B;CALLE ESTACIÓN (LA) NUM: 1;NUEVO COLEGIO LA ESTACIÓN;632;460;6;7;454;72.78;100.0;632
2019;18;Arnedo;02;003;A;PASEO CONSTITUCIÓN DE (LA) NUM: 35;TEATRO CERVANTES;403;288;4;3;284;71.46;100.0;403
2019;18;Arnedo;02;003;B;PASEO CONSTITUCIÓN DE (LA) NUM: 36;TEATRO CERVANTES;503;369;8;2;361;73.36;100.0;503
2019;18;Arnedo;02;004;A;CALLE NUEVE DE JULIO NUM: 4;COOPERATIVA LA PAZ: SALÓN DE JUNTAS;526;385;2;2;383;73.19;100.0;526
2019;18;Arnedo;02;004;B;CALLE NUEVE DE JULIO NUM: 4;COOPERATIVA LA PAZ: SALÓN DE JUNTAS;574;441;5;1;436;76.83;100.0;574
2019;18;Arnedo;02;005;A;CALLE DOCTOR CASTROVIEJO NUM: 3;HOGAR JUBILADO: P. PRIMERA;530;410;6;6;404;77.36;100.0;530
2019;18;Arnedo;02;005;B;CALLE DOCTOR CASTROVIEJO NUM: 3;HOGAR JUBILADO: P. PRIMERA;530;397;6;4;391;74.91;100.0;530
2019;18;Arnedo;02;006;A;CALLE LEÓN GENTICO NUM: 8;COLEGIO LA ESTACIÓN;588;440;4;3;436;74.83;100.0;588
2019;18;Arnedo;02;006;B;CALLE LEÓN GENTICO NUM: 8;COLEGIO LA ESTACIÓN;626;478;4;1;474;76.36;100.0;626
2019;18;Arnedo;02;007;A;AVDA DEPORTIVA NUM: 21;C.P. ANTONIO DELGADO CALVETE;686;543;4;13;539;79.15;100.0;686
2019;18;Arnedo;02;007;B;AVDA DEPORTIVA NUM: 21;C.P. ANTONIO DELGADO CALVETE;696;547;6;10;541;78.59;100.0;696
2019;19;Arrúbal;01;001;U;CALLE ORTI ORTIZ NUM: 2;AYUNTAMIENTO;349;290;8;9;282;83.09;100.0;349
2019;20;Ausejo;01;001;U;CALLE CAVA NUM: 1 A;AYUNTAMIENTO;454;366;6;0;360;80.62;100.0;454
2019;21;Autol;01;001;A;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;487;363;1;2;362;74.54;100.0;487
2019;21;Autol;01;001;B;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;400;290;2;2;288;72.5;100.0;400
2019;21;Autol;01;002;A;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;610;478;4;3;474;78.36;100.0;610
2019;21;Autol;01;002;B;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;467;357;2;1;355;76.45;100.0;467
2019;21;Autol;02;001;A;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;397;280;3;1;277;70.53;100.0;397
2019;21;Autol;02;001;B;CALLE DONANTES DE SANGRE NUM: 2;COLEGIO PÚBLICO VILLA DE AUTOL;390;283;3;1;280;72.56;100.0;390
2019;22;Azofra;01;001;U;PLAZA ESPAÑA NUM: 17;AYUNTAMIENTO;186;154;2;0;152;82.8;100.0;186
2019;23;Badarán;01;001;U;PLAZA CONDE BADARÁN NUM: 1;AYUNTAMIENTO: SALÓN ACTOS;436;361;5;3;356;82.8;100.0;436
2019;24;Bañares;01;001;U;PLAZA ESPAÑA NUM: 10;AYUNTAMIENTO;209;164;0;1;164;78.47;100.0;209
2019;25;Baños de Rioja;01;001;U;CALLE MAYOR NUM: 36;LOCAL CULTURAL;88;69;1;0;68;78.41;100.0;88
2019;26;Baños de Río Tobía;01;001;A;PLAZA JUAN PABLO II NUM: 8;CASA CULTURA CARDENAL SOMALO;600;496;4;3;492;82.67;100.0;600
2019;26;Baños de Río Tobía;01;001;B;PLAZA JUAN PABLO II NUM: 8;CASA CULTURA CARDENAL SOMALO;663;547;1;2;546;82.5;100.0;663
2019;27;Berceo;01;001;U;CALLE CARRERA NUM:8;LOCAL DE USOS MULTIPLES;143;112;1;0;111;78.32;100.0;143
2019;28;Bergasa;01;001;U;CALLE NUEVA NUM: 1;ANTIGUAS ESCUELAS;137;121;1;0;120;88.32;100.0;137
2019;29;Bergasillas Bajera;01;001;U;CALLE FRAGUA NUM: 1;AYUNTAMIENTO;36;28;0;0;28;77.78;100.0;36
2019;30;Bezares;01;001;U;CALLE CALLEJA DE ARRIBA NUM: 3;AYUNTAMIENTO NUEVO;19;17;0;0;17;89.47;100.0;19
2019;31;Bobadilla;01;001;U;PLAZA MAYOR NUM: 1;ESCUELAS NACIONALES;96;92;1;0;91;95.83;100.0;96
2019;32;Brieva de Cameros;01;001;U;CALLE PEDRO DURO NUM: 1;AYUNTAMIENTO: SALÓN;45;38;0;0;38;84.44;100.0;45
2019;33;Briñas;01;001;U;PLAZA RAMÓN ARAMBARRI NUM: 1;HOGAR DE TERCERA EDAD;161;143;1;4;142;88.82;100.0;161
2019;34;Briones;01;001;U;CALLE SAN JUAN NUM: 19;CASA DE CULTURA;614;524;9;10;515;85.34;100.0;614
2019;35;Cabezón de Cameros;01;001;U;CALLE FRAGUA NUM: 1;ESCUELA NACIONAL;16;14;0;0;14;87.5;100.0;16
2019;36;Calahorra;01;001;U;CALLE RASILLO DE SAN FRANCISCO NUM: 6;CENTRO ED. ADULTOS SAN FRANCISCO;534;331;3;2;328;61.99;100.0;534
2019;36;Calahorra;02;001;U;CALLE ENRAMADA NUM: 1;CENTRO JUVENIL;546;269;5;1;264;49.27;100.0;546
2019;36;Calahorra;02;002;U;CALLE PLANILLO DE SAN ANDRÉS NUM: 12;ASOCIACIÓN VECINOS CASCO ANTIGUO;607;307;4;2;303;50.58;100.0;607
2019;36;Calahorra;02;003;A;AVDA NUMANCIA NUM: 37;COLEGIO LA MILAGROSA;646;436;9;3;427;67.49;100.0;646
2019;36;Calahorra;02;003;B;AVDA NUMANCIA NUM: 37;COLEGIO LA MILAGROSA;680;470;8;3;462;69.12;100.0;680
2019;36;Calahorra;02;004;A;CALLE MEDIAVILLA NUM: 2;COLEGIO TERESIANO;556;364;2;2;362;65.47;100.0;556
2019;36;Calahorra;02;004;B;CALLE MEDIAVILLA NUM: 2;COLEGIO TERESIANO;702;471;5;2;466;67.09;100.0;702
2019;36;Calahorra;02;004;C;CALLE MEDIAVILLA NUM: 2;COLEGIO TERESIANO;610;409;9;2;400;67.05;100.0;610
2019;36;Calahorra;03;001;U;PQUE ERA ALTA NUM: 6;BIBLIOTECA MUNICIPAL;766;580;9;11;571;75.72;100.0;766
2019;36;Calahorra;03;002;A;PLAZA ERAS NUM: 4;COLEGIO ÁNGEL OLIVÁN;555;347;5;4;342;62.52;100.0;555
2019;36;Calahorra;03;002;B;PLAZA ERAS NUM: 4;COLEGIO ÁNGEL OLIVÁN;623;413;2;1;411;66.29;100.0;623
2019;36;Calahorra;03;002;C;PLAZA ERAS NUM: 4;COLEGIO ÁNGEL OLIVÁN;491;309;2;0;307;62.93;100.0;491
2019;36;Calahorra;03;003;A;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;717;487;6;3;481;67.92;100.0;717
2019;36;Calahorra;03;003;B;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;760;502;8;4;494;66.05;100.0;760
2019;36;Calahorra;03;004;A;CALLE ANTONIO MACHADO NUM: 1;COLEGIO QUINTILIANO;640;429;1;3;428;67.03;100.0;640
2019;36;Calahorra;03;004;B;CALLE ANTONIO MACHADO NUM: 1;COLEGIO QUINTILIANO;667;421;4;4;417;63.12;100.0;667
2019;36;Calahorra;03;005;U;CALLE BASCONIA NUM: 10;PABELLON EUROPA;712;478;9;7;469;67.13;100.0;712
2019;36;Calahorra;03;006;A;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;720;490;13;2;477;68.06;100.0;720
2019;36;Calahorra;03;006;B;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;542;401;6;6;395;73.99;100.0;542
2019;36;Calahorra;03;006;C;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;553;402;4;8;398;72.69;100.0;553
2019;36;Calahorra;03;007;A;CALLE BASCONIA NUM: 10;PABELLON EUROPA;503;337;1;4;336;67.0;100.0;503
2019;36;Calahorra;03;007;B;CALLE BASCONIA NUM: 10;PABELLON EUROPA;566;394;2;2;392;69.61;100.0;566
2019;36;Calahorra;03;007;C;CALLE BASCONIA NUM: 10;PABELLON EUROPA;442;310;1;2;309;70.14;100.0;442
2019;36;Calahorra;03;008;A;CALLE BASCONIA NUM: 10;PABELLON EUROPA;528;376;1;5;375;71.21;100.0;528
2019;36;Calahorra;03;008;B;CALLE BASCONIA NUM: 10;PABELLON EUROPA;559;416;4;0;412;74.42;100.0;559
2019;36;Calahorra;03;009;A;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;523;342;6;3;336;65.39;100.0;523
2019;36;Calahorra;03;009;B;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;726;463;9;2;454;63.77;100.0;726
2019;36;Calahorra;03;009;C;CTRA MURILLO DE NUM: 10;COL. AURELIO PRUDENCIO;533;352;5;2;347;66.04;100.0;533
2019;37;Camprovín;01;001;U;PLAZA IGLESIA (LA) NUM: 1;AYUNTAMIENTO;128;98;1;2;97;76.56;100.0;128
2019;38;Canales de la Sierra;01;001;U;CALLE MAYOR NUM: 1;AYUNTAMIENTO;80;63;0;0;63;78.75;100.0;80
2019;39;Canillas de Río Tuerto;01;001;U;CALLE NÁJERA NUM: 1;AYUNTAMIENTO;38;33;0;0;33;86.84;100.0;38
2019;40;Cañas;01;001;U;CALLE REAL NUM: 1;AYUNTAMIENTO;63;50;0;0;50;79.37;100.0;63
2019;41;Cárdenas;01;001;U;PLAZA PILAR (DEL) NUM: 18;AYUNTAMIENTO;115;83;3;0;80;72.17;100.0;115
2019;42;Casalarreina;01;001;A;PLAZA FLORIDA (DE LA) NUM: 14;HOGAR DEL JUBILADO;456;334;2;11;332;73.25;100.0;456
2019;42;Casalarreina;01;001;B;PLAZA FLORIDA (DE LA) NUM: 14;HOGAR DEL JUBILADO;348;249;3;2;246;71.55;100.0;348
2019;43;Castañares de Rioja;01;001;U;CALLE MIGUEL VILLANUEVA NUM: 41;CENTRO MUNICIPAL DE SALUD;348;249;6;9;243;71.55;100.0;348
2019;44;Castroviejo;01;001;U;CALLE MAYOR NUM: 4;AYUNTAMIENTO;52;46;2;0;44;88.46;100.0;52
2019;45;Cellorigo;01;001;U;CALLE JOSE A. LÓPEZ DE SILANES NUM: 1;AYUNTAMIENTO;11;11;0;1;11;100.0;100.0;11
2019;46;Cenicero;01;001;A;PLAZA ESPAÑA NUM: 12;CASA CONSISTORIAL -BAJO;484;377;5;6;372;77.89;100.0;484
2019;46;Cenicero;01;001;B;PLAZA ESPAÑA NUM: 12;CASA CONSISTORIAL -BAJO;503;393;8;3;385;78.13;100.0;503
2019;46;Cenicero;01;002;U;CALLE MARTÍN BASTIDA NUM: 7 B;LUDOTECA-CENTRO JUVENIL;581;439;6;0;433;75.56;100.0;581
2019;47;Cervera del Río Alhama;01;001;A;PLAZA CONSTITUCIÓN (LA) NUM: 1;AYUNTAMIENTO;730;594;8;2;586;81.37;100.0;730
2019;47;Cervera del Río Alhama;01;001;B;CALLE MAYOR DE SAN GIL NUM: 2;MUSEO - ALBERGUE;359;308;2;5;306;85.79;100.0;359
2019;47;Cervera del Río Alhama;03;001;A;PLAZA IGLESIA (LA) NUM: 6 CABRETÓN;BIBLIOTECA;179;161;0;0;161;89.94;100.0;179
2019;47;Cervera del Río Alhama;03;001;B;CTRA CERVERA-VALVERDE NUM: 1  VALVERDE;HOGAR JUBILADO;160;140;1;1;139;87.5;100.0;160
2019;47;Cervera del Río Alhama;03;001;C;CALLE DE LAS ESCUELAS NUM:1 - RINCON DE OLIVEDO O ;EDIFICIO USOS MULTIPLES;449;408;9;2;399;90.87;100.0;449
2019;48;Cidamón;01;001;U;CALLE CASAS BLANCAS NUM: 14  CASAS BLANCAS;NUCLEO CASAS BLANCAS;22;22;1;0;21;100.0;100.0;22
2019;49;Cihuri;01;001;U;CALLE REAL NUM: 34;AYUNTAMIENTO. SALON DE USOS MULTIPLES;154;120;1;2;119;77.92;100.0;154
2019;50;Cirueña;01;001;U;CALLE IGLESIA NUM: 11;AYUNTAMIENTO. SALÓN DE PLENOS;127;90;0;1;90;70.87;100.0;127
2019;51;Clavijo;01;001;U;PLAZA HIPÓLITO ASCACIBAR NUM: 5;AYUNTAMIENTO;211;179;0;4;179;84.83;100.0;211
2019;52;Cordovín;01;001;U;PLAZA IGLESIA DE (LA) NUM: 5;CASA CONSISTORIAL;150;131;0;1;131;87.33;100.0;150
2019;53;Corera;01;001;U;PLAZA IGLESIA (LA) NUM: 6;SALÓN MULTIUSOS. PLANTA 1ª;192;161;1;3;160;83.85;100.0;192
2019;54;Cornago;01;001;U;PLAZA MAYOR NUM: 1;AYUNTAMIENTO;291;241;2;5;239;82.82;100.0;291
2019;55;Corporales;01;001;A;CALLE REAL NUM: 22;AYUNTAMIENTO;19;16;0;0;16;84.21;100.0;19
2019;55;Corporales;01;001;B;CALLE REAL -MORALES- NUM:2 -MORALES-;CENTRO SOCIAL -MORALES-;20;19;1;0;18;95.0;100.0;20
2019;56;Cuzcurrita de Río Tirón;01;001;U;PLAZA MAYOR NUM: 1;AYUNTAMIENTO;400;334;1;1;333;83.5;100.0;400
2019;57;Daroca de Rioja;01;001;U;CALLE MAYOR NUM: 1;AYUNTAMIENTO;51;48;0;0;48;94.12;100.0;51
2019;58;Enciso;01;001;U;PLAZA MAYOR NUM:5;LOCAL MUNICIPAL;143;118;1;3;117;82.52;100.0;143
2019;59;Entrena;01;001;A;CALLE MAYOR NUM: 14;CENTRO SERV. COMUNITARIOS;532;408;8;4;400;76.69;100.0;532
2019;59;Entrena;01;001;B;CALLE MAYOR NUM: 14;CENTRO SERV. COMUNITARIOS;587;445;6;5;439;75.81;100.0;587
2019;60;Estollo;01;001;U;CALLE PLAZA DE (LA) NUM: 2;AYUNTAMIENTO;74;56;0;0;56;75.68;100.0;74
2019;61;Ezcaray;01;001;A;CALLE ELISEO CADARSO NUM: 1;COLEGIO PÚBLICO SAN LORENZO;733;579;1;9;578;78.99;100.0;733
2019;61;Ezcaray;01;001;B;CALLE ELISEO CADARSO NUM: 1;COLEGIO PÚBLICO SAN LORENZO;818;631;6;4;625;77.14;100.0;818
2019;62;Foncea;01;001;U;PLAZA ESPAÑA NUM: 3;ESCUELA NACIONAL;86;72;0;2;72;83.72;100.0;86
2019;63;Fonzaleche;01;001;A;CALLE DOCTOR FLEMING NUM: 8;AYUNTAMIENTO;78;60;1;0;59;76.92;100.0;78
2019;63;Fonzaleche;01;001;B;CALLE MAYOR VILLASECA NUM: 2 -VILLASECA-;AYUNTAMIENTO -VILLASECA-;41;29;0;0;29;70.73;100.0;41
2019;64;Fuenmayor;01;001;A;CALLE DONANTES DE SANGRE NUM: 2;COL. PÚBLICO CERVANTES;459;340;6;4;334;74.07;100.0;459
2019;64;Fuenmayor;01;001;B;CALLE DONANTES DE SANGRE NUM: 2;COL. PÚBLICO CERVANTES;431;331;2;3;329;76.8;100.0;431
2019;64;Fuenmayor;01;002;A;CALLE DONANTES DE SANGRE NUM: 2;COL. PÚBLICO CERVANTES;659;475;6;7;469;72.08;100.0;659
2019;64;Fuenmayor;01;002;B;CALLE DONANTES DE SANGRE NUM: 2;COL. PÚBLICO CERVANTES;782;528;6;8;522;67.52;100.0;782
2019;65;Galbárruli;01;001;U;TRVA ESCUELA DE (LA) NUM: 1;CENTRO RECREATIVO;66;65;0;1;65;98.48;100.0;66
2019;66;Galilea;01;001;U;CALLE EDUARDO FERNÁNDEZ BALMASEDA NUM: 5;ESCUELAS PÚBLICAS (EDIFICIO CEAS);262;202;3;5;199;77.1;100.0;262
2019;67;Gallinero de Cameros;01;001;U;CALLE REAL NUM: 20;AYUNTAMIENTO;20;19;0;0;19;95.0;100.0;20
2019;68;Gimileo;01;001;U;AVDA EDUARDO FAJARDO NUM: 12;AYUNTAMIENTO;80;66;1;5;65;82.5;100.0;80
2019;69;Grañón;01;001;U;PLAZA IGLESIA DE (LA) NUM: 6;AYUNTAMIENTO. BAJOS;229;193;1;2;192;84.28;100.0;229
2019;70;Grávalos;01;001;U;PLAZA JOSE MARÍA FRAILE NUM: 1;AYUNTAMIENTO. 2ª PLANTA SALÓN USOS MULTIPLES;155;144;0;0;144;92.9;100.0;155
2019;71;Haro;01;001;U;PLAZA PAZ DE LA NUM: 1;CASA CONSISTORIAL;531;299;0;4;299;56.31;100.0;531
2019;71;Haro;02;001;A;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;478;303;9;3;294;63.39;100.0;478
2019;71;Haro;02;001;B;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;599;400;6;7;394;66.78;100.0;599
2019;71;Haro;02;001;C;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;516;352;3;3;349;68.22;100.0;516
2019;71;Haro;02;002;U;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;520;341;0;1;341;65.58;100.0;520
2019;71;Haro;03;001;A;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;503;265;4;1;261;52.68;100.0;503
2019;71;Haro;03;001;B;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;505;294;3;1;291;58.22;100.0;505
2019;71;Haro;04;001;A;CALLE MANUEL BARTOLOMÉ COSSÍO NUM: 8;ESCUELA OFICIAL DE IDIOMAS;764;506;12;2;494;66.23;100.0;764
2019;71;Haro;04;001;B;CALLE MANUEL BARTOLOMÉ COSSÍO NUM: 8;ESCUELA OFICIAL DE IDIOMAS;791;510;12;10;498;64.48;100.0;791
2019;71;Haro;04;002;U;AVDA LA RIOJA NUM: 2;COLEGIO SAN FELICES;735;496;6;4;490;67.48;100.0;735
2019;71;Haro;04;003;A;CALLE MANUEL BARTOLOMÉ COSSÍO NUM: 8;ESCUELA OFICIAL DE IDIOMAS;602;392;10;4;382;65.12;100.0;602
2019;71;Haro;04;003;B;CALLE MANUEL BARTOLOMÉ COSSÍO NUM: 8;ESCUELA OFICIAL DE IDIOMAS;653;423;6;5;417;64.78;100.0;653
2019;71;Haro;04;004;A;CALLE MANUEL BARTOLOMÉ COSSÍO NUM: 8;ESCUELA OFICIAL DE IDIOMAS;700;460;9;4;451;65.71;100.0;700
