MERINDAD;MUNICIPIO;DISTRITO;SECCION;MESA;CENSO;PARTICIPACION;ABSTENCION;VALIDOS;BLANCOS;NULOS;UPN;UPN_P;ECOLO;ECOLO_P;PP;PP_P;PSN_PSOE;PSN_PSOE_P;UPYD;UPYD_P;SAIN;SAIN_P;NA_BAI2011;NA_BAI2011_P;CDN;CDN_P;IXN;IXN_P;BILDU;BILDU_P;RCN_NOK;RCN_NOK_P;IZQ_EZK;IZQ_EZK_P;DNE;DNE_P
3;907;1;3;C;550;362;188;361;7;1;90;24,86;6;1,65;22;6,07;58;16,02;4;1,1;2;0,55;73;20,16;9;2,48;2;0,55;50;13,81;5;1,38;33;9,11;0;0
3;907;1;4;A;594;397;198;394;14;3;130;32,74;7;1,76;30;7,55;27;6,8;4;1;2;0,5;75;18,89;6;1,51;1;0,25;63;15,86;6;1,51;29;7,3;0;0
3;907;1;4;B;668;451;216;446;12;5;135;29,93;5;1,1;47;10,42;44;9,75;2;0,44;1;0,22;89;19,73;7;1,55;2;0,44;61;13,52;3;0,66;34;7,53;4;0,88
3;907;1;4;C;583;395;188;394;16;1;129;32,65;4;1,01;31;7,84;29;7,34;3;0,75;1;0,25;70;17,72;8;2,02;1;0,25;55;13,92;9;2,27;37;9,36;1;0,25
3;907;1;5;A;617;425;192;420;21;5;128;30,11;9;2,11;19;4,47;38;8,94;7;1,64;3;0,7;87;20,47;12;2,82;2;0,47;54;12,7;6;1,41;31;7,29;3;0,7
3;907;1;5;B;578;413;165;409;8;4;108;26,15;10;2,42;25;6,05;39;9,44;8;1,93;2;0,48;93;22,51;11;2,66;3;0,72;75;18,15;3;0,72;24;5,81;0;0
3;907;1;6;U;557;370;187;366;11;4;88;23,78;3;0,81;32;8,64;29;7,83;5;1,35;1;0,27;88;23,78;15;4,05;4;1,08;45;12,16;5;1,35;38;10,27;2;0,54
3;907;1;7;A;612;445;167;442;15;3;148;33,25;13;2,92;25;5,61;38;8,53;4;0,89;4;0,89;93;20,89;13;2,92;1;0,22;41;9,21;7;1,57;39;8,76;1;0,22
3;907;1;7;B;607;420;187;410;10;10;131;31,19;7;1,66;27;6,42;48;11,42;0;0;1;0,23;108;25,71;7;1,66;0;0;28;6,66;2;0,47;40;9,52;1;0,23
3;908;1;1;U;988;700;288;696;14;4;124;17,71;11;1,57;35;5;37;5,28;1;0,14;1;0,14;193;27,57;6;0,85;1;0,14;238;34;5;0,71;28;4;2;0,28
4;3;1;1;U;132;83;49;83;1;0;21;25,3;2;2,4;4;4,81;9;10,84;0;0;0;0;25;30,12;0;0;0;0;20;24,09;0;0;1;1,2;0;0
4;4;1;1;U;38;23;15;23;1;0;14;60,86;0;0;0;0;1;4,34;0;0;0;0;4;17,39;0;0;0;0;3;13,04;0;0;0;0;0;0
4;9;1;1;A;361;296;65;293;8;3;85;28,71;2;0,67;18;6,08;51;17,22;2;0,67;1;0,33;69;23,31;5;1,68;0;0;36;12,16;3;1,01;13;4,39;0;0
4;9;1;1;B;353;287;66;280;8;7;92;32,05;2;0,69;17;5,92;49;17,07;1;0,34;0;0;44;15,33;8;2,78;1;0,34;41;14,28;0;0;17;5,92;0;0
4;19;1;1;U;739;578;161;574;20;4;141;24,39;5;0,86;14;2,42;35;6,05;5;0,86;0;0;96;16,6;11;1,9;1;0,17;209;36,15;8;1,38;29;5,01;0;0
4;19;2;1;A;566;426;140;422;9;4;106;24,88;4;0,93;15;3,52;34;7,98;0;0;0;0;55;12,91;8;1,87;0;0;167;39,2;7;1,64;17;3,99;0;0
4;19;2;1;B;530;389;141;387;11;2;87;22,36;3;0,77;16;4,11;25;6,42;4;1,02;0;0;54;13,88;3;0,77;0;0;173;44,47;1;0,25;10;2,57;0;0
4;23;1;1;A;631;463;168;460;18;3;167;36,06;16;3,45;20;4,31;52;11,23;7;1,51;2;0,43;94;20,3;8;1,72;1;0,21;37;7,99;15;3,23;22;4,75;1;0,21
4;23;1;1;B;703;527;176;518;12;9;191;36,24;25;4,74;28;5,31;70;13,28;9;1,7;0;0;89;16,88;8;1,51;1;0,18;42;7,96;10;1,89;29;5,5;4;0,75
4;23;1;2;A;410;322;88;321;19;1;92;28,57;8;2,48;17;5,27;12;3,72;3;0,93;2;0,62;85;26,39;11;3,41;0;0;54;16,77;4;1,24;14;4,34;0;0
4;23;1;2;B;506;382;124;378;11;4;160;41,88;9;2,35;29;7,59;37;9,68;5;1,3;3;0,78;70;18,32;9;2,35;1;0,26;23;6,02;4;1,04;14;3,66;3;0,78
4;23;1;3;A;664;500;164;491;23;9;190;38;9;1,8;32;6,4;49;9,8;5;1;0;0;77;15,4;14;2,8;1;0,2;50;10;6;1,2;35;7;0;0
4;23;1;3;B;697;539;158;536;20;3;199;36,92;18;3,33;34;6,3;57;10,57;6;1,11;5;0,92;93;17,25;9;1,66;0;0;57;10,57;4;0,74;34;6,3;0;0
4;23;1;4;A;813;574;239;571;30;3;259;45,12;18;3,13;43;7,49;43;7,49;12;2,09;3;0,52;89;15,5;16;2,78;2;0,34;25;4,35;5;0,87;26;4,52;0;0
4;23;1;4;B;828;578;250;571;16;7;282;48,78;21;3,63;38;6,57;44;7,61;7;1,21;1;0,17;95;16,43;5;0,86;1;0,17;30;5,19;6;1,03;24;4,15;1;0,17
4;28;1;1;U;220;185;35;184;1;1;45;24,32;2;1,08;8;4,32;9;4,86;0;0;1;0,54;38;20,54;8;4,32;0;0;60;32,43;3;1,62;8;4,32;1;0,54
4;33;1;1;U;54;28;26;27;1;1;10;35,71;0;0;3;10,71;0;0;0;0;0;0;4;14,28;1;3,57;0;0;5;17,85;0;0;3;10,71;0;0
4;34;1;1;U;43;30;12;29;1;1;7;23,33;0;0;2;6,66;0;0;1;3,33;0;0;7;23,33;0;0;0;0;9;30;0;0;2;6,66;0;0
4;58;1;1;U;241;197;44;196;12;1;55;27,91;0;0;8;4,06;8;4,06;2;1,01;0;0;77;39,08;0;0;0;0;27;13,7;2;1,01;4;2,03;1;0,5
4;59;1;1;U;207;143;64;142;0;1;35;24,47;2;1,39;6;4,19;21;14,68;1;0,69;0;0;32;22,37;4;2,79;0;0;34;23,77;3;2,09;4;2,79;0;0
4;60;1;1;A;587;393;194;387;9;6;86;21,88;7;1,78;27;6,87;64;16,28;4;1,01;0;0;90;22,9;8;2,03;3;0,76;66;16,79;11;2,79;10;2,54;2;0,5
4;60;1;1;B;705;472;233;469;9;3;113;23,94;8;1,69;33;6,99;62;13,13;4;0,84;3;0,63;115;24,36;8;1,69;1;0,21;86;18,22;10;2,11;17;3,6;0;0
4;60;1;1;C;591;376;215;374;5;2;97;25,79;8;2,12;20;5,31;66;17,55;5;1,32;1;0,26;76;20,21;2;0,53;1;0,26;59;15,69;7;1,86;27;7,18;0;0
4;60;1;2;A;477;296;181;292;13;4;94;31,75;1;0,33;28;9,45;36;12,16;2;0,67;0;0;51;17,22;1;0,33;1;0,33;40;13,51;3;1,01;22;7,43;0;0
4;60;1;2;B;501;294;207;292;3;2;97;32,99;6;2,04;34;11,56;52;17,68;1;0,34;6;2,04;44;14,96;3;1,02;0;0;28;9,52;6;2,04;11;3,74;1;0,34
4;60;1;3;A;483;291;192;286;12;5;74;25,42;5;1,71;20;6,87;49;16,83;1;0,34;0;0;59;20,27;4;1,37;0;0;32;10,99;7;2,4;22;7,56;1;0,34
4;60;1;3;B;503;273;230;272;6;1;60;21,97;5;1,83;22;8,05;67;24,54;0;0;1;0,36;44;16,11;2;0,73;0;0;38;13,91;3;1,09;23;8,42;1;0,36
4;60;1;4;A;576;366;210;363;3;3;104;28,41;2;0,54;25;6,83;49;13,38;3;0,81;3;0,81;82;22,4;2;0,54;1;0,27;64;17,48;6;1,63;19;5,19;0;0
4;60;1;4;B;546;319;227;309;6;10;95;29,78;4;1,25;45;14,1;46;14,42;1;0,31;0;0;49;15,36;2;0,62;1;0,31;40;12,53;5;1,56;15;4,7;0;0
4;60;1;5;A;644;437;207;431;14;6;114;26,08;6;1,37;20;4,57;48;10,98;4;0,91;1;0,22;109;24,94;6;1,37;1;0,22;82;18,76;6;1,37;19;4,34;1;0,22
4;60;1;5;B;727;454;274;453;22;1;121;26,65;10;2,2;29;6,38;63;13,87;5;1,1;1;0,22;116;25,55;6;1,32;0;0;49;10,79;3;0,66;28;6,16;0;0
4;60;1;5;C;611;376;236;374;15;2;97;25,79;13;3,45;25;6,64;56;14,89;3;0,79;2;0,53;72;19,14;2;0,53;0;0;53;14,09;12;3,19;23;6,11;1;0,26
4;60;2;1;A;517;311;206;308;8;3;69;22,18;7;2,25;23;7,39;54;17,36;1;0,32;2;0,64;56;18;4;1,28;0;0;52;16,72;5;1,6;27;8,68;0;0
4;60;2;1;B;521;306;215;302;6;4;88;28,75;5;1,63;26;8,49;48;15,68;2;0,65;2;0,65;34;11,11;2;0,65;1;0,32;65;21,24;4;1,3;19;6,2;0;0
4;60;2;2;A;425;246;179;240;7;6;63;25,6;2;0,81;22;8,94;30;12,19;1;0,4;0;0;47;19,1;3;1,21;2;0,81;36;14,63;8;3,25;19;7,72;0;0
4;60;2;2;B;429;246;183;243;5;3;62;25,2;8;3,25;31;12,6;38;15,44;1;0,4;0;0;43;17,47;2;0,81;1;0,4;34;13,82;6;2,43;11;4,47;1;0,4
4;60;2;3;A;388;208;180;206;5;2;37;17,78;1;0,48;18;8,65;35;16,82;0;0;1;0,48;42;20,19;4;1,92;0;0;48;23,07;2;0,96;13;6,25;0;0
4;60;2;3;B;366;214;152;211;4;3;64;29,9;1;0,46;12;5,6;31;14,48;1;0,46;0;0;31;14,48;3;1,4;0;0;48;22,42;3;1,4;13;6,07;0;0
4;60;2;4;A;585;378;207;374;7;4;104;27,51;8;2,11;20;5,29;47;12,43;0;0;0;0;60;15,87;7;1,85;4;1,05;76;20,1;9;2,38;32;8,46;0;0
4;60;2;4;B;614;394;220;386;12;8;115;29,18;6;1,52;26;6,59;60;15,22;1;0,25;0;0;79;20,05;6;1,52;1;0,25;47;11,92;10;2,53;22;5,58;1;0,25
4;60;2;5;A;565;380;185;376;9;4;99;26,05;4;1,05;31;8,15;49;12,89;1;0,26;0;0;74;19,47;3;0,78;2;0,52;73;19,21;3;0,78;28;7,36;0;0
4;60;2;5;B;605;404;201;399;9;5;98;24,25;5;1,23;22;5,44;64;15,84;3;0,74;0;0;82;20,29;4;0,99;1;0,24;65;16,08;6;1,48;40;9,9;0;0
4;60;2;6;A;441;262;179;259;9;3;56;21,37;5;1,9;8;3,05;48;18,32;3;1,14;0;0;51;19,46;3;1,14;0;0;53;20,22;7;2,67;16;6,1;0;0
4;60;2;6;B;490;272;218;271;6;1;71;26,1;4;1,47;14;5,14;57;20,95;3;1,1;0;0;43;15,8;5;1,83;0;0;42;15,44;6;2,2;20;7,35;0;0
4;69;1;1;A;458;376;82;364;7;12;163;43,35;1;0,26;24;6,38;72;19,14;1;0,26;1;0,26;27;7,18;9;2,39;0;0;44;11,7;5;1,32;10;2,65;0;0
4;69;1;1;B;403;338;65;333;5;5;125;36,98;4;1,18;34;10,05;71;21;2;0,59;0;0;32;9,46;6;1,77;2;0,59;37;10,94;3;0,88;12;3,55;0;0
4;71;1;1;U;17;17;0;17;0;0;13;76,47;0;0;1;5,88;3;17,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;86;1;1;A;347;254;93;253;6;1;124;48,81;3;1,18;34;13,38;11;4,33;2;0,78;0;0;30;11,81;3;1,18;0;0;31;12,2;2;0,78;7;2,75;0;0
4;86;1;1;B;422;307;115;302;5;5;141;45,92;4;1,3;29;9,44;13;4,23;0;0;0;0;61;19,86;3;0,97;2;0,65;36;11,72;2;0,65;5;1,62;1;0,32
4;86;1;1;C;329;250;79;246;10;4;75;30;6;2,4;10;4;13;5,2;2;0,8;0;0;68;27,2;7;2,8;0;0;32;12,8;9;3,6;14;5,6;0;0
4;86;1;1;D;561;397;164;396;12;1;162;40,8;12;3,02;43;10,83;31;7,8;3;0,75;0;0;60;15,11;6;1,51;0;0;47;11,83;6;1,51;14;3,52;0;0
4;86;1;4;A;680;510;170;502;14;8;301;59,01;6;1,17;84;16,47;23;4,5;9;1,76;2;0,39;37;7,25;1;0,19;0;0;10;1,96;4;0,78;11;2,15;0;0
4;86;1;4;B;695;486;209;483;16;3;277;56,99;1;0,2;72;14,81;26;5,34;12;2,46;2;0,41;48;9,87;7;1,44;0;0;11;2,26;4;0,82;5;1,02;2;0,41
4;86;1;5;A;454;346;108;342;15;4;208;60,11;5;1,44;44;12,71;16;4,62;1;0,28;2;0,57;33;9,53;2;0,57;0;0;6;1,73;2;0,57;8;2,31;0;0
4;86;1;5;B;462;341;121;340;13;1;181;53,07;3;0,87;65;19,06;14;4,1;7;2,05;1;0,29;25;7,33;3;0,87;2;0,58;10;2,93;5;1,46;9;2,63;2;0,58
4;86;1;6;A;481;342;139;336;11;6;60;17,54;7;2,04;20;5,84;51;14,91;5;1,46;3;0,87;87;25,43;5;1,46;3;0,87;24;7,01;6;1,75;53;15,49;1;0,29
4;86;1;6;B;516;343;173;340;8;3;81;23,61;12;3,49;14;4,08;49;14,28;1;0,29;0;0;92;26,82;2;0,58;3;0,87;29;8,45;6;1,74;43;12,53;0;0
4;86;1;7;A;676;472;204;464;11;8;114;24,15;8;1,69;26;5,5;37;7,83;5;1,05;4;0,84;122;25,84;10;2,11;1;0,21;68;14,4;12;2,54;45;9,53;1;0,21
4;86;1;7;B;706;483;223;474;19;9;130;26,91;5;1,03;24;4,96;36;7,45;4;0,82;2;0,41;108;22,36;11;2,27;1;0,2;64;13,25;11;2,27;58;12;1;0,2
4;86;1;8;A;464;332;132;330;6;2;61;18,37;17;5,12;26;7,83;19;5,72;1;0,3;0;0;83;25;8;2,4;1;0,3;67;20,18;6;1,8;35;10,54;0;0
4;86;1;8;B;534;354;180;351;8;3;73;20,62;7;1,97;20;5,64;35;9,88;3;0,84;1;0,28;101;28,53;6;1,69;1;0,28;57;16,1;6;1,69;33;9,32;0;0
4;86;1;9;A;735;492;243;488;12;4;118;23,98;13;2,64;16;3,25;46;9,34;5;1,01;1;0,2;127;25,81;7;1,42;3;0,6;84;17,07;6;1,21;48;9,75;2;0,4
4;86;1;9;B;737;519;218;514;15;5;109;21;10;1,92;24;4,62;55;10,59;9;1,73;4;0,77;110;21,19;10;1,92;4;0,77;88;16,95;13;2,5;62;11,94;1;0,19
4;86;1;10;A;685;473;212;469;16;4;101;21,35;11;2,32;17;3,59;34;7,18;3;0,63;7;1,47;118;24,94;7;1,47;4;0,84;76;16,06;13;2,74;62;13,1;0;0
4;86;1;10;B;699;463;236;458;10;5;82;17,71;10;2,15;17;3,67;56;12,09;7;1,51;5;1,07;129;27,86;11;2,37;1;0,21;60;12,95;10;2,15;60;12,95;0;0
4;86;1;11;A;414;306;108;304;10;2;62;20,26;10;3,26;13;4,24;27;8,82;2;0,65;2;0,65;80;26,14;11;3,59;0;0;36;11,76;9;2,94;40;13,07;2;0,65
4;86;1;11;B;475;336;139;328;10;8;83;24,7;12;3,57;12;3,57;26;7,73;5;1,48;1;0,29;81;24,1;11;3,27;0;0;36;10,71;7;2,08;42;12,5;2;0,59
4;88;1;1;A;699;440;259;434;16;6;172;39,09;9;2,04;45;10,22;42;9,54;4;0,9;3;0,68;73;16,59;9;2,04;0;0;33;7,5;5;1,13;22;5;1;0,22
4;88;1;1;B;673;429;244;427;10;2;165;38,46;14;3,26;43;10,02;48;11,18;8;1,86;1;0,23;60;13,98;2;0,46;1;0,23;36;8,39;11;2,56;26;6,06;2;0,46
4;88;1;2;A;505;318;187;315;5;3;135;42,45;1;0,31;21;6,6;49;15,4;1;0,31;0;0;46;14,46;5;1,57;1;0,31;30;9,43;5;1,57;15;4,71;1;0,31
4;88;1;2;B;566;369;197;362;13;7;119;32,24;8;2,16;28;7,58;55;14,9;3;0,81;2;0,54;48;13;15;4,06;1;0,27;45;12,19;5;1,35;18;4,87;2;0,54
4;88;1;2;C;549;373;176;371;5;2;148;39,67;5;1,34;26;6,97;59;15,81;5;1,34;2;0,53;45;12,06;7;1,87;3;0,8;33;8,84;9;2,41;23;6,16;1;0,26
4;88;1;3;A;425;285;140;282;6;3;96;33,68;7;2,45;18;6,31;21;7,36;7;2,45;0;0;60;21,05;8;2,8;1;0,35;42;14,73;6;2,1;10;3,5;0;0
4;88;1;3;B;366;282;84;279;18;3;115;40,78;7;2,48;20;7,09;29;10,28;0;0;3;1,06;44;15,6;6;2,12;1;0,35;20;7,09;6;2,12;10;3,54;0;0
4;88;1;4;A;774;469;305;461;19;8;175;37,31;4;0,85;30;6,39;53;11,3;6;1,27;0;0;59;12,57;14;2,98;2;0,42;52;11,08;8;1,7;37;7,88;2;0,42
4;88;1;4;B;757;435;322;432;12;3;131;30,11;9;2,06;33;7,58;52;11,95;7;1,6;2;0,45;82;18,85;5;1,14;8;1,83;54;12,41;6;1,37;30;6,89;1;0,22
4;92;1;1;A;265;204;61;203;3;1;86;42,15;12;5,88;7;3,43;14;6,86;0;0;1;0,49;51;25;1;0,49;0;0;25;12,25;0;0;3;1,47;0;0
4;92;1;1;B;403;312;91;311;4;1;87;27,88;2;0,64;8;2,56;10;3,2;1;0,32;1;0,32;100;32,05;5;1,6;1;0,32;87;27,88;1;0,32;4;1,28;0;0
4;93;1;1;U;305;274;32;274;8;0;47;17,15;2;0,72;15;5,47;41;14,96;0;0;0;0;70;25,54;23;8,39;0;0;56;20,43;3;1,09;9;3,28;0;0
4;94;1;1;U;122;96;26;96;5;0;41;42,7;0;0;10;10,41;16;16,66;0;0;0;0;9;9,37;3;3,12;1;1,04;9;9,37;1;1,04;1;1,04;0;0
4;95;1;1;U;87;72;14;72;0;0;17;23,61;0;0;1;1,38;17;23,61;0;0;0;0;15;20,83;0;0;0;0;21;29,16;0;0;1;1,38;0;0
4;98;1;1;A;368;284;84;279;14;5;66;23,23;2;0,7;14;4,92;25;8,8;1;0,35;0;0;66;23,23;3;1,05;2;0,7;72;25,35;4;1,4;10;3,52;0;0
4;98;1;1;B;460;347;113;343;15;4;106;30,54;8;2,3;31;8,93;29;8,35;7;2,01;3;0,86;52;14,98;10;2,88;2;0,57;66;19,02;4;1,15;9;2,59;1;0,28
4;98;1;1;C;352;241;111;238;6;3;59;24,48;8;3,31;7;2,9;15;6,22;0;0;2;0,82;76;31,53;3;1,24;0;0;50;20,74;1;0,41;11;4,56;0;0
4;98;1;1;D;576;422;154;417;11;5;149;35,3;8;1,89;38;9;21;4,97;2;0,47;1;0,23;85;20,14;8;1,89;1;0,23;63;14,92;6;1,42;22;5,21;2;0,47
4;103;1;1;U;50;48;2;48;2;0;34;70,83;0;0;1;2,08;4;8,33;1;2,08;0;0;2;4,16;0;0;0;0;4;8,33;0;0;0;0;0;0
4;110;1;1;U;99;72;27;69;2;3;32;44,44;3;4,16;7;9,72;13;18,05;0;0;0;0;1;1,38;4;5,55;0;0;3;4,16;0;0;4;5,55;0;0
4;111;1;1;U;99;88;5;88;2;0;18;20,45;1;1,13;2;2,27;6;6,81;0;0;0;0;26;29,54;9;10,22;0;0;18;20,45;4;4,54;2;2,27;0;0
4;112;1;1;U;106;78;24;75;0;3;29;37,17;0;0;6;7,69;6;7,69;0;0;0;0;16;20,51;5;6,41;0;0;10;12,82;0;0;3;3,84;0;0
4;113;1;1;U;150;86;64;86;1;0;27;31,39;1;1,16;5;5,81;13;15,11;1;1,16;0;0;20;23,25;2;2,32;0;0;8;9,3;0;0;8;9,3;0;0
4;115;1;1;U;171;101;70;101;2;0;25;24,75;3;2,97;3;2,97;1;0,99;0;0;0;0;33;32,67;0;0;0;0;27;26,73;0;0;7;6,93;0;0
4;119;1;1;U;48;33;15;32;0;1;11;33,33;0;0;2;6,06;2;6,06;2;6,06;0;0;9;27,27;4;12,12;0;0;1;3,03;0;0;1;3,03;0;0
4;122;1;1;A;462;298;165;295;10;3;83;27,85;6;2,01;13;4,36;15;5,03;1;0,33;0;0;69;23,15;5;1,67;2;0,67;69;23,15;2;0,67;18;6,04;2;0,67
4;122;1;1;B;483;342;141;336;7;6;102;29,82;5;1,46;19;5,55;35;10,23;3;0,87;0;0;68;19,88;1;0,29;1;0,29;72;21,05;2;0,58;20;5,84;1;0,29
4;122;1;2;A;515;370;145;369;9;1;115;31,08;5;1,35;17;4,59;36;9,72;3;0,81;1;0,27;84;22,7;4;1,08;2;0,54;61;16,48;3;0,81;28;7,56;1;0,27
4;122;1;2;B;565;392;173;389;7;3;106;27,04;11;2,8;24;6,12;38;9,69;1;0,25;0;0;81;20,66;12;3,06;1;0,25;83;21,17;6;1,53;18;4,59;1;0,25
4;122;1;2;C;571;385;186;383;15;2;124;32,2;7;1,81;27;7,01;37;9,61;0;0;2;0,51;57;14,8;8;2,07;1;0,25;67;17,4;7;1,81;31;8,05;0;0
4;122;1;2;D;422;269;152;266;8;3;91;33,82;5;1,85;19;7,06;20;7,43;1;0,37;1;0,37;56;20,81;7;2,6;0;0;36;13,38;3;1,11;17;6,31;2;0,74
4;122;1;3;A;488;335;153;327;14;8;68;20,29;11;3,28;14;4,17;33;9,85;2;0,59;2;0,59;81;24,17;2;0,59;0;0;71;21,19;10;2,98;19;5,67;0;0
4;122;1;3;B;495;349;146;346;12;3;84;24,06;13;3,72;18;5,15;27;7,73;2;0,57;2;0,57;89;25,5;6;1,71;2;0,57;57;16,33;5;1,43;28;8,02;1;0,28
4;122;1;3;C;427;293;134;288;8;5;71;24,23;8;2,73;17;5,8;39;13,31;2;0,68;1;0,34;58;19,79;9;3,07;0;0;50;17,06;7;2,38;17;5,8;1;0,34
4;124;1;1;U;208;154;54;151;9;3;70;45,45;2;1,29;15;9,74;6;3,89;0;0;1;0,64;19;12,33;1;0,64;0;0;19;12,33;3;1,94;4;2,59;2;1,29
4;128;1;1;U;407;291;116;290;11;1;91;31,27;0;0;10;3,43;45;15,46;2;0,68;0;0;43;14,77;7;2,4;0;0;61;20,96;1;0,34;19;6,52;0;0
4;132;1;1;U;159;130;29;128;7;2;38;29,23;2;1,53;11;8,46;9;6,92;1;0,76;0;0;12;9,23;8;6,15;0;0;34;26,15;2;1,53;3;2,3;1;0,76
4;133;1;1;U;46;42;5;41;0;1;5;11,9;0;0;1;2,38;10;23,8;0;0;0;0;8;19,04;1;2,38;1;2,38;14;33,33;0;0;1;2,38;0;0
4;134;1;1;U;197;142;55;142;6;0;54;38,02;2;1,4;9;6,33;10;7,04;0;0;0;0;25;17,6;5;3,52;0;0;29;20,42;0;0;2;1,4;0;0
4;135;1;1;U;113;94;17;93;4;1;46;48,93;1;1,06;9;9,57;7;7,44;0;0;0;0;5;5,31;3;3,19;0;0;0;0;0;0;5;5,31;13;13,82
4;146;1;1;U;48;33;15;32;2;1;18;54,54;0;0;0;0;6;18,18;0;0;0;0;2;6,06;0;0;0;0;4;12,12;0;0;0;0;0;0
4;151;1;1;U;77;54;23;54;3;0;21;38,88;1;1,85;3;5,55;6;11,11;1;1,85;0;0;6;11,11;1;1,85;0;0;10;18,51;0;0;2;3,7;0;0
4;155;1;1;U;265;185;80;181;4;4;52;28,1;0;0;19;10,27;57;30,81;5;2,7;0;0;15;8,1;6;3,24;0;0;10;5,4;2;1,08;9;4,86;2;1,08
4;156;1;1;U;264;214;50;212;11;2;50;23,36;3;1,4;5;2,33;19;8,87;0;0;2;0,93;41;19,15;7;3,27;1;0,46;53;24,76;4;1,86;16;7,47;0;0
4;158;1;1;U;263;185;78;183;3;2;56;30,27;3;1,62;10;5,4;5;2,7;0;0;0;0;45;24,32;9;4,86;0;0;46;24,86;1;0,54;5;2,7;0;0
4;159;1;1;A;608;523;82;516;11;7;128;24,47;2;0,38;30;5,73;23;4,39;4;0,76;0;0;85;16,25;107;20,45;0;0;80;15,29;5;0,95;40;7,64;1;0,19
4;159;1;1;B;551;443;108;437;6;6;108;24,37;1;0,22;16;3,61;37;8,35;4;0,9;0;0;69;15,57;86;19,41;0;0;64;14,44;8;1,8;37;8,35;1;0,22
4;172;1;1;U;375;241;134;237;7;4;98;40,66;6;2,48;20;8,29;15;6,22;7;2,9;2;0,82;34;14,1;8;3,31;1;0,41;23;9,54;4;1,65;11;4,56;1;0,41
4;181;1;1;U;171;133;38;131;3;2;34;25,56;0;0;10;7,51;16;12,03;1;0,75;0;0;17;12,78;6;4,51;0;0;40;30,07;0;0;4;3;0;0
4;185;1;1;U;542;481;61;478;15;3;200;41,58;1;0,2;14;2,91;23;4,78;3;0,62;2;0,41;100;20,79;11;2,28;1;0,2;96;19,95;4;0,83;7;1,45;1;0,2
4;195;1;1;U;186;130;57;129;4;1;36;27,69;1;0,76;3;2,3;2;1,53;0;0;0;0;24;18,46;1;0,76;0;0;55;42,3;0;0;3;2,3;0;0
4;196;1;1;U;39;34;6;34;2;0;8;23,52;0;0;1;2,94;2;5,88;0;0;0;0;5;14,7;1;2,94;0;0;11;32,35;0;0;4;11,76;0;0
4;198;1;1;U;38;30;8;30;0;0;5;16,66;0;0;0;0;3;10;0;0;0;0;5;16,66;1;3,33;0;0;12;40;1;3,33;3;10;0;0
4;199;1;1;U;165;100;65;99;3;1;28;28;0;0;8;8;7;7;0;0;0;0;18;18;2;2;0;0;31;31;1;1;1;1;0;0
4;203;1;1;U;29;20;5;19;1;1;10;50;0;0;0;0;5;25;0;0;0;0;2;10;1;5;0;0;0;0;0;0;0;0;0;0
4;209;1;1;U;156;118;38;118;3;0;23;19,49;7;5,93;12;10,16;5;4,23;0;0;0;0;25;21,18;8;6,77;0;0;26;22,03;4;3,38;5;4,23;0;0
4;210;1;1;U;223;154;69;150;1;4;41;26,62;0;0;14;9,09;16;10,38;1;0,64;0;0;29;18,83;12;7,79;0;0;29;18,83;0;0;7;4,54;0;0
4;211;1;1;U;24;18;6;18;1;0;14;77,77;0;0;0;0;1;5,55;0;0;0;0;1;5,55;1;5,55;0;0;0;0;0;0;0;0;0;0
4;212;1;1;U;177;125;52;124;6;1;71;56,8;3;2,4;12;9,6;13;10,4;0;0;1;0,8;7;5,6;4;3,2;0;0;4;3,2;0;0;3;2,4;0;0
4;216;1;1;A;422;297;125;294;9;3;110;37,03;1;0,33;21;7,07;43;14,47;0;0;0;0;56;18,85;6;2,02;2;0,67;23;7,74;3;1,01;19;6,39;1;0,33
4;216;1;1;B;537;391;146;384;12;7;105;26,85;5;1,27;27;6,9;62;15,85;0;0;1;0,25;72;18,41;16;4,09;0;0;46;11,76;7;1,79;30;7,67;1;0,25
4;216;1;1;C;486;343;143;335;10;8;131;38,19;3;0,87;30;8,74;53;15,45;2;0,58;1;0,29;47;13,7;12;3,49;0;0;22;6,41;4;1,16;19;5,53;1;0,29
4;216;2;1;A;398;295;103;292;8;3;116;39,32;2;0,67;19;6,44;35;11,86;2;0,67;0;0;45;15,25;4;1,35;0;0;37;12,54;7;2,37;17;5,76;0;0
4;216;2;1;B;411;317;94;316;6;1;116;36,59;1;0,31;10;3,15;45;14,19;1;0,31;0;0;58;18,29;11;3,47;1;0,31;28;8,83;13;4,1;24;7,57;2;0,63
4;216;2;2;A;495;324;171;322;14;2;103;31,79;5;1,54;17;5,24;57;17,59;3;0,92;0;0;60;18,51;5;1,54;2;0,61;31;9,56;5;1,54;18;5,55;2;0,61
4;216;2;2;B;612;415;197;408;10;7;117;28,19;9;2,16;26;6,26;71;17,1;5;1,2;0;0;62;14,93;15;3,61;0;0;35;8,43;18;4,33;40;9,63;0;0
4;216;2;2;C;537;375;162;368;13;7;143;38,13;6;1,6;17;4,53;61;16,26;2;0,53;2;0,53;56;14,93;13;3,46;0;0;32;8,53;10;2,66;13;3,46;0;0
4;222;1;1;U;67;41;26;41;3;0;2;4,87;1;2,43;4;9,75;9;21,95;0;0;0;0;15;36,58;0;0;0;0;6;14,63;0;0;1;2,43;0;0
