Codcir,Codmun,Municipio,Mesa,Censo,Certif_Alta,Certif_Correc,Censo_Total,Votos_Electores,Votos_Interventores,Votos_Totales,Votos_Nulos,Votos_Blancos,PPN,GEROA_BAI,EH_BILDU,VOX,UPN,PUM_MAS_J,CIUDADANOS,CONTIGO_ZUREKIN,EGUZKILORE,PSN-PSOE,VOLUNTAD_FORAL
31,1,Abáigar,1-001-U,72,0,0,72,54,0,54,2,1,2,8,16,0,14,0,0,2,0,8,1
31,2,Abárzuza/Abartzuza,1-001-U,418,0,0,418,274,0,274,1,8,16,68,53,12,67,0,3,20,0,26,0
31,3,Abaurregaina/Abaurrea Alta,1-001-U,106,0,0,106,79,0,79,1,0,2,17,33,0,13,1,0,1,0,11,0
31,4,Abaurrepea/Abaurrea Baja,1-001-U,29,0,0,29,22,0,22,0,0,1,2,5,0,10,0,0,1,0,3,0
31,5,Aberin,1-001-U,295,0,0,295,177,0,177,1,1,7,10,25,9,64,1,0,10,1,48,0
31,6,Ablitas,1-001-A,462,0,0,462,360,0,360,8,14,14,16,11,24,125,0,1,19,2,125,1
31,6,Ablitas,1-001-B,438,0,0,438,348,0,348,11,8,11,5,16,22,123,1,2,18,1,128,2
31,6,Ablitas,2-001-A,501,0,0,501,413,0,413,10,7,13,11,17,17,181,1,1,16,0,138,1
31,6,Ablitas,2-001-B,487,0,0,487,411,0,411,12,10,13,13,6,22,186,0,0,13,1,135,0
31,7,Adiós,1-001-U,170,0,0,170,139,0,139,8,4,18,11,24,8,44,0,2,2,1,17,0
31,8,Aguilar de Codés,1-001-U,67,0,0,67,50,0,50,1,1,4,5,4,3,13,0,1,1,1,11,5
31,9,Aibar/Oibar,1-001-U,661,0,0,661,445,0,445,8,7,16,80,90,6,106,1,4,42,0,84,1
31,11,Allín/Allin,1-001-A,214,0,0,214,158,0,158,0,8,5,21,23,9,40,0,0,12,3,37,0
31,11,Allín/Allin,1-001-B,271,0,0,271,167,0,167,2,6,17,20,27,4,64,0,1,11,1,14,0
31,11,Allín/Allin,1-001-C,245,0,0,245,149,0,149,0,5,6,22,32,2,53,0,0,7,5,17,0
31,12,Allo,1-001-U,788,0,0,788,542,0,542,1,0,32,57,57,23,121,1,0,22,3,225,0
31,10,Altsasu/Alsasua,1-001-A,768,0,0,768,500,0,500,4,13,8,163,164,10,54,1,0,20,5,58,0
31,10,Altsasu/Alsasua,1-001-B,728,0,0,728,466,2,468,10,6,14,163,164,10,37,1,0,18,1,43,1
31,10,Altsasu/Alsasua,1-002-A,526,0,0,526,346,1,347,6,2,11,131,86,4,27,1,0,26,0,53,0
31,10,Altsasu/Alsasua,1-002-B,599,0,0,599,372,1,373,9,7,7,165,93,0,23,0,1,18,0,48,2
31,10,Altsasu/Alsasua,2-001-A,450,0,0,450,279,1,280,3,5,9,100,88,2,25,0,0,9,1,38,0
31,10,Altsasu/Alsasua,2-001-B,461,0,0,461,286,2,288,3,5,12,113,68,3,23,1,0,19,0,41,0
31,10,Altsasu/Alsasua,2-002-A,623,0,0,623,381,2,383,5,4,17,150,69,9,35,1,0,17,1,74,1
31,10,Altsasu/Alsasua,2-002-B,613,0,0,613,377,1,378,5,7,13,127,66,8,34,1,0,21,0,95,1
31,10,Altsasu/Alsasua,2-003-A,461,0,0,461,271,2,273,1,2,11,107,71,8,16,0,1,14,0,42,0
31,10,Altsasu/Alsasua,2-003-B,424,0,0,424,254,1,255,2,6,15,73,64,7,34,0,0,17,2,35,0
31,13,Améscoa Baja,1-001-A,352,0,0,352,218,0,218,4,7,15,27,63,2,50,0,0,17,10,23,0
31,13,Améscoa Baja,1-001-B,287,0,0,287,135,0,135,2,1,3,29,39,1,27,1,0,10,1,21,0
31,14,Ancín/Antzin,1-001-U,276,0,0,276,184,0,184,4,3,20,20,53,5,40,0,2,8,3,25,1
31,15,Andosilla,1-001-A,323,0,0,323,223,0,223,0,2,17,12,20,7,92,0,0,5,2,66,0
31,15,Andosilla,1-001-B,361,0,0,361,248,0,248,3,5,35,10,16,8,109,0,1,5,1,54,1
31,15,Andosilla,2-001-A,305,0,0,305,228,0,228,3,4,25,8,7,10,96,1,0,6,0,68,0
31,15,Andosilla,2-001-B,493,0,0,493,376,0,376,9,8,19,21,20,13,148,3,0,9,2,124,0
31,15,Andosilla,2-001-C,503,0,0,503,376,0,376,10,6,19,21,25,11,146,1,0,9,0,128,0
31,16,Ansoáin/Antsoain,1-001-A,574,0,0,574,344,1,345,9,1,20,42,78,9,35,4,1,31,0,113,2
31,16,Ansoáin/Antsoain,1-001-B,596,7,0,603,383,0,383,8,4,12,49,87,13,48,4,0,29,0,127,2
31,16,Ansoáin/Antsoain,1-002-A,479,0,0,479,333,1,334,8,5,11,45,97,6,31,4,0,17,2,107,1
31,16,Ansoáin/Antsoain,1-002-B,562,0,0,562,375,1,376,5,4,5,52,84,17,46,1,0,34,2,126,0
31,16,Ansoáin/Antsoain,1-002-C,518,0,0,518,360,1,361,7,1,10,45,110,8,34,1,1,32,1,109,2
31,16,Ansoáin/Antsoain,1-003-A,748,0,0,748,490,2,492,9,6,18,73,120,12,65,2,1,49,2,133,2
31,16,Ansoáin/Antsoain,1-003-B,771,0,0,771,518,0,518,8,6,24,91,131,14,72,1,0,42,2,124,3
31,16,Ansoáin/Antsoain,1-004-A,584,0,0,584,390,0,390,2,4,9,49,106,4,36,0,0,51,1,124,4
31,16,Ansoáin/Antsoain,1-004-B,599,0,0,599,355,2,357,3,6,9,48,79,5,40,0,1,34,1,131,0
31,16,Ansoáin/Antsoain,1-005-A,571,0,0,571,372,0,372,3,4,7,59,120,16,41,1,0,41,3,77,0
31,16,Ansoáin/Antsoain,1-005-B,555,0,0,555,390,1,391,4,5,18,54,115,7,45,1,0,40,3,99,0
31,16,Ansoáin/Antsoain,1-006-A,688,0,0,688,483,1,484,5,4,26,81,120,12,71,2,4,39,3,116,1
31,16,Ansoáin/Antsoain,1-006-B,758,0,0,758,542,0,542,8,5,21,96,115,18,85,3,3,44,4,139,1
31,17,Anue,1-001-U,383,0,0,383,240,0,240,3,11,8,63,54,10,55,2,0,9,2,23,0
31,18,Añorbe,1-001-U,457,0,0,457,267,0,267,5,11,19,38,38,10,60,1,0,18,5,62,0
31,19,Aoiz/Agoitz,1-001-U,732,0,0,732,490,0,490,17,10,3,72,198,8,98,1,2,22,3,56,0
31,19,Aoiz/Agoitz,2-001-A,581,0,0,581,389,0,389,5,10,1,52,170,5,73,0,0,18,3,51,1
31,19,Aoiz/Agoitz,2-001-B,595,0,0,595,367,2,369,10,11,3,52,161,10,59,0,1,23,2,37,0
31,20,Araitz,1-001-U,436,0,0,436,233,0,233,2,2,2,53,150,2,9,0,0,4,2,7,0
31,25,Arakil,1-001-A,339,0,0,339,214,0,214,2,3,6,46,69,3,41,0,2,18,2,21,1
31,25,Arakil,1-001-B,450,0,0,450,301,0,301,1,4,7,55,119,14,59,0,2,11,2,25,2
31,21,Aranarache/Aranaratxe,1-001-U,60,0,0,60,36,0,36,0,0,1,6,14,0,11,0,0,0,0,4,0
31,23,Aranguren,1-001-A,653,0,0,653,468,0,468,13,17,26,60,46,21,147,5,4,48,2,78,1
31,23,Aranguren,1-001-B,741,0,0,741,549,0,549,8,14,35,83,48,14,182,9,2,47,1,105,1
31,23,Aranguren,1-001-C,707,0,0,707,513,0,513,13,9,34,74,45,22,175,2,4,41,3,89,2
31,23,Aranguren,1-002-A,524,0,0,524,365,0,365,0,11,11,85,84,11,99,8,1,15,2,34,4
31,23,Aranguren,1-002-B,670,0,0,670,488,0,488,9,8,30,62,32,24,205,4,4,36,0,74,0
31,23,Aranguren,1-003-A,516,0,0,516,386,0,386,8,12,33,51,44,20,119,3,7,18,3,68,0
31,23,Aranguren,1-003-B,566,0,0,566,396,0,396,2,10,34,46,25,16,147,1,5,25,3,82,0
31,23,Aranguren,1-003-C,563,0,0,563,424,0,424,2,9,34,59,30,17,155,4,1,29,0,84,0
31,23,Aranguren,1-004-A,954,0,0,954,667,0,667,12,18,59,95,55,39,238,11,4,46,1,88,1
31,23,Aranguren,1-004-B,940,0,0,940,651,0,651,2,21,54,88,49,22,248,5,1,44,5,112,0
31,23,Aranguren,1-004-C,980,0,0,980,680,0,680,6,25,58,75,60,43,255,4,3,45,2,102,2
31,23,Aranguren,1-004-D,895,0,0,895,632,0,632,2,14,46,92,52,42,217,10,3,43,3,105,3
31,24,Arano,1-001-U,88,0,0,88,55,0,55,1,0,0,11,35,0,1,0,1,3,0,3,0
31,22,Arantza,1-001-U,473,0,0,473,252,0,252,1,3,4,69,144,4,8,1,0,7,1,9,1
31,26,Aras,1-001-U,132,0,0,132,108,0,108,2,1,13,9,10,0,26,0,0,6,0,41,0
31,27,Arbizu,1-001-U,822,0,0,822,510,0,510,14,11,2,139,296,4,25,0,1,5,0,13,0
31,28,Arce/Artzi,1-001-U,247,0,0,247,198,0,198,1,7,0,49,66,2,31,0,0,15,12,14,1
31,30,Arellano,1-001-U,140,0,0,140,92,0,92,0,2,2,16,28,6,11,0,0,12,0,15,0
31,31,Areso,1-001-U,210,0,0,210,121,0,121,0,4,2,26,67,2,7,0,0,2,0,11,0
31,32,Arguedas,1-001-A,570,0,0,570,451,0,451,12,11,26,12,17,12,176,1,0,14,0,168,2
31,32,Arguedas,1-001-B,660,0,0,660,549,0,549,18,12,19,18,16,25,240,3,0,18,1,176,3
31,32,Arguedas,2-001-U,403,0,0,403,310,0,310,5,4,13,4,9,10,125,0,0,21,0,119,0
31,33,Aria,1-001-U,41,0,0,41,27,0,27,1,0,1,5,11,0,2,0,0,2,0,5,0
31,34,Aribe,1-001-U,29,0,0,29,24,0,24,0,0,1,5,9,0,4,0,0,2,0,3,0
31,35,Armañanzas,1-001-U,48,0,0,48,38,0,38,1,1,2,3,3,0,9,0,1,2,0,16,0
31,36,Arróniz,1-001-A,482,0,0,482,293,0,293,9,4,23,24,43,13,73,1,0,13,1,88,1
31,36,Arróniz,1-001-B,383,0,0,383,266,0,266,6,2,11,28,50,6,74,0,0,11,0,78,0
31,37,Arruazu,1-001-U,98,0,0,98,78,0,78,0,0,0,14,55,1,1,0,0,2,1,4,0
31,38,Artajona,1-001-A,650,0,0,650,464,1,465,9,12,23,62,43,15,157,1,1,22,2,116,2
31,38,Artajona,1-001-B,709,0,0,709,527,0,527,8,17,25,74,55,24,165,1,4,25,3,124,2
31,39,Artazu,1-001-U,93,0,0,93,71,0,71,4,2,5,7,23,0,11,1,0,6,3,9,0
31,40,Atez/Atetz,1-001-U,182,0,0,182,140,0,140,0,3,5,21,42,3,41,1,2,5,3,14,0
31,58,Auritz/Burguete,1-001-U,205,0,0,205,143,0,143,2,0,3,40,40,1,34,0,0,7,2,12,2
31,41,Ayegui/Aiegi,1-001-A,691,0,0,691,439,0,439,6,10,24,60,64,25,128,2,1,37,5,76,1
31,41,Ayegui/Aiegi,1-001-B,533,0,0,533,338,0,338,11,10,23,57,31,12,103,3,1,21,6,60,0
31,41,Ayegui/Aiegi,1-001-C,540,0,0,540,355,0,355,14,16,25,49,52,17,101,4,1,25,4,47,0
31,42,Azagra,1-001-A,468,0,0,468,377,1,378,8,11,32,7,7,21,169,0,0,3,1,119,0
31,42,Azagra,1-001-B,478,0,0,478,399,1,400,5,4,34,3,3,21,211,1,0,3,0,115,0
31,42,Azagra,1-001-C,391,0,0,391,307,0,307,6,2,20,2,2,11,161,2,0,3,1,96,1
31,42,Azagra,2-001-A,400,0,0,400,292,0,292,6,1,17,1,5,9,99,0,1,5,0,148,0
31,42,Azagra,2-001-B,449,0,0,449,357,1,358,7,3,15,0,4,20,150,1,0,4,0,154,0
31,42,Azagra,2-001-C,428,0,0,428,343,0,343,4,7,16,5,6,15,132,1,1,6,0,149,1
31,43,Azuelo,1-001-U,33,0,0,33,27,0,27,0,1,0,15,0,1,8,0,0,0,0,2,0
31,44,Bakaiku,1-001-U,284,0,0,284,202,0,202,4,1,8,38,123,0,22,0,0,2,0,4,0
31,901,Barañain,1-001-A,460,0,0,460,297,0,297,5,3,31,37,22,12,100,0,1,22,1,63,0
31,901,Barañain,1-001-B,471,0,0,471,309,0,309,5,6,28,29,22,21,115,2,2,22,0,57,0
31,901,Barañain,1-002-A,468,0,0,468,274,0,274,1,4,23,46,32,10,76,3,0,12,2,65,0
31,901,Barañain,1-002-B,464,0,0,464,276,0,276,1,3,25,42,21,16,72,3,1,20,1,69,2
31,901,Barañain,1-003-A,679,0,0,679,436,0,436,5,5,51,40,42,28,131,0,0,31,1,102,0
31,901,Barañain,1-003-B,744,0,0,744,473,0,473,5,10,56,52,55,22,114,4,1,32,1,120,1
31,901,Barañain,1-004-A,521,0,0,521,343,0,343,2,2,17,43,46,9,90,1,1,25,1,104,2
31,901,Barañain,1-004-B,478,0,0,478,327,0,327,1,4,28,42,35,15,113,3,1,10,2,73,0
31,901,Barañain,1-004-C,469,0,0,469,323,0,323,1,0,26,39,33,12,106,2,0,20,0,84,0
31,901,Barañain,1-005-A,644,0,0,644,421,0,421,6,7,21,56,72,13,105,5,0,26,2,107,1
31,901,Barañain,1-005-B,613,0,0,613,399,0,399,5,13,42,52,57,7,90,2,1,27,7,96,0
31,901,Barañain,1-005-C,548,0,0,548,379,0,379,1,4,20,43,64,20,75,3,0,32,1,115,1
31,901,Barañain,1-006-A,605,0,0,605,390,0,390,7,4,19,53,60,19,94,1,0,30,5,98,0
31,901,Barañain,1-006-B,631,0,0,631,388,0,388,9,4,37,33,64,17,94,2,0,37,1,90,0
31,901,Barañain,1-007-A,616,0,0,616,454,0,454,3,10,26,59,87,21,117,2,0,27,1,101,0
31,901,Barañain,1-007-B,666,0,0,666,456,0,456,4,2,13,74,100,14,119,4,0,36,0,90,0
31,901,Barañain,1-008-A,659,0,0,659,435,0,435,7,7,20,74,69,15,111,1,0,33,0,97,1
31,901,Barañain,1-008-B,646,0,0,646,454,0,454,4,9,29,66,70,16,133,0,0,45,1,78,3
31,901,Barañain,1-008-C,640,0,0,640,411,0,411,6,3,24,58,66,25,99,2,0,25,2,100,1
31,901,Barañain,1-009-A,397,0,0,397,246,0,246,1,4,10,32,57,4,53,0,0,15,2,67,1
31,901,Barañain,1-009-B,435,0,0,435,269,0,269,3,2,14,37,53,8,59,2,0,15,3,72,1
31,901,Barañain,1-010-A,562,0,0,562,383,0,383,4,4,19,66,81,12,89,2,3,26,0,76,1
31,901,Barañain,1-010-B,549,0,0,549,394,0,394,4,9,17,70,86,15,62,3,2,36,2,87,1
31,901,Barañain,1-010-C,490,0,0,490,320,0,320,6,8,18,52,61,2,72,0,1,22,1,77,0
31,901,Barañain,1-011-A,817,0,0,817,552,0,552,0,7,48,88,81,24,169,3,4,35,1,91,1
31,901,Barañain,1-011-B,721,0,0,721,522,0,522,3,10,33,65,75,25,164,0,4,37,1,103,2
31,45,Barásoain,1-001-U,489,0,0,489,312,0,312,1,6,11,45,46,5,93,2,2,26,1,74,0
31,46,Barbarin,1-001-U,46,0,0,46,33,0,33,0,0,8,4,2,0,13,0,0,1,0,5,0
31,47,Bargota,1-001-U,225,0,0,225,142,0,142,0,1,9,31,25,1,43,1,0,3,1,27,0
31,48,Barillas,1-001-U,170,0,0,170,122,0,122,4,2,17,5,1,12,60,0,0,4,0,17,0
31,49,Basaburua,1-001-U,706,0,0,706,510,0,510,11,12,11,82,291,8,53,0,0,8,5,29,0
31,50,Baztan,1-001-A,372,0,0,372,277,0,277,1,3,4,47,164,2,21,0,2,15,3,14,1
31,50,Baztan,1-001-B,451,0,0,451,285,0,285,7,7,7,67,125,6,36,0,0,8,1,21,0
31,50,Baztan,1-001-C,349,0,0,349,240,0,240,1,6,5,59,120,0,27,0,0,10,2,10,0
31,50,Baztan,2-001-A,516,0,0,516,338,0,338,4,6,12,79,114,6,70,3,0,12,5,26,1
31,50,Baztan,2-001-B,393,0,0,393,273,0,273,4,6,6,75,100,2,41,0,0,13,1,25,0
31,50,Baztan,2-001-C,515,0,0,515,339,0,339,9,6,9,67,122,10,76,2,0,10,2,26,0
31,50,Baztan,2-002-A,602,0,0,602,391,0,391,2,8,15,81,140,5,64,0,1,21,6,48,0
31,50,Baztan,2-002-B,759,0,0,759,475,0,475,6,16,12,110,156,2,76,3,2,32,4,55,1
31,50,Baztan,2-002-C,401,0,0,401,275,0,275,3,4,5,62,119,7,45,1,0,12,2,15,0
31,50,Baztan,3-001-U,615,0,0,615,407,0,407,11,5,11,93,167,13,59,2,3,8,7,26,2
31,50,Baztan,3-002-A,198,1,0,199,147,0,147,1,0,8,36,49,1,28,0,0,10,1,13,0
31,50,Baztan,3-002-B,242,0,0,242,179,0,179,2,3,17,60,44,4,13,0,1,11,1,23,0
31,50,Baztan,3-002-C,526,0,0,526,376,0,376,8,6,9,74,147,15,54,0,0,25,1,36,1
31,137,Beintza-Labaien,1-001-U,191,0,0,191,144,0,144,5,0,6,50,34,2,23,2,0,3,3,16,0
31,51,Beire,1-001-U,233,0,0,233,135,0,135,2,2,5,17,19,12,49,0,0,6,0,23,0
31,52,Belascoáin,1-001-U,113,0,0,113,78,0,78,1,1,9,10,7,0,25,2,0,9,0,13,1
31,250,Bera,1-001-A,733,0,0,733,491,0,491,10,5,19,107,201,6,49,0,0,15,7,71,1
31,250,Bera,1-001-B,755,0,0,755,467,0,467,9,8,11,106,202,13,36,2,0,14,10,56,0
31,250,Bera,1-002-U,727,0,0,727,443,0,443,3,6,12,128,202,0,31,0,0,24,5,32,0
31,250,Bera,2-001-U,563,0,0,563,356,0,356,5,4,11,115,151,2,20,0,1,3,5,39,0
31,53,Berbinzana,1-001-U,508,0,0,508,365,0,365,4,5,15,51,68,11,95,1,0,17,4,94,0
31,905,Beriáin,1-001-A,677,0,0,677,419,0,419,11,6,32,45,41,23,93,4,1,39,3,120,1
31,905,Beriáin,1-001-B,727,0,0,727,448,0,448,8,8,27,51,39,33,95,7,6,34,2,137,1
31,905,Beriáin,1-002-A,847,0,0,847,536,0,536,5,12,44,58,39,31,181,3,0,40,5,118,0
31,905,Beriáin,1-002-B,777,0,0,777,450,0,450,3,10,39,44,52,34,84,1,3,34,6,136,4
31,902,Berrioplano/Berriobeiti,1-001-A,566,0,0,566,391,0,391,8,9,29,63,85,20,93,4,2,12,0,66,0
31,902,Berrioplano/Berriobeiti,1-001-B,362,0,0,362,337,0,337,7,11,27,53,63,17,80,4,1,21,0,53,0
31,902,Berrioplano/Berriobeiti,1-001-C,752,0,0,752,493,0,493,8,7,27,91,72,33,137,1,0,22,3,92,0
31,902,Berrioplano/Berriobeiti,1-002-A,620,0,0,620,394,0,394,5,11,33,48,60,17,90,0,2,41,3,80,4
31,902,Berrioplano/Berriobeiti,1-002-B,725,0,0,725,453,0,453,3,10,45,76,85,23,96,4,1,31,5,73,1
31,902,Berrioplano/Berriobeiti,1-002-C,703,0,0,703,429,0,429,8,8,34,71,60,17,106,2,1,40,5,75,2
31,902,Berrioplano/Berriobeiti,1-003-A,397,0,0,397,266,0,266,3,3,19,49,46,14,85,1,1,10,0,35,0
31,902,Berrioplano/Berriobeiti,1-003-B,443,0,0,443,273,0,273,5,5,29,41,48,12,74,0,1,14,2,42,0
31,903,Berriozar,1-001-A,637,0,0,637,405,0,405,8,7,30,51,123,12,57,3,0,28,1,85,0
31,903,Berriozar,1-001-B,724,0,0,724,464,1,465,5,8,25,45,148,23,84,3,1,21,1,99,2
31,903,Berriozar,1-002-A,490,0,0,490,257,1,258,1,2,25,19,68,12,35,0,0,18,0,78,0
31,903,Berriozar,1-002-B,501,0,0,501,285,1,286,1,7,26,30,59,10,38,0,0,21,2,90,2
31,903,Berriozar,1-003-A,744,0,0,744,409,0,409,4,11,35,38,120,23,47,2,0,31,1,94,3
31,903,Berriozar,1-003-B,666,0,0,666,395,1,396,8,3,30,42,102,20,48,0,2,33,1,107,0
31,903,Berriozar,1-005-A,628,0,0,628,385,1,386,6,12,41,38,98,11,59,1,1,29,1,88,1
31,903,Berriozar,1-005-B,683,0,0,683,415,0,415,6,5,45,64,77,14,57,1,1,32,2,110,1
31,903,Berriozar,1-006-A,688,0,0,688,414,1,415,8,7,24,46,119,19,48,3,1,29,2,108,1
31,903,Berriozar,1-006-B,770,0,0,770,466,0,466,7,3,46,59,128,27,49,3,1,40,3,100,0
31,903,Berriozar,1-006-C,689,0,0,689,413,1,414,6,0,32,49,135,14,57,4,2,42,1,71,1
