cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_blanco;votos_nulos;votos_total;PACMA;MÁS MADRID;PSOE;PH;ULEG;Cs;FE de las JONS;PCAS-TC;PUM+J;P-LIB;PP;PCTE;VOX;UPYD;PODEMOS-IU
079;Madrid;11;130;A;560;0;0;560;256;0;1;3;256;4;31;103;0;0;33;0;1;0;0;37;0;16;0;27
079;Madrid;11;130;B;573;0;0;573;259;0;3;0;259;1;45;117;0;0;17;0;0;0;0;35;0;21;0;20
079;Madrid;11;131;U;598;0;0;598;276;0;2;0;276;0;45;107;2;0;39;0;1;0;0;46;0;21;0;13
079;Madrid;11;132;U;534;0;0;534;235;0;1;1;235;2;32;81;0;0;39;0;0;0;0;53;2;12;0;12
079;Madrid;11;133;U;758;0;0;758;474;0;1;2;474;2;66;131;1;0;97;1;0;0;0;121;0;35;1;16
079;Madrid;11;134;U;562;0;0;562;342;0;3;2;342;1;65;125;0;0;28;0;0;0;0;74;0;25;0;19
079;Madrid;11;135;U;691;0;0;691;444;0;1;0;444;4;79;157;1;0;75;0;2;1;0;68;0;27;2;27
079;Madrid;11;136;U;872;0;0;872;545;0;3;4;545;2;94;155;0;0;85;1;2;2;2;124;1;36;0;34
079;Madrid;11;137;A;788;0;0;788;519;0;5;1;519;4;83;160;1;0;100;0;0;1;0;108;2;32;0;22
079;Madrid;11;137;B;794;0;0;794;523;0;5;1;523;4;89;149;0;0;98;1;0;1;1;118;0;37;0;19
079;Madrid;11;138;U;685;0;0;685;403;0;1;1;403;1;76;126;0;0;68;0;0;0;0;58;1;32;1;38
079;Madrid;11;139;A;539;0;0;539;318;0;1;1;318;0;40;98;0;0;30;0;4;0;0;93;1;22;0;28
079;Madrid;11;139;B;513;0;0;513;285;0;2;2;285;2;50;66;0;0;30;0;2;2;0;72;0;27;0;30
079;Madrid;11;140;A;491;0;0;491;270;0;1;1;270;2;46;83;0;1;36;0;3;0;0;62;0;16;1;18
079;Madrid;11;140;B;489;0;0;489;245;0;2;2;245;3;46;69;0;0;43;0;0;0;0;49;0;23;0;8
079;Madrid;11;141;U;837;0;0;837;534;0;4;1;534;3;76;172;0;0;89;0;0;3;0;124;0;37;0;25
079;Madrid;11;142;U;533;0;0;533;348;0;3;1;348;1;68;100;0;0;75;1;1;0;0;62;0;22;0;14
079;Madrid;11;143;A;446;0;0;446;260;0;0;2;260;1;56;94;0;0;27;0;1;0;0;40;0;19;0;20
079;Madrid;11;143;B;448;0;0;448;235;0;0;2;235;2;56;82;0;0;26;1;1;0;0;43;0;0;0;22
079;Madrid;11;145;U;888;0;0;888;536;0;5;1;536;3;105;165;0;0;57;1;4;0;0;104;0;48;0;43
079;Madrid;11;146;A;479;0;0;479;294;0;2;3;294;0;49;87;0;0;36;0;0;1;0;79;0;22;1;14
079;Madrid;11;146;B;509;0;0;509;327;0;2;1;327;2;53;97;0;0;38;0;1;0;0;77;1;28;0;27
079;Madrid;11;147;A;626;0;0;626;418;0;1;2;418;5;75;178;0;0;43;1;0;0;0;60;0;26;1;26
079;Madrid;11;147;B;520;0;0;520;363;0;0;2;363;0;69;145;0;0;47;0;0;0;0;55;1;19;0;25
079;Madrid;11;148;A;794;0;0;794;520;1;2;0;521;9;88;154;1;0;99;2;1;2;0;88;0;31;0;44
079;Madrid;11;148;B;850;0;0;850;549;0;4;1;549;10;128;160;0;0;84;0;2;0;2;77;0;37;0;44
079;Madrid;11;149;U;667;0;0;667;389;0;4;0;389;2;70;130;0;0;56;0;0;0;1;84;0;21;0;21
079;Madrid;11;150;U;868;0;0;868;554;2;4;4;556;7;95;196;2;0;82;0;0;0;0;92;1;43;0;30
079;Madrid;11;151;U;779;0;0;779;465;1;8;1;466;1;79;163;0;0;58;1;0;0;0;88;0;38;0;29
079;Madrid;11;152;A;704;0;0;704;484;1;1;2;485;5;96;145;2;0;77;0;2;0;0;99;1;34;2;19
079;Madrid;11;152;B;824;0;0;824;560;0;6;6;560;2;91;185;2;0;106;1;1;0;0;93;0;44;0;23
079;Madrid;11;153;A;526;0;0;526;317;0;1;0;317;2;44;96;0;0;45;0;0;1;0;68;1;28;1;30
079;Madrid;11;153;B;547;0;0;547;348;0;1;1;348;6;45;113;0;0;46;0;0;1;0;89;0;25;0;21
079;Madrid;11;154;U;767;0;0;767;421;0;3;1;421;1;66;135;1;0;56;0;2;0;0;68;0;48;2;38
079;Madrid;11;155;A;802;0;0;802;580;0;3;5;580;5;110;160;0;0;126;0;0;0;0;68;0;57;1;45
079;Madrid;11;155;B;826;0;0;826;570;0;4;5;570;3;109;163;0;0;112;0;0;2;0;77;0;56;2;37
079;Madrid;11;156;A;561;0;0;561;425;0;1;1;425;4;78;124;1;0;114;0;1;1;0;57;0;29;0;14
079;Madrid;11;156;B;596;0;0;596;462;0;1;1;462;3;93;107;0;0;131;1;1;0;0;69;1;26;2;26
079;Madrid;11;156;C;654;0;0;654;484;0;2;3;484;1;80;118;0;0;146;0;0;0;1;68;0;47;0;18
079;Madrid;11;157;U;864;0;0;864;439;0;0;0;439;7;89;132;0;0;45;1;0;0;0;80;0;39;0;46
079;Madrid;11;158;U;826;0;0;826;306;0;0;0;306;3;36;124;0;0;52;0;0;1;0;46;0;20;0;24
079;Madrid;11;160;A;542;0;0;542;234;0;0;1;234;0;40;108;1;0;27;0;0;0;0;24;0;17;0;16
079;Madrid;11;160;B;522;0;0;522;252;0;0;3;252;3;47;102;0;1;24;0;0;0;0;37;0;18;0;17
079;Madrid;11;161;U;753;0;0;753;325;0;2;1;325;2;64;122;1;0;33;0;2;0;0;53;1;19;0;25
079;Madrid;11;162;U;528;0;0;528;285;0;1;1;285;2;42;110;0;0;30;1;0;0;0;58;1;16;0;23
079;Madrid;11;163;A;530;0;0;530;356;0;1;3;356;3;62;111;1;0;40;0;1;0;0;91;0;25;0;18
079;Madrid;11;163;B;509;0;0;509;347;0;2;1;347;5;42;110;0;0;50;0;2;0;0;86;1;26;0;22
079;Madrid;11;165;A;599;0;0;599;359;0;0;4;359;1;48;130;0;0;50;0;3;0;0;84;0;22;0;17
079;Madrid;11;165;B;627;0;0;627;377;0;0;1;377;2;52;134;0;0;55;0;0;1;0;71;1;37;0;23
079;Madrid;11;167;U;747;0;0;747;446;0;1;5;446;2;58;154;0;0;63;0;0;1;0;98;0;37;2;25
079;Madrid;11;168;U;744;0;0;744;489;0;3;4;489;2;59;171;0;0;56;0;0;0;0;129;0;46;0;19
079;Madrid;11;169;A;770;0;0;770;447;0;3;1;447;7;70;140;1;0;79;0;4;0;1;78;0;38;0;25
079;Madrid;11;169;B;782;0;0;782;432;0;1;2;432;4;89;150;0;0;50;0;2;0;0;70;1;27;1;35
079;Madrid;11;170;U;639;0;0;639;343;0;3;2;343;6;51;101;1;0;53;1;0;1;2;79;1;20;1;21
079;Madrid;11;171;U;615;0;0;615;321;0;1;0;321;3;60;98;1;0;42;0;2;0;0;46;0;36;1;31
079;Madrid;11;173;U;716;0;0;716;378;0;2;1;378;5;67;114;0;0;45;1;1;0;1;94;0;32;0;15
079;Madrid;11;174;U;570;0;0;570;353;0;3;2;353;0;55;113;0;1;58;0;0;0;0;72;0;30;3;16
079;Madrid;11;175;A;513;0;0;513;297;1;4;1;298;2;58;97;1;0;37;0;1;0;0;63;0;16;0;18
079;Madrid;11;175;B;492;0;0;492;303;0;1;4;303;3;43;116;0;0;29;2;0;0;0;68;0;16;0;21
079;Madrid;11;176;U;785;0;0;785;464;0;0;3;464;5;99;144;0;0;61;0;0;0;1;85;0;38;2;26
079;Madrid;11;177;A;751;0;0;751;453;0;1;2;453;9;65;158;0;0;47;1;2;0;1;104;0;39;0;24
079;Madrid;11;177;B;852;0;0;852;485;0;5;7;485;5;99;160;0;0;59;0;1;2;0;80;1;26;0;40
079;Madrid;11;178;U;569;0;0;569;322;0;1;6;322;1;56;93;0;0;38;0;0;0;0;64;1;39;0;23
079;Madrid;11;179;U;684;0;0;684;426;0;2;2;426;0;76;128;0;0;64;0;1;1;0;83;2;31;0;36
079;Madrid;11;180;A;497;0;0;497;162;0;0;2;162;0;33;65;0;0;19;0;0;0;0;26;0;2;0;15
079;Madrid;11;180;B;519;0;0;519;185;0;0;1;185;4;32;72;1;0;16;0;0;0;1;28;0;14;0;16
079;Madrid;11;181;U;799;0;0;799;523;0;1;4;523;3;95;189;0;0;70;0;0;0;0;105;0;29;0;27
079;Madrid;11;182;A;577;0;0;577;446;0;0;3;446;4;77;116;0;0;112;0;0;0;0;71;0;35;0;28
079;Madrid;11;182;B;708;0;0;708;551;0;1;2;551;2;77;192;0;0;117;0;0;0;0;97;0;41;2;20
079;Madrid;11;182;C;618;0;0;618;472;0;1;4;472;3;94;118;1;0;108;0;1;0;0;86;0;38;0;18
079;Madrid;11;183;A;763;0;0;763;579;0;5;0;579;0;97;128;0;0;177;0;0;0;0;104;0;45;1;22
079;Madrid;11;183;B;858;0;0;858;639;0;0;0;639;1;92;161;0;0;172;0;0;0;0;117;0;66;1;29
079;Madrid;11;184;A;424;0;0;424;319;0;2;2;319;0;45;89;0;0;58;0;0;0;0;78;0;24;0;21
079;Madrid;11;184;B;484;0;0;484;363;0;3;1;363;2;57;98;0;0;66;1;1;1;0;86;0;25;0;22
079;Madrid;11;185;A;591;0;0;591;417;0;3;2;417;2;85;113;0;0;74;1;0;0;0;75;1;38;0;23
079;Madrid;11;185;B;545;0;0;545;402;0;1;2;402;2;70;107;0;0;76;0;0;0;0;91;1;35;1;16
079;Madrid;11;186;A;563;0;0;563;397;0;0;0;397;4;90;120;0;0;83;0;0;0;0;38;0;25;2;35
079;Madrid;11;186;B;608;0;0;608;407;0;1;1;407;1;90;122;0;0;93;1;0;1;0;42;1;24;0;30
079;Madrid;11;187;A;489;0;0;489;336;0;0;0;336;2;60;99;0;0;83;1;0;1;0;42;0;24;1;23
079;Madrid;11;187;B;540;0;0;540;374;0;2;5;374;2;76;101;0;0;80;0;0;0;0;34;0;40;3;31
079;Madrid;11;188;A;648;0;0;648;518;0;4;1;518;2;87;156;0;1;143;0;0;1;0;65;1;32;4;21
079;Madrid;11;188;B;625;0;0;625;494;0;2;2;494;3;68;133;0;0;167;0;0;0;0;61;2;32;2;22
079;Madrid;11;189;A;744;0;0;744;509;0;1;1;509;5;116;153;0;0;105;1;2;0;0;49;0;38;2;36
079;Madrid;11;189;B;808;0;0;808;543;0;1;5;543;5;121;170;1;0;89;0;1;1;0;60;1;43;2;43
079;Madrid;11;190;A;508;0;0;508;386;0;7;1;386;2;58;120;0;0;82;0;0;0;0;56;0;39;1;20
079;Madrid;11;190;B;528;0;0;528;411;0;3;1;411;1;76;108;0;0;107;1;0;3;0;47;0;31;1;32
079;Madrid;11;191;A;728;0;0;728;571;0;8;5;571;3;123;150;0;0;138;0;0;0;0;73;0;39;0;32
079;Madrid;11;191;B;763;0;0;763;580;0;1;4;580;3;108;136;0;0;150;0;0;1;0;74;0;67;2;34
079;Madrid;11;192;A;553;0;0;553;395;0;3;3;395;2;79;110;0;0;102;0;0;1;0;36;0;31;0;28
079;Madrid;11;192;B;510;0;0;510;370;0;1;3;370;1;97;97;0;0;78;0;1;0;0;44;1;27;0;20
079;Madrid;11;193;A;527;0;0;527;251;0;0;0;251;0;47;83;1;0;39;0;1;0;0;50;0;24;0;6
079;Madrid;11;193;B;492;0;0;492;227;0;2;0;227;2;54;68;0;0;40;0;0;0;0;35;0;15;0;11
079;Madrid;11;194;U;821;0;0;821;619;0;7;0;619;3;121;148;0;0;145;0;0;2;0;110;0;52;2;29
079;Madrid;11;195;U;882;0;0;882;617;0;4;5;617;7;140;177;1;1;118;0;0;1;0;97;0;35;2;29
079;Madrid;11;196;A;486;0;0;486;395;0;1;0;395;4;103;114;0;0;79;0;0;0;0;45;0;30;0;19
079;Madrid;11;196;B;492;0;0;492;398;0;0;2;398;2;86;99;0;0;99;0;0;1;0;65;1;22;1;20
079;Madrid;11;197;A;548;0;0;548;429;0;3;0;429;1;85;120;0;0;111;0;0;0;0;53;0;35;0;21
079;Madrid;11;197;B;497;0;0;497;379;0;3;0;379;3;70;102;0;0;112;0;0;0;0;52;0;25;1;11
079;Madrid;11;198;A;565;0;0;565;427;0;4;0;427;0;59;110;0;2;117;0;0;0;0;69;1;31;1;33
079;Madrid;11;198;B;631;0;0;631;479;0;0;5;479;4;107;127;0;0;118;0;1;0;0;68;0;31;0;18
079;Madrid;12;001;U;532;0;0;532;357;0;0;2;357;1;111;106;0;0;44;0;0;0;0;42;0;17;0;34
079;Madrid;12;002;U;649;0;0;649;451;0;1;2;451;1;122;155;0;0;49;0;1;1;0;59;1;29;0;30
079;Madrid;12;003;A;484;0;0;484;312;0;0;1;312;2;76;116;0;0;34;0;0;0;0;40;0;17;0;26
079;Madrid;12;003;B;505;0;0;505;298;0;1;0;298;1;54;108;1;0;53;0;1;0;0;45;0;8;1;25
079;Madrid;12;005;U;816;0;0;816;554;0;1;3;554;5;118;220;0;1;72;0;0;0;0;65;0;33;0;36
079;Madrid;12;006;U;618;0;0;618;412;0;1;7;412;6;92;138;0;0;47;0;0;1;0;66;0;22;0;32
079;Madrid;12;007;A;559;0;0;559;389;0;1;1;389;5;94;137;2;0;50;0;2;0;0;52;0;18;1;26
079;Madrid;12;007;B;559;0;0;559;357;0;2;0;357;5;91;129;0;0;44;0;1;0;0;43;0;15;2;25
079;Madrid;12;008;A;467;0;0;467;263;0;1;2;263;1;75;97;0;0;29;0;3;2;0;21;0;19;0;13
079;Madrid;12;008;B;466;0;0;466;255;0;2;0;255;0;60;96;0;0;27;0;0;0;1;28;0;16;1;24
079;Madrid;12;009;U;881;0;0;881;525;0;0;4;525;4;176;180;0;0;43;0;0;2;0;44;0;29;0;43
079;Madrid;12;010;U;723;0;0;723;480;0;5;0;480;5;200;149;1;0;47;0;0;0;0;21;0;20;0;32
079;Madrid;12;011;U;739;0;0;739;434;0;0;0;434;1;172;134;0;0;38;1;0;0;0;26;0;18;0;44
079;Madrid;12;012;U;792;0;0;792;490;0;4;4;490;0;182;178;0;0;50;0;0;0;0;34;0;18;0;20
079;Madrid;12;013;U;765;0;0;765;475;0;2;2;475;4;179;156;0;0;42;0;0;0;0;35;0;31;0;24
079;Madrid;12;014;U;849;0;0;849;477;0;1;4;477;8;153;163;0;0;60;0;1;0;0;37;0;15;1;34
079;Madrid;12;015;A;448;0;0;448;240;0;0;1;240;3;68;97;0;0;25;0;0;0;0;15;1;14;1;15
079;Madrid;12;015;B;460;0;0;460;261;0;0;1;261;1;97;94;0;0;22;0;1;0;0;15;0;15;0;15
079;Madrid;12;016;A;608;0;0;608;409;0;5;1;409;3;110;125;0;0;68;0;0;0;0;41;0;36;0;20
079;Madrid;12;016;B;612;0;0;612;405;0;3;0;405;2;97;124;0;0;92;0;0;0;0;46;0;24;0;17
079;Madrid;12;018;A;674;0;0;674;276;0;1;2;276;3;62;110;0;0;28;1;0;0;0;31;0;15;0;23
079;Madrid;12;018;B;709;0;0;709;336;0;0;0;336;6;76;123;0;0;34;0;0;0;0;32;0;33;0;32
079;Madrid;12;019;U;839;0;0;839;302;0;3;1;302;7;69;126;0;0;28;0;0;2;0;28;1;8;0;29
079;Madrid;12;020;A;451;0;0;451;225;0;0;0;225;1;43;103;0;0;40;0;0;0;0;18;2;5;0;13
079;Madrid;12;020;B;495;0;0;495;225;0;0;2;225;2;38;106;0;0;23;0;0;0;0;36;0;11;0;7
079;Madrid;12;022;A;525;0;0;525;250;0;1;0;250;1;45;96;0;0;35;1;0;0;0;47;1;13;0;10
079;Madrid;12;022;B;509;0;0;509;268;0;1;1;268;3;44;125;0;0;24;0;0;0;0;40;4;14;0;12
079;Madrid;12;023;A;529;0;0;529;266;0;2;0;266;2;79;108;0;0;22;1;1;0;0;24;0;13;0;14
079;Madrid;12;023;B;518;0;0;518;279;0;0;3;279;3;78;90;1;0;30;0;0;0;0;39;0;19;2;14
079;Madrid;12;024;A;698;0;0;698;412;0;2;5;412;6;61;133;0;0;79;1;1;0;0;58;0;43;2;21
079;Madrid;12;024;B;786;0;0;786;467;0;5;4;467;8;87;165;0;0;69;0;3;0;0;67;1;30;1;27
079;Madrid;12;027;A;556;0;0;556;357;0;0;4;357;2;81;115;0;0;66;3;0;0;0;45;0;24;0;17
079;Madrid;12;027;B;597;0;0;597;393;0;4;1;393;0;83;123;1;0;71;0;2;0;0;58;0;34;1;15
079;Madrid;12;028;U;624;0;0;624;381;0;3;1;381;1;67;155;0;0;47;0;0;1;0;59;0;22;0;25
079;Madrid;12;029;U;794;0;0;794;416;0;2;1;416;3;69;162;0;0;54;0;2;0;1;64;0;18;1;39
079;Madrid;12;030;U;815;0;0;815;395;0;2;3;395;0;68;141;0;0;52;0;1;1;0;75;0;27;2;23
079;Madrid;12;031;U;519;0;0;519;304;0;1;3;304;4;48;119;0;1;37;0;0;0;0;65;1;10;2;13
079;Madrid;12;032;A;563;0;0;563;348;0;2;0;348;2;69;120;0;1;44;0;0;1;1;51;1;28;0;28
079;Madrid;12;032;B;679;0;0;679;451;0;0;5;451;4;84;127;2;0;90;0;0;1;0;90;0;20;0;28
079;Madrid;12;032;C;673;0;0;673;413;0;8;1;413;8;75;127;0;0;62;1;0;3;0;67;0;35;0;26
079;Madrid;12;033;U;862;0;0;862;498;0;4;0;498;1;95;160;1;0;73;0;0;0;0;84;0;47;0;33
079;Madrid;12;034;A;721;0;0;721;386;0;1;4;386;5;85;133;0;0;62;0;0;1;0;36;0;25;0;34
079;Madrid;12;034;B;754;0;0;754;407;0;1;2;407;10;79;159;0;0;47;0;0;0;2;51;0;26;0;30
079;Madrid;12;037;A;530;0;0;530;272;0;0;2;272;2;53;118;0;0;37;0;0;0;0;25;0;10;0;25
079;Madrid;12;037;B;490;0;0;490;250;0;0;1;250;1;46;93;0;0;33;0;0;0;1;26;0;14;0;35
079;Madrid;12;039;U;715;0;0;715;383;0;0;2;383;2;68;155;1;0;53;0;1;1;0;63;0;14;0;23
079;Madrid;12;041;A;508;0;0;508;266;0;3;0;266;1;55;107;0;0;30;1;0;1;0;31;1;16;0;20
079;Madrid;12;041;B;535;0;0;535;275;0;0;0;275;3;42;123;0;0;29;1;0;0;0;50;1;9;0;17
079;Madrid;12;042;U;695;0;0;695;310;0;1;1;310;1;70;112;0;0;30;0;0;0;0;59;0;17;0;19
079;Madrid;12;043;U;890;0;0;890;511;0;0;1;511;5;78;173;0;0;80;2;1;2;0;111;0;30;1;27
079;Madrid;12;044;A;481;0;0;481;261;0;4;1;261;3;34;94;0;0;48;0;0;0;0;53;17;0;0;7
079;Madrid;12;044;B;444;0;0;444;229;0;4;0;229;0;45;82;1;0;30;0;0;0;0;44;0;15;0;8
079;Madrid;12;045;A;456;0;0;456;211;0;0;0;211;0;35;73;0;0;35;0;0;0;0;43;0;17;0;8
079;Madrid;12;045;B;457;0;0;457;214;0;0;1;214;1;24;78;0;0;36;1;0;0;0;45;1;15;0;12
079;Madrid;12;046;A;458;0;0;458;236;0;0;2;236;5;44;67;0;0;33;1;1;0;0;39;0;21;1;22
079;Madrid;12;046;B;476;0;0;476;213;0;0;2;213;2;40;82;0;0;22;0;1;0;0;38;0;13;1;12
079;Madrid;12;047;U;554;0;0;554;288;0;0;3;288;1;39;103;0;0;42;0;0;0;0;58;0;24;0;18
079;Madrid;12;048;A;451;0;0;451;219;0;0;0;219;1;44;68;1;0;37;0;0;0;0;32;0;22;0;14
079;Madrid;12;048;B;453;0;0;453;214;0;1;1;214;4;47;59;1;0;34;0;0;0;0;41;1;14;0;11
079;Madrid;12;049;A;528;0;0;528;291;0;3;0;291;4;59;84;0;0;46;0;1;0;1;58;2;13;1;19
079;Madrid;12;049;B;520;0;0;520;263;0;0;1;263;4;52;81;0;0;35;0;0;0;0;58;0;13;0;19
079;Madrid;12;050;U;856;0;0;856;471;0;1;1;471;6;77;151;0;1;63;0;0;0;0;115;1;26;1;28
079;Madrid;12;051;U;877;0;0;877;472;0;3;1;472;6;115;146;0;0;55;0;0;2;0;82;1;31;0;30
079;Madrid;12;052;U;899;0;0;899;525;0;8;4;525;0;82;168;0;0;111;0;0;1;0;91;1;37;0;22
079;Madrid;12;053;A;860;0;0;860;618;0;5;2;618;2;115;149;0;0;118;0;0;1;0;158;0;46;0;22
079;Madrid;12;053;B;781;0;0;781;572;0;4;3;572;1;80;152;1;0;103;0;0;1;0;162;0;36;2;27
079;Madrid;12;054;A;520;0;0;520;365;0;1;3;365;1;76;88;0;0;59;1;1;0;0;99;1;27;0;8
079;Madrid;12;054;B;512;0;0;512;346;0;1;2;346;0;51;86;0;0;53;0;0;0;0;102;0;34;1;16
079;Madrid;12;055;A;550;0;0;550;339;0;2;0;339;2;74;89;0;0;58;0;0;0;0;53;0;28;0;33
079;Madrid;12;055;B;572;0;0;572;307;0;0;2;307;0;54;99;0;0;31;0;1;0;1;57;0;30;1;31
079;Madrid;12;056;A;454;0;0;454;229;0;0;0;229;3;43;67;0;0;35;0;2;2;1;49;0;11;0;16
079;Madrid;12;056;B;495;0;0;495;259;0;0;1;259;4;56;73;0;0;34;0;1;1;0;51;0;20;1;17
079;Madrid;12;057;U;728;0;0;728;388;0;2;2;388;7;72;108;0;0;60;0;1;0;1;87;1;31;1;15
079;Madrid;12;059;A;618;0;0;618;423;0;2;2;423;1;68;117;0;0;74;0;0;0;0;107;0;30;3;19
079;Madrid;12;059;B;641;0;0;641;391;0;1;1;391;3;81;116;0;0;37;0;0;0;0;101;0;32;1;18
079;Madrid;12;061;A;733;0;0;733;495;0;0;0;495;6;81;155;0;0;75;1;0;0;0;119;1;32;1;24
079;Madrid;12;061;B;838;0;0;838;523;0;2;4;523;2;95;151;0;0;89;1;2;0;0;103;0;43;0;31
079;Madrid;12;062;A;497;0;0;497;321;0;0;0;321;7;79;96;0;0;43;1;0;0;0;56;0;9;0;30
079;Madrid;12;062;B;458;0;0;458;295;0;0;0;295;5;65;95;0;0;52;0;1;0;0;41;1;14;1;20
079;Madrid;12;064;A;456;0;0;456;293;0;2;0;293;2;64;103;0;1;39;0;0;0;2;40;1;16;0;23
079;Madrid;12;064;B;457;0;0;457;299;0;1;1;299;4;75;102;0;0;39;0;0;1;2;35;0;12;0;27
079;Madrid;12;065;U;679;0;0;679;390;0;2;0;390;0;82;150;1;0;54;1;0;0;0;65;13;0;0;22
079;Madrid;12;066;U;732;0;0;732;328;0;0;4;328;1;59;111;0;0;36;1;0;0;0;66;0;21;1;28
079;Madrid;12;067;A;500;0;0;500;237;0;0;1;237;4;47;71;0;0;28;0;1;2;0;35;0;20;1;27
079;Madrid;12;067;B;524;0;0;524;248;0;3;0;248;2;44;91;0;0;33;0;1;0;0;41;0;17;0;16
079;Madrid;12;069;U;769;0;0;769;442;0;3;4;442;4;65;142;0;0;65;1;1;0;2;98;0;29;1;27
079;Madrid;12;070;U;846;0;0;846;595;0;0;4;595;4;96;188;0;0;90;0;1;1;0;123;0;51;0;37
079;Madrid;12;071;A;615;0;0;615;360;0;0;3;360;2;67;122;0;0;44;0;0;0;2;70;0;20;0;30
079;Madrid;12;071;B;558;0;0;558;327;0;1;2;327;5;74;103;0;0;42;0;0;0;1;57;0;15;0;27
079;Madrid;12;073;U;606;0;0;606;288;0;1;3;288;4;52;106;0;0;35;0;0;0;0;50;0;13;0;24
079;Madrid;12;074;U;552;0;0;552;318;0;4;1;318;3;63;114;0;0;30;0;0;0;0;52;1;23;0;27
079;Madrid;12;075;A;501;0;0;501;271;0;1;3;271;3;64;86;0;0;40;0;1;0;0;37;0;19;0;17
079;Madrid;12;075;B;492;0;0;492;278;0;2;1;278;4;55;95;0;0;41;0;0;0;0;39;0;22;0;19
079;Madrid;12;077;A;536;0;0;536;305;0;0;1;305;1;70;112;0;1;41;0;0;0;0;26;1;21;1;30
079;Madrid;12;077;B;609;0;0;609;369;0;5;1;369;2;75;118;0;0;47;0;0;0;2;58;0;22;1;38
079;Madrid;12;078;A;429;0;0;429;243;0;5;0;243;1;39;67;0;0;35;0;0;0;0;59;1;13;0;23
079;Madrid;12;078;B;474;0;0;474;267;0;1;0;267;1;59;72;0;0;48;0;0;1;1;57;0;9;0;18
079;Madrid;12;079;U;716;0;0;716;414;0;4;2;414;5;68;148;2;0;55;1;0;0;0;63;0;34;0;32
079;Madrid;12;080;A;429;0;0;429;240;0;3;0;240;1;30;77;2;0;38;0;2;0;0;55;0;11;0;21
079;Madrid;12;080;B;461;0;0;461;248;0;0;3;248;2;39;84;0;0;29;0;1;0;1;53;0;13;0;23
079;Madrid;12;081;U;861;0;0;861;479;0;3;1;479;6;94;160;0;0;62;0;1;1;0;85;0;27;1;38
079;Madrid;12;082;U;584;0;0;584;295;0;0;2;295;2;39;117;1;0;42;0;2;0;0;56;0;14;0;20
079;Madrid;12;083;U;759;0;0;759;405;0;1;3;405;8;63;144;0;0;42;0;0;0;0;89;0;33;0;22
079;Madrid;12;084;U;705;0;0;705;387;0;0;0;387;4;95;126;0;0;51;0;0;0;0;72;0;21;1;17
079;Madrid;12;086;U;840;0;0;840;407;0;0;1;407;1;92;161;0;1;57;0;0;1;0;50;0;33;0;10
079;Madrid;12;087;A;609;0;0;609;267;0;0;1;267;0;51;114;1;1;29;0;0;2;0;39;0;11;0;18
079;Madrid;12;087;B;590;0;0;590;287;0;0;2;287;2;54;139;0;0;21;0;0;0;0;30;0;17;0;22
079;Madrid;12;088;A;466;0;0;466;235;0;0;1;235;2;48;66;0;0;20;0;1;0;1;51;0;26;0;19
079;Madrid;12;088;B;512;0;0;512;234;0;0;1;234;2;54;56;2;0;34;0;0;0;0;41;0;21;0;23
079;Madrid;12;089;U;660;0;0;660;345;0;5;2;345;1;44;106;1;0;57;0;3;0;0;76;1;13;0;36
079;Madrid;12;090;U;721;0;0;721;348;0;0;0;348;1;65;109;0;0;46;0;0;1;0;71;0;32;0;23
079;Madrid;12;091;A;577;0;0;577;299;0;2;1;299;4;37;111;0;0;40;0;0;0;0;64;0;27;0;13
079;Madrid;12;091;B;543;0;0;543;269;0;0;0;269;2;47;107;0;0;41;0;1;0;0;47;0;14;0;10
079;Madrid;12;092;U;812;0;0;812;431;0;1;0;431;0;65;172;0;0;53;0;2;1;0;94;2;17;2;22
079;Madrid;12;093;A;525;0;0;525;284;0;0;0;284;2;51;100;0;0;47;0;1;0;0;45;0;23;0;15
079;Madrid;12;093;B;533;0;0;533;300;0;0;5;300;2;53;115;0;0;36;1;0;0;0;47;0;24;0;17
079;Madrid;12;094;A;519;0;0;519;290;0;0;2;290;2;48;87;0;0;38;0;1;0;0;67;0;21;0;24
079;Madrid;12;094;B;560;0;0;560;291;0;0;1;291;0;47;105;0;0;38;2;1;2;0;52;0;26;1;16
079;Madrid;12;096;U;687;0;0;687;331;0;3;1;331;2;47;112;0;1;34;0;2;0;0;77;1;24;0;27
079;Madrid;12;097;U;611;0;0;611;327;0;3;1;327;2;55;95;0;0;45;0;2;0;0;86;0;29;0;9
079;Madrid;12;098;A;798;0;0;798;612;0;0;1;612;4;171;191;0;0;96;0;0;0;0;61;1;35;0;52
079;Madrid;12;098;B;728;0;0;728;559;0;0;1;559;2;157;206;0;0;89;0;0;0;0;37;1;27;0;39
079;Madrid;12;099;A;450;0;0;450;233;0;0;2;233;0;52;79;0;0;34;0;0;0;0;27;0;20;0;19
079;Madrid;12;099;B;495;0;0;495;245;0;1;3;245;0;46;107;0;0;28;0;0;0;0;20;1;15;1;23
079;Madrid;12;100;A;579;0;0;579;320;0;0;1;320;1;65;115;0;0;36;0;3;2;0;51;1;28;0;17
079;Madrid;12;100;B;568;0;0;568;327;0;0;2;327;0;82;109;0;0;34;0;0;0;0;46;0;35;0;19
