cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_nulos;votos_blancos;votos_total;P.P.;P.S.O.E.;ESPAÑA 2000;AES;PODEMOS;ULEG;PCAS-TC;C`s;UPyD;P-LIB;LA COALICIÓN NACIONAL;IUCM - LV;SAIn;PH;P.C.P.E.;FE de las JONS;PACMA;RECORTES CERO;VOX
132;San Martín de la Vega;1;005;B;640;3;0;643;451;3;7;9;454;148;195;0;0;32;0;0;28;4;0;0;13;0;0;3;4;7;0;4
132;San Martín de la Vega;1;006;A;605;0;0;605;365;4;6;6;369;97;125;0;0;66;0;1;29;8;0;0;19;0;0;0;1;10;0;1
132;San Martín de la Vega;1;006;B;709;0;0;709;423;4;8;6;427;103;132;1;0;104;1;0;39;6;0;0;16;0;0;0;1;9;1;0
132;San Martín de la Vega;1;006;C;666;0;0;666;405;1;3;6;406;111;136;0;0;89;0;1;39;7;0;0;7;0;0;1;1;3;2;0
132;San Martín de la Vega;1;007;A;972;4;0;976;645;4;8;14;649;134;167;1;0;145;1;0;115;24;0;2;20;0;0;3;2;11;1;1
132;San Martín de la Vega;1;007;B;908;9;0;917;613;3;11;7;616;115;181;1;1;152;1;0;98;10;0;0;26;0;0;1;1;9;1;1
132;San Martín de la Vega;1;008;A;729;6;0;735;426;4;5;4;430;100;119;1;0;104;2;6;47;17;1;0;7;0;0;3;1;9;2;2
132;San Martín de la Vega;1;008;B;788;0;0;788;488;4;4;1;492;112;132;2;1;143;1;2;45;13;0;0;17;0;0;0;4;11;2;2
133;San Martín de Valdeiglesias;1;001;A;642;0;0;642;425;3;15;4;428;157;149;0;0;55;0;0;24;2;1;1;11;0;0;1;1;5;0;2
133;San Martín de Valdeiglesias;1;001;B;625;0;0;625;412;1;9;5;413;159;124;0;0;63;1;0;30;1;0;1;10;1;0;2;2;1;0;4
133;San Martín de Valdeiglesias;1;002;A;553;0;0;553;374;4;5;2;378;165;129;0;1;35;0;0;23;2;0;0;11;0;0;0;0;4;0;1
133;San Martín de Valdeiglesias;1;002;B;697;0;0;697;495;3;14;7;498;196;174;0;0;54;0;1;31;0;0;0;17;2;0;0;0;1;0;1
133;San Martín de Valdeiglesias;1;002;C;721;0;0;721;491;3;16;6;494;211;140;0;1;58;1;0;29;1;0;1;19;0;1;1;0;4;0;5
133;San Martín de Valdeiglesias;1;003;A;886;0;0;886;547;4;13;8;551;202;216;0;0;53;0;1;27;3;0;0;17;1;0;0;0;5;1;4
133;San Martín de Valdeiglesias;1;003;B;971;0;0;971;578;4;16;7;582;211;232;0;0;63;1;0;31;2;1;0;11;0;0;0;0;2;1;4
133;San Martín de Valdeiglesias;1;004;U;942;0;0;942;663;4;20;12;667;242;252;0;0;58;0;0;41;2;0;2;14;2;2;4;2;6;2;6
134;San Sebastián de los Reyes;1;001;U;688;0;0;688;386;3;4;2;389;91;111;5;2;99;0;0;42;7;0;0;21;0;0;0;1;2;0;2
134;San Sebastián de los Reyes;1;002;U;715;0;0;715;387;3;12;4;390;95;127;3;2;80;0;0;29;4;0;0;23;0;0;0;1;9;0;1
134;San Sebastián de los Reyes;1;003;U;910;0;0;910;540;2;8;8;542;124;183;0;0;112;0;1;53;8;0;0;37;0;0;0;0;4;0;4
134;San Sebastián de los Reyes;1;004;A;726;0;0;726;445;1;9;8;446;90;151;1;2;103;0;0;43;10;0;0;22;0;0;1;0;2;1;3
134;San Sebastián de los Reyes;1;004;B;700;0;0;700;411;2;3;10;413;98;120;0;2;95;0;1;44;6;2;0;24;0;0;0;1;3;1;3
134;San Sebastián de los Reyes;1;005;A;632;0;0;632;375;3;3;5;378;112;114;1;0;82;0;0;32;5;2;1;12;0;0;0;1;6;0;2
134;San Sebastián de los Reyes;1;005;B;674;0;0;674;409;3;3;7;412;103;134;0;0;79;0;0;48;5;2;0;18;0;0;2;0;9;0;2
134;San Sebastián de los Reyes;1;006;A;532;0;0;532;314;1;1;2;315;84;96;1;0;78;0;1;29;1;0;0;16;0;0;1;1;2;0;2
134;San Sebastián de los Reyes;1;006;B;598;0;0;598;374;2;8;2;376;106;102;3;0;73;0;0;44;3;2;0;17;1;1;2;2;7;3;0
134;San Sebastián de los Reyes;1;007;U;638;0;0;638;371;2;2;2;373;115;105;0;2;71;0;0;37;10;0;1;21;0;1;0;1;4;0;1
134;San Sebastián de los Reyes;1;008;U;980;0;0;980;589;2;5;4;591;223;139;2;0;113;0;0;61;16;0;0;16;0;1;0;0;6;1;4
134;San Sebastián de los Reyes;1;009;A;545;0;0;545;327;2;5;4;329;99;104;0;0;74;0;0;15;6;1;1;11;0;0;1;1;5;0;2
134;San Sebastián de los Reyes;1;009;B;519;0;0;519;300;3;4;6;303;92;87;0;0;61;0;0;23;4;1;0;19;0;1;0;1;3;0;1
134;San Sebastián de los Reyes;1;010;U;571;0;0;571;319;2;0;1;321;84;127;0;2;56;0;0;29;3;1;0;14;0;0;0;1;3;0;0
134;San Sebastián de los Reyes;1;011;U;799;0;0;799;475;2;5;6;477;133;154;2;0;89;0;1;51;8;0;0;14;0;2;0;1;6;0;5
134;San Sebastián de los Reyes;1;012;A;777;0;0;777;453;1;7;2;454;145;142;1;0;77;0;1;45;8;0;0;22;0;0;0;0;2;0;2
134;San Sebastián de los Reyes;1;012;B;800;0;0;800;500;0;6;6;500;124;167;0;0;97;0;0;57;9;0;0;21;0;1;2;1;4;0;5
134;San Sebastián de los Reyes;1;014;A;590;0;0;590;382;2;5;7;384;92;120;0;0;92;0;1;34;4;1;0;18;0;0;2;2;5;1;0
134;San Sebastián de los Reyes;1;014;B;588;0;0;588;338;0;2;8;338;87;103;0;0;72;0;1;35;7;1;0;12;0;0;1;3;5;1;0
134;San Sebastián de los Reyes;1;015;A;537;0;0;537;341;1;5;4;342;100;106;0;2;58;0;0;25;8;1;0;24;1;0;0;0;6;2;0
134;San Sebastián de los Reyes;1;015;B;584;0;0;584;361;3;2;5;364;101;144;0;0;52;0;0;29;7;0;0;13;2;0;1;1;2;5;0
134;San Sebastián de los Reyes;1;017;U;859;0;0;859;453;3;7;5;456;117;141;1;0;99;0;0;56;5;0;1;18;0;0;0;0;3;1;2
134;San Sebastián de los Reyes;1;018;A;830;0;0;830;513;3;6;4;516;135;142;0;0;109;0;2;63;10;0;0;35;0;1;2;2;3;2;0
134;San Sebastián de los Reyes;1;018;B;715;0;0;715;435;2;12;4;437;107;111;4;0;90;0;0;46;21;0;2;24;0;2;4;1;4;1;4
134;San Sebastián de los Reyes;1;019;A;766;0;0;766;508;2;3;4;510;129;166;0;0;109;0;0;51;13;1;0;22;0;1;0;3;6;0;2
134;San Sebastián de los Reyes;1;019;B;806;0;0;806;495;1;10;4;496;130;172;2;1;80;0;1;45;11;1;0;23;0;2;0;2;9;0;3
134;San Sebastián de los Reyes;1;020;U;779;0;0;779;471;3;4;4;474;121;144;2;0;99;0;0;47;7;0;0;32;1;0;2;3;4;1;3
134;San Sebastián de los Reyes;1;021;U;858;0;0;858;522;3;3;3;525;114;164;2;1;132;0;0;51;13;0;1;23;0;1;4;6;4;0;3
134;San Sebastián de los Reyes;1;022;U;541;0;0;541;281;3;3;2;284;73;84;0;3;59;0;0;21;3;0;0;20;0;1;1;4;8;1;1
134;San Sebastián de los Reyes;1;023;U;528;0;0;528;333;2;4;3;335;81;124;0;0;63;1;2;17;9;0;1;22;0;1;0;0;4;2;1
134;San Sebastián de los Reyes;1;024;U;785;0;0;785;454;2;4;4;456;96;152;2;1;109;0;1;41;5;0;0;31;0;1;1;1;7;0;0
134;San Sebastián de los Reyes;1;025;A;679;0;0;679;404;2;8;2;406;90;132;1;0;81;0;0;43;12;0;0;27;0;0;1;2;4;1;2
134;San Sebastián de los Reyes;1;025;B;603;0;0;603;382;3;8;3;385;78;131;0;0;78;0;0;45;4;0;1;29;0;3;1;1;3;0;0
134;San Sebastián de los Reyes;1;026;A;485;0;0;485;336;1;6;6;337;74;108;0;0;71;0;0;41;6;1;0;17;0;0;1;1;5;0;0
134;San Sebastián de los Reyes;1;026;B;542;0;0;542;385;1;2;2;386;100;120;0;2;81;0;0;45;6;0;1;18;0;2;0;1;3;1;2
134;San Sebastián de los Reyes;1;027;A;937;0;0;937;610;2;7;8;612;195;169;0;0;104;0;0;74;6;1;2;30;1;0;0;0;7;2;6
134;San Sebastián de los Reyes;1;027;B;840;0;0;840;541;1;11;5;542;151;169;0;0;102;1;0;53;7;0;0;29;0;0;0;2;9;0;3
134;San Sebastián de los Reyes;1;028;A;516;0;0;516;322;2;2;5;324;79;98;0;0;77;0;0;33;8;0;0;13;0;0;0;4;3;2;0
134;San Sebastián de los Reyes;1;028;B;531;0;0;531;319;3;6;8;322;69;99;1;0;81;0;0;27;7;0;0;17;0;2;0;0;4;0;1
134;San Sebastián de los Reyes;1;029;A;726;0;0;726;480;3;4;5;483;139;145;0;0;104;0;1;43;11;0;0;24;0;1;0;0;5;1;0
134;San Sebastián de los Reyes;1;029;B;670;1;0;671;442;3;7;4;445;127;128;0;0;90;0;0;45;10;0;0;26;0;2;0;0;4;1;1
134;San Sebastián de los Reyes;1;030;U;951;0;0;951;743;2;7;4;745;137;201;0;0;223;0;0;53;13;0;0;94;0;1;1;0;6;1;4
134;San Sebastián de los Reyes;1;031;A;655;0;0;655;447;3;8;7;450;137;110;1;5;83;0;0;50;12;1;0;20;0;0;1;0;9;2;4
134;San Sebastián de los Reyes;1;031;B;668;0;0;668;470;3;4;3;473;134;126;0;1;105;0;0;62;17;0;0;15;0;0;0;1;3;0;2
134;San Sebastián de los Reyes;1;032;A;597;0;0;597;439;1;3;5;440;274;38;1;1;12;0;0;69;12;0;1;0;0;0;0;0;2;0;22
134;San Sebastián de los Reyes;1;032;B;572;0;0;572;424;0;5;5;424;272;40;0;2;13;0;0;64;4;0;0;4;0;1;0;0;2;0;12
134;San Sebastián de los Reyes;1;033;A;926;0;0;926;637;1;3;11;638;388;70;1;0;29;0;0;113;7;0;0;7;0;1;0;1;2;0;5
134;San Sebastián de los Reyes;1;033;B;866;2;0;868;575;1;3;3;576;369;54;0;0;24;0;0;99;6;0;1;2;0;1;1;0;2;0;11
134;San Sebastián de los Reyes;1;034;U;746;0;0;746;551;2;5;9;553;175;123;0;0;109;3;0;70;18;1;0;29;0;1;1;0;3;1;5
134;San Sebastián de los Reyes;1;035;A;929;0;0;929;692;3;7;9;695;210;194;0;1;122;0;1;87;14;0;0;34;0;0;0;1;11;0;4
134;San Sebastián de los Reyes;1;035;B;927;0;0;927;676;3;7;5;679;223;175;1;1;109;0;2;86;23;0;0;32;0;0;1;0;6;0;8
134;San Sebastián de los Reyes;1;036;A;516;0;0;516;368;3;5;3;371;95;71;1;2;99;0;4;41;11;0;1;25;0;0;1;1;5;0;6
134;San Sebastián de los Reyes;1;036;B;591;0;0;591;431;2;0;6;433;85;127;1;0;116;0;0;47;11;0;0;28;0;1;1;0;3;0;7
134;San Sebastián de los Reyes;1;037;A;541;0;0;541;361;3;2;8;364;74;106;0;0;89;0;0;47;8;0;1;20;0;0;2;1;4;1;1
134;San Sebastián de los Reyes;1;037;B;538;0;0;538;397;2;5;2;399;101;119;0;0;90;0;0;49;3;1;0;22;0;0;0;0;3;1;3
134;San Sebastián de los Reyes;1;038;A;689;0;0;689;510;3;12;11;513;155;113;0;0;88;0;0;84;20;0;1;17;0;1;0;0;6;1;4
134;San Sebastián de los Reyes;1;038;B;716;0;0;716;528;3;6;3;531;140;157;1;0;85;0;0;94;19;0;0;18;0;2;0;0;5;0;1
134;San Sebastián de los Reyes;1;039;A;720;0;0;720;530;2;6;9;532;126;139;3;2;111;0;0;71;18;1;1;28;0;1;0;0;6;1;9
134;San Sebastián de los Reyes;1;039;B;754;0;0;754;522;2;9;8;524;129;124;1;0;119;0;0;81;10;1;1;29;0;2;0;0;3;1;6
134;San Sebastián de los Reyes;1;040;U;897;0;0;897;724;3;5;4;727;127;196;0;0;234;0;0;34;16;0;0;102;0;1;0;0;5;1;2
134;San Sebastián de los Reyes;1;041;A;713;0;0;713;492;2;4;3;494;134;138;0;1;122;0;0;57;10;0;0;19;1;0;0;0;3;0;2
134;San Sebastián de los Reyes;1;041;B;729;0;0;729;503;1;8;12;504;115;124;0;0;111;0;0;75;25;0;0;23;0;0;0;1;7;0;3
134;San Sebastián de los Reyes;1;042;A;701;0;0;701;441;3;5;4;444;111;107;0;0;112;0;0;72;13;0;0;12;0;0;0;0;4;0;4
134;San Sebastián de los Reyes;1;042;B;632;0;0;632;364;3;4;3;367;86;98;0;0;79;0;0;64;8;0;0;13;1;0;0;1;5;2;3
134;San Sebastián de los Reyes;1;043;A;787;0;0;787;533;1;2;10;534;299;45;0;0;25;0;1;115;6;1;1;10;0;0;0;0;8;0;11
134;San Sebastián de los Reyes;1;043;B;847;0;0;847;601;2;2;5;603;337;54;1;0;48;0;0;125;9;2;0;10;0;0;1;0;1;0;8
134;San Sebastián de los Reyes;1;044;A;596;0;0;596;417;3;1;6;420;110;80;0;1;89;0;0;88;12;0;0;22;0;1;0;0;7;1;2
134;San Sebastián de los Reyes;1;044;B;746;0;0;746;534;3;3;4;537;168;105;1;0;106;0;0;99;19;0;1;19;1;0;0;1;5;0;5
134;San Sebastián de los Reyes;1;044;C;681;0;0;681;480;3;6;4;483;118;111;1;3;94;0;0;101;17;1;0;19;1;0;0;1;5;0;1
134;San Sebastián de los Reyes;1;045;A;601;0;0;601;399;3;1;7;402;103;90;0;1;88;0;1;77;7;0;0;17;0;2;0;0;6;2;0
134;San Sebastián de los Reyes;1;045;B;777;0;0;777;544;3;6;8;547;125;126;2;0;110;0;1;112;13;0;1;30;0;0;3;2;3;1;4
134;San Sebastián de los Reyes;1;045;C;697;0;0;697;467;3;5;5;470;141;98;0;0;83;0;1;89;6;0;0;35;0;0;0;1;4;1;1
134;San Sebastián de los Reyes;1;046;A;511;0;0;511;368;3;3;3;371;77;85;1;0;87;0;0;72;10;0;0;16;0;2;0;2;9;2;2
134;San Sebastián de los Reyes;1;046;B;506;0;0;506;362;2;4;3;364;72;80;2;0;99;0;1;70;9;0;0;15;0;0;1;1;2;1;4
134;San Sebastián de los Reyes;1;047;A;686;0;0;686;448;1;5;7;449;196;67;0;1;61;0;0;80;6;4;0;10;0;0;0;0;4;1;7
134;San Sebastián de los Reyes;1;047;B;739;0;0;739;442;1;6;4;443;196;64;1;1;58;0;0;82;13;0;0;9;0;1;0;0;5;0;3
134;San Sebastián de los Reyes;1;048;A;620;0;0;620;461;2;1;11;463;122;128;1;0;89;0;0;74;9;0;0;24;0;0;0;0;2;0;2
134;San Sebastián de los Reyes;1;048;B;691;0;0;691;522;3;3;7;525;131;122;1;0;102;0;0;115;12;0;0;22;0;1;0;2;4;0;3
134;San Sebastián de los Reyes;1;049;U;991;0;0;991;687;1;8;17;688;130;215;0;0;170;1;1;83;12;0;0;34;0;3;2;1;5;2;4
134;San Sebastián de los Reyes;1;050;A;745;0;0;745;539;2;7;9;541;112;122;1;0;126;0;0;113;13;1;0;22;0;0;0;3;5;2;5
134;San Sebastián de los Reyes;1;050;B;749;0;0;749;544;2;12;12;546;75;120;1;2;146;0;0;116;16;2;1;31;0;0;0;0;3;2;7
134;San Sebastián de los Reyes;1;051;A;542;0;0;542;329;2;2;5;331;126;55;0;1;43;0;0;78;5;1;0;5;0;1;0;1;1;0;7
134;San Sebastián de los Reyes;1;051;B;539;0;0;539;315;1;1;4;316;117;64;0;0;35;0;1;78;4;0;0;3;0;0;0;0;5;0;4
134;San Sebastián de los Reyes;1;052;A;626;0;0;626;437;1;3;8;438;160;97;0;2;73;0;1;61;10;0;0;16;0;0;0;0;3;0;4
134;San Sebastián de los Reyes;1;052;B;610;0;0;610;445;2;4;6;447;135;82;2;1;94;0;0;79;18;0;0;16;0;0;0;0;6;0;4
134;San Sebastián de los Reyes;1;053;U;997;0;0;997;717;2;6;12;719;132;151;1;0;192;0;4;130;25;2;1;41;0;2;0;2;11;3;4
135;Santa María de la Alameda;1;001;U;983;0;0;983;735;0;13;7;735;325;165;0;1;142;0;0;43;6;0;2;21;0;0;0;0;6;0;4
136;Santorcaz;1;001;U;644;0;0;644;531;0;12;13;531;228;124;8;0;63;0;0;43;4;0;0;28;0;0;0;2;3;0;3
140;Serranillos del Valle;1;001;A;526;0;0;526;376;1;8;2;377;141;71;1;1;55;0;0;63;10;0;0;12;0;0;2;1;6;0;4
140;Serranillos del Valle;1;001;B;556;0;0;556;435;1;7;6;436;158;102;1;0;67;0;0;55;5;0;0;18;1;0;1;1;11;0;3
140;Serranillos del Valle;1;002;U;731;0;0;731;465;2;5;6;467;220;79;1;0;66;0;1;56;3;0;0;17;0;0;0;0;10;0;3
140;Serranillos del Valle;1;003;A;586;0;0;586;438;2;6;3;440;147;109;0;0;83;0;0;51;6;0;1;16;0;0;1;6;7;1;3
140;Serranillos del Valle;1;003;B;584;0;0;584;397;1;0;2;398;151;84;5;0;71;0;1;48;8;1;1;14;0;1;0;3;6;2;0
141;Sevilla la Nueva;1;001;A;883;0;0;883;610;0;15;8;610;220;97;0;0;108;1;1;108;14;0;0;26;0;1;0;2;6;0;3
141;Sevilla la Nueva;1;001;B;819;0;0;819;570;4;9;2;574;227;89;2;0;87;0;1;95;16;2;0;28;0;0;0;1;11;0;4
141;Sevilla la Nueva;1;002;A;662;0;0;662;465;2;4;8;467;182;85;1;0;82;0;0;66;6;0;0;24;0;1;1;0;3;1;3
141;Sevilla la Nueva;1;002;B;662;0;0;662;467;2;7;6;469;164;79;2;0;89;0;0;89;10;0;0;12;0;0;0;3;5;1;2
141;Sevilla la Nueva;1;003;A;594;0;0;594;395;1;8;7;396;121;66;2;0;81;1;0;80;7;2;1;10;0;0;0;2;4;1;3
141;Sevilla la Nueva;1;003;B;709;0;0;709;462;2;4;11;464;149;86;1;0;94;0;0;85;8;1;0;13;0;0;0;3;5;2;2
141;Sevilla la Nueva;1;003;C;685;0;0;685;444;4;5;9;448;151;69;1;0;76;0;0;103;7;0;0;19;0;0;0;0;3;1;4
141;Sevilla la Nueva;1;004;U;774;0;0;774;512;1;3;8;513;233;75;0;0;85;1;0;64;10;0;1;22;0;0;0;1;4;0;6
143;Somosierra;1;001;U;67;0;0;67;62;0;2;0;62;35;15;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0
144;Soto del Real;1;001;A;959;0;0;959;669;2;10;5;671;252;159;1;1;110;0;0;86;7;2;3;17;0;0;1;2;0;0;15
144;Soto del Real;1;001;B;883;0;0;883;635;3;14;6;638;275;129;2;0;94;0;1;80;12;0;1;7;1;0;0;0;4;0;12
144;Soto del Real;1;002;A;523;0;0;523;380;2;5;6;382;124;94;0;0;67;0;1;57;7;0;0;7;0;0;0;4;2;0;8
144;Soto del Real;1;002;B;573;0;0;573;422;2;2;6;424;165;112;0;0;66;0;0;44;5;0;0;14;0;0;0;0;5;1;4
144;Soto del Real;1;003;A;728;0;0;728;548;2;8;7;550;213;134;1;0;78;1;1;64;9;0;0;12;0;0;1;0;4;0;17
144;Soto del Real;1;003;B;821;0;0;821;641;2;8;4;643;239;165;1;1;89;0;0;93;8;0;0;13;0;0;0;0;6;1;15
144;Soto del Real;1;004;A;685;0;0;685;499;2;5;2;501;241;107;0;2;67;0;0;52;5;1;0;7;0;0;0;0;3;0;9
144;Soto del Real;1;004;B;752;0;0;752;565;4;4;5;569;246;111;0;0;80;0;1;69;6;0;1;20;0;0;2;1;7;0;16
145;Talamanca de Jarama;1;001;A;547;0;0;547;392;2;0;8;394;116;101;0;1;80;0;0;49;10;0;1;18;0;0;1;0;3;0;6
145;Talamanca de Jarama;1;001;B;509;0;0;509;389;1;5;9;390;103;129;0;2;63;0;1;36;16;0;1;20;0;0;0;0;3;0;2
145;Talamanca de Jarama;1;002;A;622;0;0;622;422;1;6;2;423;121;146;0;0;76;0;0;44;6;1;0;15;0;0;0;2;1;0;3
145;Talamanca de Jarama;1;002;B;664;0;0;664;478;2;6;5;480;152;158;0;0;74;0;0;49;7;0;1;21;0;1;0;2;2;0;2
146;Tielmes;1;001;A;915;0;0;915;603;1;22;7;604;256;165;1;0;71;0;0;66;3;0;0;12;0;0;0;1;0;0;0
146;Tielmes;1;001;B;845;0;0;845;578;2;13;6;580;271;169;3;0;40;0;0;65;1;0;1;6;0;0;0;1;3;0;1
147;Titulcia;1;001;U;943;0;0;943;765;0;16;8;765;322;243;0;0;101;0;0;46;5;0;0;15;0;0;1;0;4;0;4
148;Torrejón de Ardoz;1;001;A;493;0;0;493;362;2;0;7;364;138;78;2;0;85;0;0;29;6;0;0;14;0;1;0;0;4;0;0
148;Torrejón de Ardoz;1;001;B;525;0;0;525;372;1;6;6;373;121;103;1;0;72;0;0;22;7;0;1;28;0;1;0;1;2;1;1
148;Torrejón de Ardoz;1;002;A;639;0;0;639;474;1;6;5;475;191;93;1;0;83;0;1;49;17;0;0;18;0;1;0;2;7;0;1
148;Torrejón de Ardoz;1;002;B;603;0;0;603;420;2;7;4;422;182;79;2;0;79;0;0;39;8;0;0;11;0;1;1;1;7;0;1
148;Torrejón de Ardoz;1;003;U;814;0;0;814;591;1;6;7;592;206;177;2;0;104;1;0;44;10;0;0;31;0;1;0;0;2;0;1
148;Torrejón de Ardoz;1;004;U;686;0;0;686;516;1;6;2;517;184;136;0;0;109;0;1;57;3;0;0;12;0;0;0;2;3;1;1
148;Torrejón de Ardoz;1;005;U;655;0;0;655;384;1;5;3;385;130;78;3;0;112;1;0;26;5;0;0;12;1;0;0;0;8;0;1
148;Torrejón de Ardoz;1;006;A;616;0;0;616;422;1;4;6;423;123;145;0;0;74;0;0;31;10;0;0;22;1;0;3;1;3;0;0
148;Torrejón de Ardoz;1;006;B;620;0;0;620;418;1;7;5;419;126;129;0;1;83;0;0;40;3;0;0;15;1;1;1;0;4;3;0
148;Torrejón de Ardoz;1;007;U;952;0;0;952;600;1;10;9;601;224;127;3;0;121;0;1;69;11;0;0;15;0;2;2;0;5;1;1
148;Torrejón de Ardoz;1;008;U;757;0;0;757;528;1;5;6;529;169;163;0;0;106;0;0;35;3;0;0;30;0;2;1;0;5;1;3
148;Torrejón de Ardoz;1;009;U;790;0;0;790;543;1;5;3;544;193;149;4;0;103;0;0;48;6;0;1;21;0;0;3;1;5;1;1
148;Torrejón de Ardoz;1;010;A;715;0;0;715;508;2;4;5;510;171;110;2;0;123;0;0;52;13;0;0;16;0;0;0;0;6;0;8
148;Torrejón de Ardoz;1;010;B;647;0;0;647;469;1;6;9;470;151;109;0;0;87;0;0;54;13;0;0;24;0;0;2;0;10;1;4
148;Torrejón de Ardoz;1;011;A;714;0;0;714;502;1;5;6;503;150;106;0;0;124;0;0;72;10;0;1;12;0;0;0;1;14;0;2
148;Torrejón de Ardoz;1;011;B;744;0;0;744;525;1;9;8;526;184;120;1;0;97;0;1;66;4;0;0;23;0;0;2;1;7;0;3
148;Torrejón de Ardoz;1;012;A;639;0;0;639;466;1;8;6;467;162;111;0;1;80;1;0;61;11;0;0;18;0;0;1;0;7;0;0
148;Torrejón de Ardoz;1;012;B;586;0;0;586;438;1;7;11;439;164;97;1;0;62;0;0;53;10;1;0;26;0;0;0;0;5;1;1
148;Torrejón de Ardoz;1;013;A;905;0;0;905;569;1;4;4;570;129;166;2;0;145;0;0;59;20;0;0;24;1;1;2;2;9;1;1
148;Torrejón de Ardoz;1;013;B;893;0;0;893;545;1;7;9;546;137;127;8;0;116;1;0;66;14;0;1;39;1;1;0;4;9;2;4
148;Torrejón de Ardoz;1;014;A;829;0;0;829;551;2;5;10;553;156;145;1;1;133;0;1;52;8;0;0;26;1;0;3;1;8;1;1
148;Torrejón de Ardoz;1;014;B;799;0;0;799;541;1;4;10;542;182;134;1;0;101;0;0;62;9;0;0;17;1;0;2;3;10;2;4
148;Torrejón de Ardoz;1;015;A;578;0;0;578;402;2;8;3;404;141;74;1;0;100;0;1;34;8;0;0;21;0;2;0;0;10;0;1
148;Torrejón de Ardoz;1;015;B;519;0;0;519;350;1;7;6;351;129;73;2;0;70;0;0;39;8;1;0;13;0;0;0;0;1;1;1
148;Torrejón de Ardoz;1;016;A;564;0;0;564;369;2;4;8;371;137;80;2;0;79;0;0;27;13;0;1;14;0;1;0;2;2;0;1
148;Torrejón de Ardoz;1;016;B;591;0;0;591;378;1;5;4;379;127;82;1;0;94;0;0;30;7;0;0;13;0;0;1;3;11;0;1
148;Torrejón de Ardoz;1;017;A;545;0;0;545;405;1;4;12;406;119;88;2;0;83;0;1;64;9;1;0;16;0;2;0;0;4;1;0
148;Torrejón de Ardoz;1;017;B;503;0;0;503;341;1;2;8;342;86;96;0;0;77;0;0;39;8;1;0;12;0;2;0;0;10;0;1
148;Torrejón de Ardoz;1;018;U;761;0;0;761;571;1;1;3;572;198;158;2;0;98;0;0;53;18;1;1;27;0;1;0;2;6;0;3
148;Torrejón de Ardoz;1;019;A;541;0;0;541;410;2;3;2;412;159;82;1;0;71;0;0;61;8;0;0;17;0;1;0;1;3;1;2
148;Torrejón de Ardoz;1;019;B;570;0;0;570;428;0;5;10;428;144;100;2;0;77;0;1;44;8;0;1;27;0;0;0;0;8;0;1
148;Torrejón de Ardoz;1;020;A;509;0;0;509;340;2;5;3;342;97;74;2;0;65;0;0;64;8;0;0;14;0;0;1;1;5;2;1
148;Torrejón de Ardoz;1;020;B;558;0;0;558;409;1;6;4;410;145;80;0;0;89;0;0;57;5;0;0;14;0;0;1;2;4;0;3
148;Torrejón de Ardoz;1;021;U;857;0;0;857;608;2;10;6;610;181;136;1;1;131;0;0;101;7;1;0;23;0;1;0;0;4;3;4
148;Torrejón de Ardoz;1;022;A;664;0;0;664;500;1;11;7;501;159;118;2;0;90;0;0;66;11;1;0;23;0;3;0;1;5;1;3
148;Torrejón de Ardoz;1;022;B;696;0;0;696;499;2;5;11;501;172;95;4;1;82;0;0;88;14;0;0;13;0;1;1;2;9;1;2
148;Torrejón de Ardoz;1;023;U;918;0;0;918;591;1;2;8;592;193;111;1;0;152;0;0;82;10;0;0;15;2;1;0;1;11;2;1
148;Torrejón de Ardoz;1;024;A;560;0;0;560;386;0;6;5;386;126;72;1;0;76;0;1;56;17;0;0;16;0;2;1;4;2;0;1
148;Torrejón de Ardoz;1;024;B;510;0;0;510;373;1;4;5;374;114;84;1;0;76;0;0;58;5;0;0;16;0;0;0;2;8;0;1
148;Torrejón de Ardoz;1;025;A;568;0;0;568;295;1;3;3;296;106;45;3;0;61;0;0;42;9;0;0;5;2;0;0;1;8;2;6
148;Torrejón de Ardoz;1;025;B;505;0;0;505;252;0;8;4;252;82;44;1;1;50;0;0;39;9;0;0;5;0;0;0;0;6;0;3
148;Torrejón de Ardoz;2;001;A;473;0;0;473;317;1;5;4;318;94;56;1;0;73;0;0;50;19;0;0;5;0;0;1;1;6;0;3
148;Torrejón de Ardoz;2;001;B;642;0;0;642;423;2;2;7;425;128;68;0;0;102;0;0;76;18;0;0;10;0;0;0;1;13;0;0
148;Torrejón de Ardoz;2;002;A;711;0;0;711;444;1;6;5;445;139;113;3;0;64;0;1;72;8;0;0;25;0;0;0;0;7;0;2
148;Torrejón de Ardoz;2;002;B;764;0;0;764;508;1;3;4;509;152;131;2;0;92;0;0;77;11;0;0;25;0;1;1;1;8;0;1
148;Torrejón de Ardoz;2;003;U;826;0;0;826;575;2;4;10;577;173;168;3;0;104;1;0;33;14;1;2;46;0;0;1;1;13;2;1
148;Torrejón de Ardoz;2;004;A;697;0;0;697;433;1;2;4;434;116;107;0;0;99;0;0;46;16;1;0;24;0;0;4;1;10;0;4
148;Torrejón de Ardoz;2;004;B;646;0;0;646;414;0;5;4;414;115;116;1;0;85;0;0;48;16;0;0;15;0;1;0;2;5;0;1
